NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Contractee Agency Name,Contractee Company Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
376,"Ride Connection, Inc.",Full Reporter,Urban,DT,PT,,,,David's Harp,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,14695,7347,703,22745,0
376,"Ride Connection, Inc.",Full Reporter,Urban,DT,PT,,,,Impact NorthWest,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,200993,100496,9618,311107,0
376,"Ride Connection, Inc.",Full Reporter,Urban,DT,PT,,,,Neighborhood House,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,85593,42796,4096,132485,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DT,PT,,,,Anytime Anywhere Taxi,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,17876,,450224,234050,147319,849469,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DT,PT,,,,Economy Cab,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,6288,,124543,65416,41175,237422,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DT,PT,,,,Bay Taxi,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,9,1864,,77843,39854,25085,144646,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DT,PT,,,,Orange Cab,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,11306,,452305,231805,145904,841320,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DT,PT,,,,Corporate Taxi,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,9164,,180273,94719,59619,343775,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DT,PT,,,,Best Taxi,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,5156,,178444,91800,57782,333182,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DT,PT,,,,Airport Taxi,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,10,5584,,122960,64272,40455,233271,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,VP,PT,,,,VRIde,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,8,12,78212,24356,24600,29773,86443,243384,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,CR,PT,,,,Keolis,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,436,12,238575681,,376998363,0,7353675,622927719,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,DR,PT,,,,GREATER LYNN SENIOR SERVICES INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,232,12,1825832,,39499333,0,6649352,47974517,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,DR,PT,,,,JV:THOMPSON TRANSIT INC. AND YCN TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,268,12,1706574,,36304372,0,2597371,40608317,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,DR,PT,,,,VETERAN'S TRANSPORTATION SERVICES,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,207,12,2512890,,41048365,0,2597370,46158625,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,FB,PT,,,,BOSTON HARBOR CRUISES,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,9,12,11649892,,15484978,1031509,686508,28852887,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,,,,PAUL REVERE TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,5,12,39945,,393280,0,669009,1102234,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,,,,JOSEPH'S LIMOUSINE,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,2,12,10749,,5783,5900,573113,595545,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,,,,A & A METRO,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,14596,,78237,1599,581163,675595,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,,,,Yankee Bus Lines,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,62,12,19968,,10281353,7650000,573113,18524434,0
10004,Brockton Area Transit Authority,Full Reporter,Urban,DR,PT,,,,"Northeast Transportation Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,47,12,1254087,,3106664,0,1204803,5565554,0
10004,Brockton Area Transit Authority,Full Reporter,Urban,MB,PT,,,,Champion City Transit Management,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,44,12,2668996,,9440839,0,2265899,14375734,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Lowell Transit Management Corp,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,14,12,74992,,1340395,0,190955,1606342,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,MB,PT,,,,Lowell Transportation Management Inc,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,42,12,1324536,,8518201,0,1312738,11155475,0
10006,Southeastern Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,"South Coast Transit Management, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,22,12,199320,,3594052,0,778304,4571676,0
10006,Southeastern Regional Transit Authority,Full Reporter,Urban,MB,PT,,,,"South Coast Transit Management, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,52,12,2259570,,11533791,0,2834938,16628299,0
10006,Southeastern Regional Transit Authority,Full Reporter,Urban,MB,PT,10064,,Greater Attleboro-Taunton Regional Transit Authority,,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Public Entity,Buyer,1,12,7875,,93319,0,0,101194,0
10007,Berkshire Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Paratransit Management of Berkshires,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,11,12,110108,,772472,0,302608,1185188,0
10007,Berkshire Regional Transit Authority,Full Reporter,Urban,MB,PT,,,,"BERKSHIRE TRANSIT MANAGEMENT, INC.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,16,12,667672,,4264331,0,1033137,5965140,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,,,,Northampton COA,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,1,12,0,,26900,0,7923,34823,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,,,,East Longmeadow Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,1,10,0,,69710,0,11000,80710,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,,,,National Express Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,109,12,794068,,9060364,0,797270,10651702,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,,,,"Hulmes Transportation Services, LTD.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,3,12,19539,,262058,0,36157,317754,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,109,12,6713061,,31963433,0,2552952,41229446,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,,,,"University Transit Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,28,12,0,,4041222,0,360250,4401472,0
10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,CB,PT,,,,Merrimack Valley Area Transportation Co.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,5,12,339811,,153580,0,25264,518655,0
10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,"Assist Medical Services, Inc",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,4,12,7234,,273196,0,14022,294452,0
10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Andover Livery,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,2,12,29089,,302538,0,16581,348208,0
10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,"Special Transportation Services, Inc",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,17,12,147073,,1663409,0,121466,1931948,0
10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,NurseCare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,8,8,5425,,75459,0,4044,84928,0
10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,MB,PT,,,,Merrimack Valley Area Transportation Co.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,40,12,1141975,,12951453,0,689239,14782667,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Friends of Millbury Seniors,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,3,12,23693,,67352,0,39065,130110,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,West Boylston Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,4049,,27031,0,9296,40376,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Shrewsbury Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,17752,,74306,0,26436,118494,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Northborough Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,3,12,7751,,104727,0,47523,160001,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Leicester Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,3728,,22660,0,20986,47374,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Holden Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,3489,,43099,0,9956,56544,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Grafton Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,3528,,36643,0,12196,52367,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Clinton Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,5597,,91161,0,28262,125020,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Auburn Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,5754,,32191,0,33781,71726,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,South Central Massachusetts Elderbus,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,21,12,88211,,1277703,0,124720,1490634,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,,,,Oxford Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,3150,,25868,0,18264,47282,0
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DT,PT,,,,"Yellow Cab, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,10,12,116278,,554829,167777,378326,1217210,0
10015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,DR,PT,10098,,"Western Maine Transportation Services, Inc.",,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,Is a Public Entity,Seller,2,12,29118,,156377,18400,12558,216453,0
10015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,MB,PT,10098,,"Western Maine Transportation Services, Inc.",,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,Is a Public Entity,Buyer,6,12,169178,,1270135,22546,279074,1740933,0
10017,Greater Hartford Transit District,Full Reporter,Urban,DR,PT,,,,FIRST TRANSIT,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,153,12,1357670,,14556559,0,3543342,19457571,0
10040,Southeast Area Transit District,Full Reporter,Urban,DR,PT,,,,"EASTERN CONNECTICUT TRANSPORTATION CONSORTIUM, INC.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,4,12,23579,,235291,0,52882,311752,0
10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Urban,CB,PT,10102,,Connecticut Department of Transportation,,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,20,12,218150,,4779705,0,0,4997855,0
10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Urban,MB,PT,10102,,Connecticut Department of Transportation,,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,5,12,104168,,1127924,0,0,1232092,0
10050,Greater Bridgeport Transit Authority,Full Reporter,Urban,DR,PT,,,,Veolia,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,Y,Office Equipment,In This Report,,Seller,22,12,294042,,2307978,0,513847,3115867,0
10053,Cape Ann Transportation Authority,Full Reporter,Urban,DR,PT,,,,Cape Ann Transportation Operating Company,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,8,12,30531,,834807,0,21861,887199,0
