UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,0,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,1225,107791,28179,1746080,1590067,0,0,0,17.4,28179,1746080,1590067,0,0,0,0
,0,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,20,Kitsap Transit,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,2709,238468,62341,3862889,3517738,0,0,0,17.4,62341,3862889,3517738,0,34162,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,20,Kitsap Transit,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,180,"Bremerton, WA",Y,198979,1458,136,,20,Kitsap Transit,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,1484,130677,34162,2116809,1927671,0,0,0,0,34162,2116809,1927671,0,34162,0,0
,180,"Bremerton, WA",Y,198979,1458,136,,20,Kitsap Transit,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,6158,561860,43822,867394,1655238,0,0,0,5.7,43822,867394,1655238,5.7,43822,0,0
,0,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,20,Kitsap Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,180,"Bremerton, WA",Y,198979,1458,136,,20,Kitsap Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,152067,2349407,2488331,12383128,25370856,2488331,12383128,25370856,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,20,Kitsap Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,14980,103602,448991,2077877,664615,448991,2077877,664615,0,0,0,0,0,0,0,0
,180,"Bremerton, WA",Y,198979,1458,136,,20,Kitsap Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,7237,50055,216928,1003917,321106,216928,1003917,321106,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,275,"Bellingham, WA",Y,114473,2379,48,,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,75649,216711,960877,1141941,10422867,960877,1141941,10422867,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,275,"Bellingham, WA",Y,114473,2379,48,,21,Whatcom Transportation Authority,Full Reporter,Urban,DT,PT, Actual Data,,,,1077,2285,25967,26689,58942,25967,26689,58942,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,275,"Bellingham, WA",Y,114473,2379,48,,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,152623,4451508,2123146,13312852,21237451,2123146,13312852,21237451,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,275,"Bellingham, WA",Y,114473,2379,48,,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,4323,33361,238834,1254044,197465,238834,1254044,197465,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,22,City of Pocatello,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,20391,47246,265528,0,960857,265528,0,960857,0,0,0,0,0,0,0,0
,395,"Pocatello, ID",Y,69809,2251,31,,22,City of Pocatello,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,13181,30540,171635,0,621089,171635,0,621089,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,22,City of Pocatello,Reduced Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,395,"Pocatello, ID",Y,69809,2251,31,,22,City of Pocatello,Reduced Reporter,Urban,MB,DO, Actual Data,,,,22178,206271,296667,0,890743,296667,0,890743,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,23,City of Seattle,Full Reporter,Urban,MG,PT, Actual Data,,,,20041,1939224,195517,1745302,4202651,0,0,0,1.8,195517,1745302,4202651,1.8,195517,0,0
,0,Washington Non-UZA,N,,,,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,96863,264391,1655133,1948246,14161530,1655133,1948246,14161530,0,0,0,0,0,0,0,0
,431,"Longview, WA-OR",N,63952,1946,33,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,277789,5989797,3964173,29567198,43398213,3964173,29567198,43398213,0,0,0,0,0,0,3.4,44625
,431,"Longview, WA-OR",N,63952,1946,33,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,8507,40874,275580,1112113,449978,275580,1112113,449978,0,0,0,0,0,0,0,0
,431,"Longview, WA-OR",N,63952,1946,33,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,18417,51155,250516,290848,1524171,250516,290848,1524171,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",N,1849898,3528,524,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,"Salem, OR",Y,236632,3117,76,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,68457,190142,931161,1081075,5665302,931161,1081075,5665302,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",N,1849898,3528,524,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,"Salem, OR",Y,236632,3117,76,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,167949,2955477,2124151,9043760,26293059,2124151,9043760,26293059,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",N,1849898,3528,524,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,"Salem, OR",Y,236632,3117,76,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,14376,76167,554187,2955836,304079,554187,2955836,304079,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,28,County of Pierce,Full Reporter,Urban,FB,PT, Actual Data,,,,5248,460515,41557,1823639,6589752,0,0,0,8.6,41557,1823639,6589752,5.1,24644,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,47182,1228991,876755,20690254,15983414,876755,20690254,15983414,0,0,0,0,0,0,23.1,410953
,14,"Seattle, WA",Y,3059393,3028,1010,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,52315,1850710,1109964,33633843,11829750,1109964,33633843,11829750,0,0,0,0,0,0,2.3,656416
,225,"Marysville, WA",N,145140,1774,82,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,225,"Marysville, WA",N,145140,1774,82,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,603,1353,11222,17651,63712,11222,17651,63712,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,71636,160784,1333164,2096905,7568898,1333164,2096905,7568898,0,0,0,0,0,0,0,0
,225,"Marysville, WA",N,145140,1774,82,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,12698,28500,236317,371698,1341665,236317,371698,1341665,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,432204,6232911,6017762,34375646,80461987,6017762,34375646,80461987,0,0,0,0,0,0,13.3,521844
,225,"Marysville, WA",N,145140,1774,82,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,53133,766248,739799,4226001,9891667,739799,4226001,9891667,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Data,,,,148683,823759,4712129,18931431,4385753,4712129,18931431,4385753,0,0,0,0,0,0,0,0
,225,"Marysville, WA",N,145140,1774,82,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,30,Chickaloon Native Village,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,2593,2942,55072,0,61993,55072,0,61993,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,Y,,,,,31,Shoshone-Bannock Tribes ,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,14400,29472,201697,0,506925,201697,0,506925,0,0,0,0,0,0,0,0
,213,"Medford, OR",Y,154081,2381,65,,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT, Actual Data,,,,30387,48949,429699,370241,2280526,429699,370241,2280526,0,0,0,0,0,0,0,0
,213,"Medford, OR",Y,154081,2381,65,,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO, Actual Data,,,,67339,1184003,976332,6606737,10340721,976332,6606737,10340721,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,35,Washington State Ferries,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,39521,7570481,283047,59605780,84548160,0,0,0,136.4,283047,59605780,84548160,136.4,283047,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,35,Washington State Ferries,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,87101,16684922,623820,131367842,186339500,0,0,0,87.4,623820,131367842,186339500,87.4,623820,0,0
,0,Washington Non-UZA,Y,,,,,36,Makah Tribal Council,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,2448,5373,42428,0,196826,42428,0,196826,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,529456,13713451,9423442,193825991,119056187,9345375,192220271,118069885,0,78067,1605720,986302,0,69874,14.3,3930272
,14,"Seattle, WA",Y,3059393,3028,1010,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,123556,3781076,2558859,61313980,23621671,2558859,61313980,23621671,0,0,0,0,0,0,1.5,1235517
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,75641,4612415,2242727,116066343,56879437,0,0,0,163.8,2242727,116066343,56879437,163.8,2242727,0,0
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,265566,24761684,5410211,163463700,131216111,0,0,0,40.4,5410211,163463700,131216111,30.8,4063715,0,0
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,1010,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,9866,936957,76003,849182,5583038,0,0,0,3.6,76003,849182,5583038,3.6,76003,0,0
,0,Alaska Non-UZA,N,,,,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,42677,46280,1152012,22585001,48463298,0,0,0,914.8,1152012,22585001,48463298,914.8,1152012,0,0
,149,"Anchorage, AK",Y,251243,2956,85,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,1893,132188,57407,1434446,1934655,0,0,0,36.5,57407,1434446,1934655,36.5,57407,0,0
,425,"Fairbanks, AK",N,64513,1170,55,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,795,24899,9738,152632,453996,0,0,0,8.6,9738,152632,453996,8.6,9738,0,0
,0,Washington Non-UZA,N,,,,,43,Link Transit,Full Reporter,Urban,DR,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,2726,7006,33390,27042,326521,33390,27042,326521,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,43,Link Transit,Full Reporter,Urban,DR,PT, Other,"The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.  In 2019, no service in this mode was operated within UZA-412.",,,328,1985,5129,8470,46922,5129,8470,46922,0,0,0,0,0,0,0,0
,412,"Wenatchee, WA",Y,67227,2143,31,,43,Link Transit,Full Reporter,Urban,DR,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,18619,47850,228046,184691,2230096,228046,184691,2230096,0,0,0,0,0,0,0,0
,412,"Wenatchee, WA",Y,67227,2143,31,,43,Link Transit,Full Reporter,Urban,DR,PT, Other,"The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.  In 2019, no service in this mode was operated within UZA-412.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,43,Link Transit,Full Reporter,Urban,MB,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,2011,21517,41395,243038,273111,41395,243038,273111,0,0,0,0,0,0,0,0
,412,"Wenatchee, WA",Y,67227,2143,31,,43,Link Transit,Full Reporter,Urban,MB,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,89499,957649,1842360,10816782,12155265,1842360,10816782,12155265,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,2026,19464,62041,506944,253786,62041,506944,253786,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,1565,15041,47944,391755,196120,47944,391755,196120,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,34,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,11611,111574,355640,2905972,1454785,355640,2905972,1454785,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,44,Skagit Transit,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,34,,44,Skagit Transit,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,37553,75496,445994,373359,4399591,445994,373359,4399591,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,7434,67388,106942,277562,916424,106942,277562,916424,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,44,Skagit Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,34,,44,Skagit Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,54387,492975,782336,2030507,6704112,782336,2030507,6704112,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,44,Skagit Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,10246,39653,377099,1804856,258582,377099,1804856,258582,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,34,,44,Skagit Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,19258,74527,708752,3392199,486001,708752,3392199,486001,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,N,,,,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2,5,26,0,304,26,0,304,0,0,0,0,0,0,0,0
,425,"Fairbanks, AK",Y,64513,1170,55,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,9693,25303,137292,0,1603367,137292,0,1603367,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,N,,,,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,3596,41348,55948,0,575755,55948,0,575755,0,0,0,0,0,0,0,0
,425,"Fairbanks, AK",Y,64513,1170,55,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,32365,372134,503534,0,5181814,503534,0,5181814,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,46,City of Wilsonville,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,46,City of Wilsonville,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,6902,17300,82389,108990,956860,82389,108990,956860,0,0,0,0,0,0,0,0
,156,"Salem, OR",N,236632,3117,76,,46,City of Wilsonville,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,46,City of Wilsonville,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,46,City of Wilsonville,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,30947,292650,537838,2203929,4359033,537838,2203929,4359033,0,0,0,0,0,0,0,0
,156,"Salem, OR",N,236632,3117,76,,46,City of Wilsonville,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,436,"Corvallis, OR",Y,62433,2957,21,,47,City of Corvallis,Reduced Reporter,Urban,MB,PT, Actual Data,,,,29281,1093925,446438,0,2973124,446438,0,2973124,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,48,City of Lewiston,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2256,5991,34717,0,368286,34717,0,368286,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,48,City of Lewiston,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,7064,55835,105777,0,573945,105777,0,573945,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,51,Asotin County,Reduced Reporter,Urban,DR,DO, Actual Data,,,,3881,8172,40102,0,236748,40102,0,236748,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,51,Asotin County,Reduced Reporter,Urban,MB,DO, Actual Data,,,,10247,67806,161937,0,1000264,161937,0,1000264,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,51,Asotin County,Reduced Reporter,Urban,VP,DO, Actual Data,,,,3562,28462,133753,0,69122,133753,0,69122,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,1951,7731,65387,0,165221,65387,0,165221,0,0,0,0,0,0,0,0
,304,"Coeur d'Alene, ID",Y,98378,2083,47,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,11696,66941,414356,0,909911,414356,0,909911,0,0,0,0,0,0,0,0
,304,"Coeur d'Alene, ID",Y,98378,2083,47,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,12202,164712,200012,0,683119,200012,0,683119,0,0,0,0,0,0,0,0
,304,"Coeur d'Alene, ID",Y,98378,2083,47,,55,Kootenai County,Reduced Reporter,Urban,DR,PT, Actual Data,,,,6141,17801,96363,0,450684,96363,0,450684,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO, Actual Data,,,,16745,216547,489945,2903895,1559021,489945,2903895,1559021,0,0,0,0,0,0,0,0
,344,"Bend, OR",Y,83794,2110,40,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
