NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count
29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO,0,11575,11575,0,8292,8292,0,2023,2023,0,10528,10528,0,32418,32418,0,328,328,0,32746,32746,0,6.11,6.11,0,4.89,4.89,0,1.15,1.15,0,5.88,5.88,0,18.03,18.03,0,0.18,0.18,0,18.21,18.21,0,113,113,0,0,0,0,0,0,0,105,105,0,218,218,0,0,0,0,218,218,0,0.14,0.14,0,0,0,0,0,0,0,0.4,0.4,0,0.54,0.54,0,0,0,0,0.54,0.54
34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO,80156,8320,88476,0,24075,24075,0,2080,2080,0,40840,40840,80156,75315,155471,0,0,0,80156,75315,155471,37,4,41,0,12,12,0,1,1,0,23,23,37,40,77,0,0,0,37,40,77,26632,1500,28132,0,0,0,0,0,0,0,1032,1032,26632,2532,29164,0,0,0,26632,2532,29164,27,2,29,0,0,0,0,0,0,0,1,1,27,3,30,0,0,0,27,3,30
35,Washington State Ferries,Full Reporter,Urban,FB,DO,1811436,571808,2383244,0,251254,251254,0,119289,119289,0,173164,173164,1811436,1115515,2926951,0,201085,201085,1811436,1316600,3128036,1071,306,1377,0,117,117,0,73,73,0,116,116,1071,612,1683,0,113,113,1071,725,1796,316244,49769,366013,0,1537,1537,0,0,0,0,16890,16890,316244,68196,384440,0,0,0,316244,68196,384440,163,126,289,0,1,1,0,0,0,0,16,16,163,143,306,0,0,0,163,143,306
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO,706169,117391,823560,0,244569,244569,0,54480,54480,0,109415,109415,706169,525855,1232024,0,8566,8566,706169,534421,1240590,348.52,62.18,410.7,0,135.75,135.75,0,31.62,31.62,0,60.47,60.47,348.52,290.02,638.54,0,4.57,4.57,348.52,294.59,643.11,120414,786,121200,0,96,96,0,16,16,0,694,694,120414,1592,122006,0,0,0,120414,1592,122006,80.98,0.55,81.53,0,0.1,0.1,0,0,0,0,0.49,0.49,80.98,1.14,82.12,0,0,0,80.98,1.14,82.12
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO,154132,115339,269471,0,118600,118600,0,339680,339680,0,185545,185545,154132,759164,913296,0,1011543,1011543,154132,1770707,1924839,84,63.57,147.57,0,78.65,78.65,0,189.96,189.96,0,102.73,102.73,84,434.91,518.91,0,531.1,531.1,84,966.01,1050.01,0,90,90,0,0,0,0,66,66,0,437,437,0,593,593,0,2627,2627,0,3220,3220,0,0,0,0,0,0,0,0,0,0,0.34,0.34,0,0.34,0.34,0,1.42,1.42,0,1.76,1.76
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO,24512,6280,30792,0,10175,10175,0,4722,4722,0,7017,7017,24512,28194,52706,0,57164,57164,24512,85358,109870,13.48,3.45,16.93,0,4.57,4.57,0,2.52,2.52,0,3.58,3.58,13.48,14.12,27.6,0,30.3,30.3,13.48,44.42,57.9,0,5,5,0,0,0,0,3,3,0,22,22,0,30,30,0,99,99,0,129,129,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.08,0.08,0,0.1,0.1
41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO,122299,58935,181234,0,71310,71310,0,111741,111741,0,79222,79222,122299,321208,443507,0,141310,141310,122299,462518,584817,45.7,24.5,70.2,0,44.2,44.2,0,72.3,72.3,0,47.8,47.8,45.7,188.8,234.5,0,57.6,57.6,45.7,246.4,292.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Link Transit,Full Reporter,Urban,DR,DO,25772,4755,30527,0,3928,3928,0,2087,2087,0,8556,8556,25772,19326,45098,0,110,110,25772,19436,45208,14.94,2.65,17.59,0,2.26,2.26,0,1.13,1.13,0,4.92,4.92,14.94,10.96,25.9,0,0.05,0.05,14.94,11.01,25.95,176,0,176,0,127,127,0,0,0,0,152,152,176,279,455,0,0,0,176,279,455,0.38,0,0.38,0,0.24,0.24,0,0,0,0,0.19,0.19,0.38,0.43,0.81,0,0,0,0.38,0.43,0.81
43,Link Transit,Full Reporter,Urban,MB,DO,111281,20385,131666,0,28301,28301,0,8946,8946,0,36680,36680,111281,94312,205593,0,1925,1925,111281,96237,207518,64.06,11.35,75.41,0,16.23,16.23,0,4.87,4.87,0,20.48,20.48,64.06,52.93,116.99,0,0.93,0.93,64.06,53.86,117.92,757,0,757,0,914,914,0,0,0,0,652,652,757,1566,2323,0,0,0,757,1566,2323,1.62,0,1.62,0,1.76,1.76,0,0,0,0,0.81,0.81,1.62,2.57,4.19,0,0,0,1.62,2.57,4.19
44,Skagit Transit,Full Reporter,Urban,CB,DO,14796,2572,17368,0,3940,3940,0,1514,1514,0,3813,3813,14796,11839,26635,0,99,99,14796,11938,26734,8.36,1.52,9.88,0,2.29,2.29,0,1.14,1.14,0,2.25,2.25,8.36,7.2,15.56,0,0.05,0.05,8.36,7.25,15.61,3973,0,3973,0,0,0,0,0,0,0,0,0,3973,0,3973,0,0,0,3973,0,3973,6.17,0,6.17,0,0,0,0,0,0,0,0,0,6.17,0,6.17,0,0,0,6.17,0,6.17
44,Skagit Transit,Full Reporter,Urban,DR,DO,36993,25155,62148,0,5309,5309,0,946,946,0,10510,10510,36993,41920,78913,0,388,388,36993,42308,79301,22,14.18,36.18,0,3.02,3.02,0,0.49,0.49,0,6.19,6.19,22,23.88,45.88,0,0.19,0.19,22,24.07,46.07,5180,0,5180,0,0,0,0,0,0,0,0,0,5180,0,5180,0,0,0,5180,0,5180,15,0,15,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,15,0,15
44,Skagit Transit,Full Reporter,Urban,MB,DO,74281,15804,90085,0,12145,12145,0,7641,7641,0,16715,16715,74281,52305,126586,0,470,470,74281,52775,127056,33.64,8.41,42.05,0,7.36,7.36,0,5.93,5.93,0,10.04,10.04,33.64,31.74,65.38,0,0.23,0.23,33.64,31.97,65.61,18460,0,18460,0,0,0,0,0,0,0,0,0,18460,0,18460,0,0,0,18460,0,18460,24.83,0,24.83,0,0,0,0,0,0,0,0,0,24.83,0,24.83,0,0,0,24.83,0,24.83
44,Skagit Transit,Full Reporter,Urban,VP,DO,0,0,0,0,3284,3284,0,646,646,0,2645,2645,0,6575,6575,0,23,23,0,6598,6598,0,0,0,0,1.84,1.84,0,0.36,0.36,0,1.69,1.69,0,3.89,3.89,0,0.01,0.01,0,3.9,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,City of Wilsonville,Full Reporter,Urban,DR,DO,7981,2169,10150,0,2583,2583,0,95,95,0,2110,2110,7981,6957,14938,0,482,482,7981,7439,15420,4.4,1.2,5.6,0,1.4,1.4,0,0.1,0.1,0,1.3,1.3,4.4,4,8.4,0,0.2,0.2,4.4,4.2,8.6,2455,0,2455,0,0,0,0,0,0,0,160,160,2455,160,2615,0,0,0,2455,160,2615,1.2,0,1.2,0,0,0,0,0,0,0,0.1,0.1,1.2,0.1,1.3,0,0,0,1.2,0.1,1.3
46,City of Wilsonville,Full Reporter,Urban,MB,DO,31913,8674,40587,0,10338,10338,0,380,380,0,10367,10367,31913,29759,61672,0,1930,1930,31913,31689,63602,16.7,4.4,21.1,0,5.2,5.2,0,0.2,0.2,0,4.7,4.7,16.7,14.5,31.2,0,0.8,0.8,16.7,15.3,32,9828,0,9828,0,0,0,0,0,0,0,634,634,9828,634,10462,0,0,0,9828,634,10462,5.4,0,5.4,0,0,0,0,0,0,0,0.3,0.3,5.4,0.3,5.7,0,0,0,5.4,0.3,5.7
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,16147,6921,23068,0,0,0,0,187,187,0,8290,8290,16147,15398,31545,0,0,0,16147,15398,31545,8.72,3.74,12.46,0,0,0,0,0.1,0.1,0,4.37,4.37,8.72,8.21,16.93,0,0,0,8.72,8.21,16.93,8222,0,8222,0,0,0,0,64,64,0,290,290,8222,354,8576,0,0,0,8222,354,8576,16.24,0,16.24,0,0,0,0,0.08,0.08,0,0.26,0.26,16.24,0.34,16.58,0,0,0,16.24,0.34,16.58
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,13639,4694,18333,0,0,0,0,141,141,0,6925,6925,13639,11760,25399,0,0,0,13639,11760,25399,7.28,2.5,9.78,0,0,0,0,0.08,0.08,0,3.74,3.74,7.28,6.32,13.6,0,0,0,7.28,6.32,13.6,12834,0,12834,0,0,0,0,51,51,0,164,164,12834,215,13049,0,0,0,12834,215,13049,14.79,0,14.79,0,0,0,0,0.06,0.06,0,0.19,0.19,14.79,0.25,15.04,0,0,0,14.79,0.25,15.04
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO,2393,636,3029,0,0,0,0,14,14,0,525,525,2393,1175,3568,0,0,0,2393,1175,3568,1.29,0.33,1.62,0,0,0,0,0.07,0.07,0,0.32,0.32,1.29,0.72,2.01,0,0,0,1.29,0.72,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO,17619,72352,89971,0,0,0,0,0,0,0,0,0,17619,72352,89971,0,0,0,17619,72352,89971,16,38,54,0,0,0,0,0,0,0,0,0,16,38,54,0,0,0,16,38,54,27451,13760,41211,0,0,0,0,0,0,0,14300,14300,27451,28060,55511,0,0,0,27451,28060,55511,28,28,56,0,0,0,0,0,0,0,9,9,28,37,65,0,0,0,28,37,65
376,"Ride Connection, Inc.",Full Reporter,Urban,MB,DO,3235,0,3235,0,0,0,0,0,0,0,0,0,3235,0,3235,0,0,0,3235,0,3235,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,19578,3502,23080,0,0,0,0,0,0,0,1400,1400,19578,4902,24480,0,0,0,19578,4902,24480,27,6,33,0,0,0,0,0,0,0,1,1,27,7,34,0,0,0,27,7,34
415,Ada County Highway District,Full Reporter,Urban,VP,DO,0,3774,3774,0,0,0,0,25,25,0,6630,6630,0,10429,10429,0,0,0,0,10429,10429,0,1.85,1.85,0,0,0,0,0.01,0.01,0,3.25,3.25,0,5.11,5.11,0,0,0,0,5.11,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,DO,207749,9738,217487,0,19451,19451,0,5919,5919,0,24576,24576,207749,59684,267433,0,0,0,207749,59684,267433,106,5,111,0,11,11,0,4,4,0,15,15,106,35,141,0,0,0,106,35,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,MB,DO,790375,76644,867019,0,155036,155036,0,65150,65150,0,129387,129387,790375,426217,1216592,0,0,0,790375,426217,1216592,419,46,465,0,88,88,0,38,38,0,75,75,419,247,666,0,0,0,419,247,666,0,0,0,0,0,0,0,0,0,0,1272,1272,0,1272,1272,0,0,0,0,1272,1272,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,3,3
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,HR,DO,657643,596216,1253859,0,698984,698984,0,956032,956032,0,288050,288050,657643,2539282,3196925,0,3456,3456,657643,2542738,3200381,343,311,654,0,338,338,0,497,497,0,150,150,343,1296,1639,0,2,2,343,1298,1641,124761,0,124761,0,0,0,0,0,0,0,0,0,124761,0,124761,0,0,0,124761,0,124761,91,0,91,0,0,0,0,0,0,0,0,0,91,0,91,0,0,0,91,0,91
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,LR,DO,1004691,261430,1266121,0,463813,463813,0,492501,492501,0,178836,178836,1004691,1396580,2401271,0,24960,24960,1004691,1421540,2426231,503,136,639,0,241,241,0,256,256,0,93,93,503,726,1229,0,13,13,503,739,1242,97922,0,97922,0,0,0,0,0,0,0,0,0,97922,0,97922,0,0,0,97922,0,97922,72,0,72,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,72,0,72
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,DO,3080077,419988,3500065,0,650802,650802,0,17280,17280,0,578363,578363,3080077,1666433,4746510,0,2120,2120,3080077,1668553,4748630,1562,219,1781,0,339,339,0,9,9,0,301,301,1562,868,2430,0,11,11,1562,879,2441,560826,0,560826,0,0,0,0,0,0,0,0,0,560826,0,560826,0,0,0,560826,0,560826,334,0,334,0,0,0,0,0,0,0,0,0,334,0,334,0,0,0,334,0,334
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,RB,DO,174375,18637,193012,0,35041,35041,0,1920,1920,0,76100,76100,174375,131698,306073,0,0,0,174375,131698,306073,75,10,85,0,18,18,0,1,1,0,40,40,75,69,144,0,0,0,75,69,144,36600,0,36600,0,0,0,0,0,0,0,0,0,36600,0,36600,0,0,0,36600,0,36600,18,0,18,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,18,0,18
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,TB,DO,163200,28800,192000,0,35041,35041,0,1920,1920,0,39220,39220,163200,104981,268181,0,0,0,163200,104981,268181,85,15,100,0,18,18,0,1,1,0,20,20,85,54,139,0,0,0,85,54,139,24480,0,24480,0,0,0,0,0,0,0,0,0,24480,0,24480,0,0,0,24480,0,24480,24,0,24,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,24,0,24
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,DO,10488,2280,12768,0,0,0,0,0,0,0,639,639,10488,2919,13407,0,0,0,10488,2919,13407,5.75,1.25,7,0,0,0,0,0,0,0,0.35,0.35,5.75,1.6,7.35,0,0,0,5.75,1.6,7.35,16874,3665,20539,0,0,0,0,0,0,0,0,0,16874,3665,20539,0,0,0,16874,3665,20539,29.5,13.5,43,0,0,0,0,0,0,0,0,0,29.5,13.5,43,0,0,0,29.5,13.5,43
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,DO,14259,10275,24534,0,5488,5488,0,495,495,0,4951,4951,14259,21209,35468,0,0,0,14259,21209,35468,7,5.5,12.5,0,3.1,3.1,0,0.3,0.3,0,2.3,2.3,7,11.2,18.2,0,0,0,7,11.2,18.2,5983,1196,7179,0,0,0,0,0,0,0,104,104,5983,1300,7283,0,0,0,5983,1300,7283,5,1,6,0,0,0,0,0,0,0,0.1,0.1,5,1.1,6.1,0,0,0,5,1.1,6.1
10014,Worcester Regional Transit Authority,Full Reporter,Urban,MB,DO,176476,21290,197766,3119,46910,50029,0,11445,11445,0,28559,28559,179595,108204,287799,0,0,0,179595,108204,287799,85.3,9.8,95.1,1.5,21.3,22.8,0,4.7,4.7,0,12.5,12.5,86.8,48.3,135.1,0,0,0,86.8,48.3,135.1,12919,0,12919,324,0,324,0,0,0,0,983,983,13243,983,14226,0,0,0,13243,983,14226,11.7,0,11.7,0.3,0,0.3,0,0,0,0,0.9,0.9,12,0.9,12.9,0,0,0,12,0.9,12.9
10016,Greater Portland Transit District,Full Reporter,Urban,MB,DO,135042,13291,148333,0,20051,20051,0,4794,4794,0,20184,20184,135042,58320,193362,0,0,0,135042,58320,193362,72.42,8.02,80.44,0,11.5,11.5,0,2.8,2.8,0,13.01,13.01,72.42,35.33,107.75,0,0,0,72.42,35.33,107.75,0,264,264,0,0,0,0,0,0,0,0,0,0,264,264,0,0,0,0,264,264,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
10040,Southeast Area Transit District,Full Reporter,Urban,MB,DO,77043,9297,86340,0,19241,19241,0,946,946,0,5014,5014,77043,34498,111541,149,1029,1178,77192,35527,112719,39.92,4.59,44.51,0,9.89,9.89,0,0.49,0.49,0,2.65,2.65,39.92,17.62,57.54,0.08,0.54,0.62,40,18.16,58.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10042,Valley Transit District,Full Reporter,Urban,DR,DO,17007,3224,20231,0,1904,1904,0,0,0,0,5601,5601,17007,10729,27736,0,0,0,17007,10729,27736,10,2,12,0,1,1,0,0,0,0,3,3,10,6,16,0,0,0,10,6,16,4721,1657,6378,0,0,0,0,0,0,0,298,298,4721,1955,6676,0,0,0,4721,1955,6676,3,2,5,0,0,0,0,0,0,0,1,1,3,3,6,0,0,0,3,3,6
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,MB,DO,874278,98188,972466,0,285859,285859,0,30596,30596,0,80199,80199,874278,494842,1369120,0,0,0,874278,494842,1369120,426,50,476,0,134,134,0,16,16,0,48,48,426,248,674,0,0,0,426,248,674,0,13626,13626,0,0,0,0,0,0,0,6024,6024,0,19650,19650,0,0,0,0,19650,19650,0,14,14,0,0,0,0,0,0,0,8,8,0,22,22,0,0,0,0,22,22
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,RB,DO,66210,7436,73646,0,21649,21649,0,2317,2317,0,6074,6074,66210,37476,103686,0,0,0,66210,37476,103686,32,4,36,0,10,10,0,1,1,0,4,4,32,19,51,0,0,0,32,19,51,0,1032,1032,0,0,0,0,0,0,0,456,456,0,1488,1488,0,0,0,0,1488,1488,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2
10049,Greater New Haven Transit District,Full Reporter,Urban,DR,DO,141686,40564,182250,0,10735,10735,0,0,0,0,17929,17929,141686,69228,210914,0,246,246,141686,69474,211160,85,28,113,0,6,6,0,0,0,0,11,11,85,45,130,0,1,1,85,46,131,24874,0,24874,0,0,0,0,0,0,0,0,0,24874,0,24874,0,0,0,24874,0,24874,20,0,20,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,20,0,20
10050,Greater Bridgeport Transit Authority,Full Reporter,Urban,MB,DO,201328,17969,219297,0,54741,54741,0,3843,3843,0,19224,19224,201328,95777,297105,0,0,0,201328,95777,297105,90,10,100,0,31,31,0,2,2,0,13,13,90,56,146,0,0,0,90,56,146,2718,11,2729,0,3781,3781,0,0,0,0,2159,2159,2718,5951,8669,0,0,0,2718,5951,8669,5,1,6,0,8,8,0,0,0,0,3,3,5,12,17,0,0,0,5,12,17
10051,Housatonic Area Regional Transit ,Full Reporter,Urban,DR,DO,43182,0,43182,0,3843,3843,0,0,0,0,3845,3845,43182,7688,50870,0,0,0,43182,7688,50870,22,0,22,0,1.5,1.5,0,0,0,0,2.5,2.5,22,4,26,0,0,0,22,4,26,0,3107,3107,0,352,352,0,0,0,0,0,0,0,3459,3459,0,0,0,0,3459,3459,0,2.5,2.5,0,1,1,0,0,0,0,0,0,0,3.5,3.5,0,0,0,0,3.5,3.5
10051,Housatonic Area Regional Transit ,Full Reporter,Urban,MB,DO,88052,13479,101531,0,16603,16603,0,0,0,0,12664,12664,88052,42746,130798,0,0,0,88052,42746,130798,41,7,48,0,8,8,0,0,0,0,7,7,41,22,63,0,0,0,41,22,63,5721,0,5721,0,1016,1016,0,0,0,0,0,0,5721,1016,6737,0,0,0,5721,1016,6737,9,0,9,0,1.5,1.5,0,0,0,0,0,0,9,1.5,10.5,0,0,0,9,1.5,10.5
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,Urban,MB,DO,433735,61400,495135,0,108298,108298,0,19006,19006,0,40820,40820,433735,229524,663259,0,0,0,433735,229524,663259,202,29,231,0,56,56,0,10,10,0,25,25,202,120,322,0,0,0,202,120,322,1725,6356,8081,0,0,0,0,0,0,0,14370,14370,1725,20726,22451,0,0,0,1725,20726,22451,2,7,9,0,0,0,0,0,0,0,13,13,2,20,22,0,0,0,2,20,22
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,Urban,MB,DO,164567,32802,197369,0,49835,49835,0,6537,6537,0,11000,11000,164567,100174,264741,0,0,0,164567,100174,264741,79,14,93,0,21,21,0,3,3,0,7,7,79,45,124,0,0,0,79,45,124,0,4711,4711,0,0,0,0,0,0,0,5626,5626,0,10337,10337,0,0,0,0,10337,10337,0,4,4,0,0,0,0,0,0,0,4,4,0,8,8,0,0,0,0,8,8
10057,Norwalk Transit District,Full Reporter,Urban,DR,DO,35719,6110,41829,0,7014,7014,0,1778,1778,0,12483,12483,35719,27385,63104,0,0,0,35719,27385,63104,18.8,3.25,22.05,0,3.4,3.4,0,0.9,0.9,0,5.9,5.9,18.8,13.45,32.25,0,0,0,18.8,13.45,32.25,3947,0,3947,0,1622,1622,0,0,0,0,81,81,3947,1703,5650,0,0,0,3947,1703,5650,4.93,0,4.93,0,1.98,1.98,0,0,0,0,0.1,0.1,4.93,2.08,7.01,0,0,0,4.93,2.08,7.01
10057,Norwalk Transit District,Full Reporter,Urban,MB,DO,92940,6225,99165,0,12657,12657,0,2391,2391,0,16754,16754,92940,38027,130967,0,0,0,92940,38027,130967,48.92,3.25,52.17,0,5.9,5.9,0,1.1,1.1,0,8.7,8.7,48.92,18.95,67.87,0,0,0,48.92,18.95,67.87,19331,401,19732,0,3715,3715,0,0,0,0,155,155,19331,4271,23602,0,0,0,19331,4271,23602,24.16,0.5,24.66,0,3.9,3.9,0,0,0,0,0.2,0.2,24.16,4.6,28.76,0,0,0,24.16,4.6,28.76
10066,Green Mountain Transit Authority,Full Reporter,Urban,CB,DO,32374,6670,39044,0,13343,13343,0,120,120,0,5273,5273,32374,25406,57780,0,86,86,32374,25492,57866,16.59,3.38,19.97,0,7,7,0,0.07,0.07,0,2.8,2.8,16.59,13.25,29.84,0,0.05,0.05,16.59,13.3,29.89,2556,0,2556,0,0,0,0,105,105,0,91,91,2556,196,2752,0,0,0,2556,196,2752,2.68,0,2.68,0,0,0,0,0.12,0.12,0,0.2,0.2,2.68,0.32,3,0,0,0,2.68,0.32,3
10066,Green Mountain Transit Authority,Full Reporter,Urban,DR,DO,19352,18026,37378,0,2272,2272,0,0,0,0,5527,5527,19352,25825,45177,0,204,204,19352,26029,45381,9.4,9.45,18.85,0,1.2,1.2,0,0,0,0,3,3,9.4,13.65,23.05,0,0.1,0.1,9.4,13.75,23.15,3483,0,3483,0,0,0,0,46,46,0,0,0,3483,46,3529,0,0,0,3483,46,3529,3.45,0,3.45,0,0,0,0,0.05,0.05,0,0,0,3.45,0.05,3.5,0,0,0,3.45,0.05,3.5
10066,Green Mountain Transit Authority,Full Reporter,Urban,MB,DO,148113,30137,178250,0,26502,26502,0,418,418,0,24255,24255,148113,81312,229425,0,361,361,148113,81673,229786,76.01,15.17,91.18,0,13.8,13.8,0,0.22,0.22,0,13.4,13.4,76.01,42.59,118.6,0,0.2,0.2,76.01,42.79,118.8,11270,0,11270,0,0,0,0,664,664,0,429,429,11270,1093,12363,0,0,0,11270,1093,12363,11.87,0,11.87,0,0,0,0,0.75,0.75,0,0.8,0.8,11.87,1.55,13.42,0,0,0,11.87,1.55,13.42
10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Urban,DR,DO,17855,6538,24393,0,2001,2001,0,0,0,0,4312,4312,17855,12851,30706,0,0,0,17855,12851,30706,9.5,3.7,13.2,0,1.1,1.1,0,0,0,0,2.2,2.2,9.5,7,16.5,0,0,0,9.5,7,16.5,3151,0,3151,0,1031,1031,0,0,0,0,0,0,3151,1031,4182,0,0,0,3151,1031,4182,3.5,0,3.5,0,1.5,1.5,0,0,0,0,0,0,3.5,1.5,5,0,0,0,3.5,1.5,5
