NTD ID,Reporter Name,Reporter Type,Reporting Module,Form Section,Performance Measure,2019 Target (%),2020 Target (%)
41,Alaska Railroad Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,38.0,35.0
41,Alaska Railroad Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
41,Alaska Railroad Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
41,Alaska Railroad Corporation,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,Alaska Railroad,2.59,1.09
43,Link Transit,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,48.48,6.25
43,Link Transit,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,5.0,3.23
43,Link Transit,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,0.0,0.0
43,Link Transit,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
43,Link Transit,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,12.5,16.67
43,Link Transit,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
43,Link Transit,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
44,Skagit Transit,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,10.0
44,Skagit Transit,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,10.0
44,Skagit Transit,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,,10.0
44,Skagit Transit,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,26.98,10.0
44,Skagit Transit,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,10.0,10.0
44,Skagit Transit,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,10.0,14.29
44,Skagit Transit,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
44,Skagit Transit,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,16.67
45,Fairbanks North Star Borough ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,67.0,67.0
45,Fairbanks North Star Borough ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,83.33,100.0
45,Fairbanks North Star Borough ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,0.0,0.0
45,Fairbanks North Star Borough ,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,50.0,50.0
45,Fairbanks North Star Borough ,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,25.0,40.0
45,Fairbanks North Star Borough ,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,100.0,100.0
45,Fairbanks North Star Borough ,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
51,Asotin County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
51,Asotin County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,63.0,67.0
51,Asotin County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,75.0,47.0
51,Asotin County,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
51,Asotin County,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
55,Kootenai County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,,67.0
55,Kootenai County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,60.0,0.0
55,Kootenai County,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100.0,100.0
55,Kootenai County,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,,0.0
58,City of Portland,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Streetcar Rail,0.0,0.0
58,City of Portland,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Aerial Tramway,0.0,0.0
58,City of Portland,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
58,City of Portland,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
58,City of Portland,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
58,City of Portland,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,Street Car Rail,2.0,0.0
64,Valley Transit,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,65.0,62.0
64,Valley Transit,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,100.0,100.0
64,Valley Transit,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,65.0,0.0
64,Valley Transit,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,60.0
64,Valley Transit,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
95,Lummi Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
95,Lummi Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,50.0
95,Lummi Nation,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
103,Squaxin Island Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,75.0,50.0
111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,20.0
111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,0.0,0.0
111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Sports Utility Vehicle,,100.0
127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,100.0,0.0
127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,75.0,0.0
127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,75.0,0.0
199,Seldovia Village Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Ferryboat,0.0,0.0
207,Spokane Tribe of Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,50.0,33.0
207,Spokane Tribe of Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,50.0,0.0
207,Spokane Tribe of Indians,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,100.0,87.5
207,Spokane Tribe of Indians,Reduced Reporter,Tribe,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,0.0
247,Native Village of Noatak,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,,0.0
271,Nome Eskimo Community,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
279,Hydaburg Cooperative Association,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
279,Hydaburg Cooperative Association,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,0.0,0.0
400,Gwichyaa Zhee Tribal Transit Service,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
400,Gwichyaa Zhee Tribal Transit Service,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,,100.0
400,Gwichyaa Zhee Tribal Transit Service,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,100.0,100.0
401,Lower Elwha Klallam Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,100.0,100.0
407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,0.0,0.0
407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
414,Ninilchik Village,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,100.0,100.0
414,Ninilchik Village,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
414,Ninilchik Village,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,100.0,50.0
417,Quileute Tribe Community Shuttle,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
419,Kenaitze Indian Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,50.0,50.0
419,Kenaitze Indian Tribe,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,School Bus,50.0,50.0
