State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,TAM Sponsor NTD ID,TAM Sponsor Name,Reporting Module,Mode,TOS,Facility Ownership,Less Than 200 Vehicles,Between 200 and 300 Vehicles,Greater than 300 Vehicles,Heavy Maintenance Facilities,Total Maintenance Facilities
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,CB,DO,Owned,,0.3,,,0.3
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,CB,PT,Facilities Owned by Service Provider,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,CB,PT,Facilities Owned by Public Agency,1,,,,1
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,CB,PT,Facilities Leased by Public Agency,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,CB,PT,Facilities Leased by Service Provider,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,0,0,0,0,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0,0,0,0,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,0,0,0,0,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,0,0,0,0,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,MB,DO,Owned,,0.7,,,0.7
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,VP,DO,Leased from a Private Entity,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,VP,DO,Leased from Another Public Agency,,,,,0
,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,,,Urban,VP,DO,Owned,,,1,,1
,30,Chickaloon Native Village,Reduced Reporter,,,Tribe,DR,DO,Leased from a Private Entity,0,0,0,0,0
,30,Chickaloon Native Village,Reduced Reporter,,,Tribe,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,30,Chickaloon Native Village,Reduced Reporter,,,Tribe,DR,DO,Owned,1,0,0,0,1
,31,Shoshone-Bannock Tribes ,Reduced Reporter,,,Tribe,MB,DO,Leased from a Private Entity,0,0,0,0,0
,31,Shoshone-Bannock Tribes ,Reduced Reporter,,,Tribe,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,31,Shoshone-Bannock Tribes ,Reduced Reporter,,,Tribe,MB,DO,Owned,1,0,0,0,1
,34,Rogue Valley Transportation District,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,34,Rogue Valley Transportation District,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,PT,Facilities Owned by Public Agency,0.3,,,,0.3
,34,Rogue Valley Transportation District,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,34,Rogue Valley Transportation District,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,34,Rogue Valley Transportation District,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from a Private Entity,,,,,0
,34,Rogue Valley Transportation District,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,34,Rogue Valley Transportation District,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Owned,0.7,,,,0.7
,35,Washington State Ferries,Full Reporter,,,Urban,FB,DO,Leased from a Private Entity,,,,,0
,35,Washington State Ferries,Full Reporter,,,Urban,FB,DO,Leased from Another Public Agency,,,,,0
,35,Washington State Ferries,Full Reporter,,,Urban,FB,DO,Owned,1,,,,1
,36,Makah Tribal Council,Reduced Reporter,,,Tribe,MB,DO,Leased from a Private Entity,,,,,0
,36,Makah Tribal Council,Reduced Reporter,,,Tribe,MB,DO,Leased from Another Public Agency,,,,,0
,36,Makah Tribal Council,Reduced Reporter,,,Tribe,MB,DO,Owned,1,,,,1
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CB,DO,Leased from a Private Entity,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CB,DO,Leased from Another Public Agency,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CB,DO,Owned,2,,,,2
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CB,PT,Facilities Owned by Service Provider,1,,,,1
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CB,PT,Facilities Owned by Public Agency,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CB,PT,Facilities Leased by Public Agency,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CB,PT,Facilities Leased by Service Provider,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CR,PT,Facilities Owned by Service Provider,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CR,PT,Facilities Owned by Public Agency,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CR,PT,Facilities Leased by Public Agency,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,CR,PT,Facilities Leased by Service Provider,1,,,,1
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,LR,DO,Leased from a Private Entity,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,LR,DO,Leased from Another Public Agency,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,LR,DO,Owned,1,,,,1
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,SR,DO,Leased from a Private Entity,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,SR,DO,Leased from Another Public Agency,,,,,0
,40,Central Puget Sound Regional Transit Authority,Full Reporter,,,Urban,SR,DO,Owned,1,,,,1
,41,Alaska Railroad Corporation,Full Reporter,,,Urban,AR,DO,Leased from a Private Entity,0,,,,0
,41,Alaska Railroad Corporation,Full Reporter,,,Urban,AR,DO,Leased from Another Public Agency,0,,,,0
,41,Alaska Railroad Corporation,Full Reporter,,,Urban,AR,DO,Owned,3,,,,3
,43,Link Transit,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,43,Link Transit,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,43,Link Transit,Full Reporter,,,Urban,DR,DO,Owned,0.3,,,,0.3
,43,Link Transit,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,43,Link Transit,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,43,Link Transit,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,43,Link Transit,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,43,Link Transit,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,43,Link Transit,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,43,Link Transit,Full Reporter,,,Urban,MB,DO,Owned,0.7,,,,0.7
,44,Skagit Transit,Full Reporter,,,Urban,CB,DO,Leased from a Private Entity,,,,,0
,44,Skagit Transit,Full Reporter,,,Urban,CB,DO,Leased from Another Public Agency,,,,,0
,44,Skagit Transit,Full Reporter,,,Urban,CB,DO,Owned,0.1,,,,0.1
,44,Skagit Transit,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,44,Skagit Transit,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,44,Skagit Transit,Full Reporter,,,Urban,DR,DO,Owned,0.3,,,,0.3
,44,Skagit Transit,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,44,Skagit Transit,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,44,Skagit Transit,Full Reporter,,,Urban,MB,DO,Owned,0.3,,,,0.3
,44,Skagit Transit,Full Reporter,,,Urban,VP,DO,Leased from a Private Entity,,,,,0
,44,Skagit Transit,Full Reporter,,,Urban,VP,DO,Leased from Another Public Agency,,,,,0
,44,Skagit Transit,Full Reporter,,,Urban,VP,DO,Owned,0.3,,,,0.3
,45,Fairbanks North Star Borough ,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,45,Fairbanks North Star Borough ,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,45,Fairbanks North Star Borough ,Reduced Reporter,,,Urban,DR,DO,Owned,0.3,,,,0.3
,45,Fairbanks North Star Borough ,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,45,Fairbanks North Star Borough ,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,45,Fairbanks North Star Borough ,Reduced Reporter,,,Urban,MB,DO,Owned,0.7,,,,0.7
,46,City of Wilsonville,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Leased from a Private Entity,,,,,0
,46,City of Wilsonville,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,46,City of Wilsonville,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Owned,0.3,,,,0.3
,46,City of Wilsonville,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from a Private Entity,,,,,0
,46,City of Wilsonville,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,46,City of Wilsonville,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Owned,0.7,,,,0.7
,47,City of Corvallis,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Owned by Service Provider,1,,,,1
,47,City of Corvallis,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Owned by Public Agency,,,,,0
,47,City of Corvallis,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Leased by Public Agency,,,,,0
,47,City of Corvallis,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Leased by Service Provider,,,,,0
,48,City of Lewiston,Reduced Reporter,0R01,Idaho Transportation Department,Urban,DR,DO,Leased from a Private Entity,0,0,0,0,0
,48,City of Lewiston,Reduced Reporter,0R01,Idaho Transportation Department,Urban,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,48,City of Lewiston,Reduced Reporter,0R01,Idaho Transportation Department,Urban,DR,DO,Owned,0.5,0,0,0,0.5
,48,City of Lewiston,Reduced Reporter,0R01,Idaho Transportation Department,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,48,City of Lewiston,Reduced Reporter,0R01,Idaho Transportation Department,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,48,City of Lewiston,Reduced Reporter,0R01,Idaho Transportation Department,Urban,MB,DO,Owned,0.5,0,0,0,0.5
,51,Asotin County,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,0,0,0,0,0
,51,Asotin County,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,51,Asotin County,Reduced Reporter,,,Urban,DR,DO,Owned,0,0,0,0,0
,51,Asotin County,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,51,Asotin County,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,51,Asotin County,Reduced Reporter,,,Urban,MB,DO,Owned,0,0,0,0,0
,51,Asotin County,Reduced Reporter,,,Urban,VP,DO,Leased from a Private Entity,0,0,0,0,0
,51,Asotin County,Reduced Reporter,,,Urban,VP,DO,Leased from Another Public Agency,0,0,0,0,0
,51,Asotin County,Reduced Reporter,,,Urban,VP,DO,Owned,0,0,0,0,0
,53,Coeur d'Alene Tribe,Reduced Reporter,0R01,Idaho Transportation Department,Tribe,DR,DO,Leased from a Private Entity,,,,,0
,53,Coeur d'Alene Tribe,Reduced Reporter,0R01,Idaho Transportation Department,Tribe,DR,DO,Leased from Another Public Agency,,,,,0
,53,Coeur d'Alene Tribe,Reduced Reporter,0R01,Idaho Transportation Department,Tribe,DR,DO,Owned,0.27,,,,0.27
,53,Coeur d'Alene Tribe,Reduced Reporter,0R01,Idaho Transportation Department,Tribe,MB,DO,Leased from a Private Entity,,,,,0
,53,Coeur d'Alene Tribe,Reduced Reporter,0R01,Idaho Transportation Department,Tribe,MB,DO,Leased from Another Public Agency,,,,,0
,53,Coeur d'Alene Tribe,Reduced Reporter,0R01,Idaho Transportation Department,Tribe,MB,DO,Owned,0.73,,,,0.73
,55,Kootenai County,Reduced Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,1,,,,1
,55,Kootenai County,Reduced Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,55,Kootenai County,Reduced Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,55,Kootenai County,Reduced Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,CB,DO,Leased from a Private Entity,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,CB,DO,Leased from Another Public Agency,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,CB,DO,Owned,0.4,0,0,0,0.4
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Leased from a Private Entity,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Owned,0.6,0,0,0,0.6
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,PT,Facilities Owned by Service Provider,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,PT,Facilities Owned by Public Agency,0.6,0,0,0,0.6
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,PT,Facilities Leased by Public Agency,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,DR,PT,Facilities Leased by Service Provider,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Owned,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Owned by Service Provider,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Owned by Public Agency,0.4,0,0,0,0.4
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Leased by Public Agency,0,0,0,0,0
,57,Central Oregon Intergovernmental Council,Full Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Leased by Service Provider,0,0,0,0,0
,58,City of Portland,Full Reporter,,,Urban,SR,PT,Facilities Owned by Service Provider,2,,,,2
,58,City of Portland,Full Reporter,,,Urban,SR,PT,Facilities Owned by Public Agency,,,,,0
,58,City of Portland,Full Reporter,,,Urban,SR,PT,Facilities Leased by Public Agency,,,,,0
,58,City of Portland,Full Reporter,,,Urban,SR,PT,Facilities Leased by Service Provider,,,,,0
,58,City of Portland,Full Reporter,,,Urban,TR,PT,Facilities Owned by Service Provider,,,,,0
,58,City of Portland,Full Reporter,,,Urban,TR,PT,Facilities Owned by Public Agency,1,,,,1
,58,City of Portland,Full Reporter,,,Urban,TR,PT,Facilities Leased by Public Agency,,,,,0
,58,City of Portland,Full Reporter,,,Urban,TR,PT,Facilities Leased by Service Provider,,,,,0
,59,Josephine County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,CB,DO,Leased from a Private Entity,,,,,0
,59,Josephine County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,CB,DO,Leased from Another Public Agency,,,,,0
,59,Josephine County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,CB,DO,Owned,0.3,,,,0.3
,59,Josephine County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Leased from a Private Entity,,,,,0
,59,Josephine County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,59,Josephine County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Owned,0.3,,,,0.3
,59,Josephine County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from a Private Entity,,,,,0
,59,Josephine County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,59,Josephine County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Owned,0.4,,,,0.4
,61,City of Albany,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Leased from a Private Entity,0,0,0,0,0
,61,City of Albany,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,61,City of Albany,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,DR,DO,Owned,0,0,0,0,0
,61,City of Albany,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,61,City of Albany,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,61,City of Albany,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,DO,Owned,1,0,0,0,1
,63,City of Milton-Freewater,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Owned by Service Provider,,,,,0
,63,City of Milton-Freewater,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Owned by Public Agency,1,,,,1
,63,City of Milton-Freewater,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Leased by Public Agency,,,,,0
,63,City of Milton-Freewater,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,MB,PT,Facilities Leased by Service Provider,,,,,0
,64,Valley Transit,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,64,Valley Transit,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,64,Valley Transit,Reduced Reporter,,,Urban,DR,DO,Owned,0.3,,,,0.3
,64,Valley Transit,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,64,Valley Transit,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,64,Valley Transit,Reduced Reporter,,,Urban,MB,DO,Owned,0.5,,,,0.5
,64,Valley Transit,Reduced Reporter,,,Urban,VP,DO,Leased from a Private Entity,,,,,0
,64,Valley Transit,Reduced Reporter,,,Urban,VP,DO,Leased from Another Public Agency,,,,,0
,64,Valley Transit,Reduced Reporter,,,Urban,VP,DO,Owned,0.2,,,,0.2
,65,Benton County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,CB,PT,Facilities Owned by Service Provider,0,0,0,0,0
,65,Benton County,Reduced Reporter,0R02,Oregon Department of Transportation ,Urban,CB,PT,Facilities Owned by Public Agency,0.75,0,0,0,0.75
