State/Parent NTD ID,NTD ID,Reporter Name,Reporter Type,Reporting Module,Form Section,Performance Measure,2022 Target (%),2023 Target (%)
,41,Alaska Railroad Corporation,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,9,10
,41,Alaska Railroad Corporation,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,41,Alaska Railroad Corporation,Full Reporter,Urban,Infrastructure - Percent of track segments with performance restrictions,AR - Alaska Railroad,1.42,1.2
,41,Alaska Railroad Corporation,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RL - Commuter Rail Locomotive,0,0
,41,Alaska Railroad Corporation,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RP - Commuter Rail Passenger Coach,0,0
,43,Chelan Douglas PTBA ,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0,0
,43,Chelan Douglas PTBA ,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,20,21.05
,43,Chelan Douglas PTBA ,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,43,Chelan Douglas PTBA ,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,43,Chelan Douglas PTBA ,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,14.29,5.41
,43,Chelan Douglas PTBA ,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,0
,43,Chelan Douglas PTBA ,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0,0
,44,Skagit Transit,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,66.67,64.29
,44,Skagit Transit,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,33.34,14.29
,44,Skagit Transit,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,44,Skagit Transit,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,44,Skagit Transit,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,13.33,13.33
,44,Skagit Transit,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,19.23,18.52
,44,Skagit Transit,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,42.85,5
,44,Skagit Transit,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,13.33,13.33
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100,100
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,40,40
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,100,100
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,67,67
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,100,100
,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,100,100
,51,Asotin County,Reduced Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0,50
,51,Asotin County,Reduced Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,51,Asotin County,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0,0
,51,Asotin County,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,0
,51,Asotin County,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,40,40
,55,Kootenai County,Reduced Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100,100
,55,Kootenai County,Reduced Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,100,100
,55,Kootenai County,Reduced Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,55,Kootenai County,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,50,14
,55,Kootenai County,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,35,0
,58,City of Portland,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0,0
,58,City of Portland,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,58,City of Portland,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,58,City of Portland,Full Reporter,Urban,Infrastructure - Percent of track segments with performance restrictions,SR - Street Car Rail,0,0
,58,City of Portland,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,LR - Light Rail Vehicle,0,0
,58,City of Portland,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,TR - Aerial Tramway,0,0
,60,The Tulalip Tribes of Washington,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,66.67
,64,Valley Transit,Reduced Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0,100
,64,Valley Transit,Reduced Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,64,Valley Transit,Reduced Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,64,Valley Transit,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,62,62
,64,Valley Transit,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,100,0
,95,Lummi Nation,Reduced Reporter,Tribe,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,95,Lummi Nation,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0,0
,95,Lummi Nation,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,33.33,33.33
,103,Squaxin Island Tribe,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,50,75
,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0,0
,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,20,0
,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0,0
,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,SV - Sports Utility Vehicle,100,100
,127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,,0
,127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,0
,127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,25,25
,127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,0,0
,199,Seldovia Village Tribe,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,FB - Ferryboat,0,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,50,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0,0
,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,100,50
,239,Ketchikan Indian Community,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,100
,239,Ketchikan Indian Community,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0,0
,239,Ketchikan Indian Community,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,0,0
,247,Native Village of Noatak,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,100,100
,279,Hydaburg Cooperative Association,Reduced Reporter,Tribe,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,,0
,279,Hydaburg Cooperative Association,Reduced Reporter,Tribe,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,100,100
0R03,282,Garfield County Transportation Program,Rural Reporter,Rural,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,0
0R03,282,Garfield County Transportation Program,Rural Reporter,Rural,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,SV - Sports Utility Vehicle,100,0
