UACE Code,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description, Total Actual Vehicle Revenue Hours , Total Unlinked Passenger Trips , Total Actual Vehicle Revenue Miles , Total Passenger Miles Traveled , Total Operating Expenses , Non-Fixed Guideway Vehicle Revenue Miles , Non-Fixed Guideway Passenger Miles , Non-Fixed Guideway Operating Expenses , Directional Route Miles , Fixed Guideway Vehicle Revenue Miles , Fixed Guideway Passenger Miles , Fixed Guideway Operating Expenses , SGR FG Directional Route Miles , SGR FG Vehicle Revenue Miles , SGR HIB Directional Route Miles , SGR HIB Vehicle Revenue Miles 
80389,"Seattle--Tacoma, WA",N,3544011,3607,982.52,,19,Intercity Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,26263,109627,1148732,5185450,"$1,406,488.00 ",1148732,5185450,"$1,406,488.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,19,Intercity Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
65242,"Olympia--Lacey, WA",Y,208157,1960,106.21,,19,Intercity Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,24731,103229,1081693,4882831,"$1,324,406.00 ",1081693,4882831,"$1,324,406.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",N,3544011,3607,982.52,,20,Kitsap Transit,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
9946,"Bremerton, WA",Y,224449,1528,146.91,,20,Kitsap Transit,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,76822,224028,1183082,1335850,"$14,957,358.00 ",1183082,1335850,"$14,957,358.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",N,3544011,3607,982.52,,20,Kitsap Transit,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
9946,"Bremerton, WA",Y,224449,1528,146.91,,20,Kitsap Transit,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,1239,3199,38681,39624,"$300,993.00 ",38681,39624,"$300,993.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",N,3544011,3607,982.52,,20,Kitsap Transit,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,5681,294363,137430,4504216,"$9,203,055.00 ",0,0,$0.00 ,38.5,137430,4504216,"$9,203,055.00 ",0,80845,0,0
53,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
9946,"Bremerton, WA",Y,224449,1528,146.91,,20,Kitsap Transit,Full Reporter,Urban,FB,DO, Actual Data,,,,9208,500426,126927,3595534,"$8,499,775.00 ",0,0,$0.00 ,9.4,126927,3595534,"$8,499,775.00 ",5.7,126927,0,0
80389,"Seattle--Tacoma, WA",N,3544011,3607,982.52,,20,Kitsap Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
9946,"Bremerton, WA",Y,224449,1528,146.91,,20,Kitsap Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,108513,1103948,2138930,5824210,"$29,561,985.00 ",2138930,5824210,"$29,561,985.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",N,3544011,3607,982.52,,20,Kitsap Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,9683,45292,290522,908395,"$610,981.00 ",290522,908395,"$610,981.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
9946,"Bremerton, WA",Y,224449,1528,146.91,,20,Kitsap Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,6456,30195,193681,605596,"$407,320.00 ",193681,605596,"$407,320.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
6652,"Bellingham, WA",Y,128979,2573,50.13,,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,69188,168956,872046,826807,"$14,196,605.00 ",872046,826807,"$14,196,605.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
6652,"Bellingham, WA",Y,128979,2573,50.13,,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,157245,2913033,2133859,8485521,"$29,261,151.00 ",2133859,8485521,"$29,261,151.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
6652,"Bellingham, WA",Y,128979,2573,50.13,,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,2145,19991,115097,682081,"$144,395.00 ",115097,682081,"$144,395.00 ",0,0,0,$0.00 ,0,0,0,0
16,Idaho Non-UZA,N,,,,,22,City of Pocatello,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,11854,36804,203984,0,"$983,842.00 ",203984,0,"$983,842.00 ",0,0,0,$0.00 ,0,0,0,0
70426,"Pocatello, ID",Y,72211,2629,27.46,,22,City of Pocatello,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,7123,22115,122568,0,"$591,162.00 ",122568,0,"$591,162.00 ",0,0,0,$0.00 ,0,0,0,0
16,Idaho Non-UZA,N,,,,,22,City of Pocatello,Reduced Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
70426,"Pocatello, ID",Y,72211,2629,27.46,,22,City of Pocatello,Reduced Reporter,Urban,MB,DO, Actual Data,,,,16245,126544,258832,0,"$1,112,945.00 ",258832,0,"$1,112,945.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,23,City of Seattle,Full Reporter,Urban,MG,PT, Actual Data,,,,21196,1633951,228303,1470556,"$4,893,793.00 ",0,0,$0.00 ,1.8,228303,1470556,"$4,893,793.00 ",1.8,228303,0,0
71317,"Portland, OR--WA",Y,2104238,4052,519.3,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,79277,185296,1361528,1376737,"$15,211,238.00 ",1361528,1376737,"$15,211,238.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
51283,"Longview, WA--OR",N,69841,1985,35.19,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71317,"Portland, OR--WA",Y,2104238,4052,519.3,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,262598,3796727,3726686,17823584,"$47,490,144.00 ",3726686,17823584,"$47,490,144.00 ",0,0,0,$0.00 ,0,0,3.4,19712
53,Washington Non-UZA,N,,,,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
51283,"Longview, WA--OR",N,69841,1985,35.19,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71317,"Portland, OR--WA",Y,2104238,4052,519.3,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,4277,22608,142089,543831,"$308,857.00 ",142089,543831,"$308,857.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
51283,"Longview, WA--OR",N,69841,1985,35.19,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71317,"Portland, OR--WA",N,2104238,4052,519.3,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
41,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
78229,"Salem, OR",Y,268331,3692,72.68,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,40262,71900,487544,391398,"$4,492,706.00 ",487544,391398,"$4,492,706.00 ",0,0,0,$0.00 ,0,0,0,0
20422,"Corvallis, OR",N,66791,3827,17.45,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
955,"Albany, OR",N,62074,2693,23.05,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71317,"Portland, OR--WA",N,2104238,4052,519.3,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
41,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
78229,"Salem, OR",Y,268331,3692,72.68,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,184184,2039555,2268251,6241038,"$32,358,719.00 ",2268251,6241038,"$32,358,719.00 ",0,0,0,$0.00 ,0,0,0,0
20422,"Corvallis, OR",N,66791,3827,17.45,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
955,"Albany, OR",N,62074,2693,23.05,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71317,"Portland, OR--WA",N,2104238,4052,519.3,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
41,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,PT, Actual Data,,,,17381,50694,361382,717658,"$1,556,587.00 ",361382,717658,"$1,556,587.00 ",0,0,0,$0.00 ,0,0,0,0
78229,"Salem, OR",Y,268331,3692,72.68,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,4345,12674,90346,179415,"$389,149.00 ",90346,179415,"$389,149.00 ",0,0,0,$0.00 ,0,0,0,0
20422,"Corvallis, OR",N,66791,3827,17.45,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
955,"Albany, OR",N,62074,2693,23.05,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
71317,"Portland, OR--WA",N,2104238,4052,519.3,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
41,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
78229,"Salem, OR",Y,268331,3692,72.68,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,6838,44088,299722,1138557,"$238,952.00 ",299722,1138557,"$238,952.00 ",0,0,0,$0.00 ,0,0,0,0
20422,"Corvallis, OR",N,66791,3827,17.45,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
955,"Albany, OR",N,62074,2693,23.05,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,28,County of Pierce,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,,5548,438385,44548,1793474,"$9,966,451.00 ",0,0,$0.00 ,8.6,44548,1793474,"$9,966,451.00 ",8.6,44548,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,28718,258721,643098,4108975,"$12,466,733.00 ",643098,4108975,"$12,466,733.00 ",0,0,0,$0.00 ,0,0,23.1,342539
53,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
55333,"Marysville, WA",N,160440,2366,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,31669,467341,819464,8550050,"$11,025,641.00 ",819464,8550050,"$11,025,641.00 ",0,0,0,$0.00 ,0,0,2.3,459212
53,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
55333,"Marysville, WA",N,160440,2366,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Data,,,,46266,85215,836290,998338,"$6,469,339.00 ",836290,998338,"$6,469,339.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Other,"The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-93862 to those that did not.  In 2022, no service in this mode was operated inside UZA-93862.",,,299,551,5404,6451,"$41,804.00 ",5404,6451,"$41,804.00 ",0,0,0,$0.00 ,0,0,0,0
55333,"Marysville, WA",N,160440,2366,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,10300,18970,186173,222248,"$1,440,190.00 ",186173,222248,"$1,440,190.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,369296,4148871,5429878,23679454,"$92,369,204.00 ",5429878,23679454,"$92,369,204.00 ",0,0,0,$0.00 ,0,0,18.8,613911
53,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
55333,"Marysville, WA",N,160440,2366,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Other,Estimated percentage based on Tulalip Transit route and new Census Map. ,,,46663,524243,686109,2992090,"$11,671,596.00 ",686109,2992090,"$11,671,596.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,59077,281228,1999653,6841316,"$3,793,365.00 ",1999653,6841316,"$3,793,365.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
55333,"Marysville, WA",N,160440,2366,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
2,Alaska Non-UZA,Y,,,,,30,Chickaloon Native Village,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,2016,2171,29909,0,"$122,061.00 ",29909,0,"$122,061.00 ",0,0,0,$0.00 ,0,0,0,0
92459,"Wasilla--Knik-Fairview--North Lakes, AK",N,53444,927,57.63,,30,Chickaloon Native Village,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
16,Idaho Non-UZA,Y,,,,,31,Shoshone-Bannock Tribes ,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,15188,20335,233288,0,"$841,329.00 ",233288,0,"$841,329.00 ",0,0,0,$0.00 ,0,0,0,0
70426,"Pocatello, ID",N,72211,2629,27.46,,31,Shoshone-Bannock Tribes ,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,790,1058,12132,0,"$43,753.00 ",12132,0,"$43,753.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,0R03,33,Senior Services of Snohomish County,Rural Reporter,Rural,DR,DO, Actual Vehicle Revenue Miles,,,,5403,6942,114361,0,"$678,139.00 ",114361,0,"$678,139.00 ",0,0,0,$0.00 ,0,0,0,0
53,Washington Non-UZA,N,,,,0R03,33,Senior Services of Snohomish County,Rural Reporter,Rural,DR,DO, Actual Data,,,,5403,6942,114361,0,"$678,140.00 ",114361,0,"$678,140.00 ",0,0,0,$0.00 ,0,0,0,0
41,Oregon Non-UZA,N,,,,,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
55981,"Medford, OR",Y,171640,2724,63.02,,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT, Actual Data,,,,26383,40486,349387,262573,"$2,693,487.00 ",349387,262573,"$2,693,487.00 ",0,0,0,$0.00 ,0,0,0,0
41,Oregon Non-UZA,N,,,,,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
55981,"Medford, OR",Y,171640,2724,63.02,,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO, Actual Data,,,,81944,650153,1189498,3627854,"$13,132,340.00 ",1189498,3627854,"$13,132,340.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,35,Washington State Ferries,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,67230,10937246,469935,79554295,"$180,102,231.00 ",0,0,$0.00 ,87.4,469935,79554295,"$180,102,231.00 ",87.4,469935,0,0
53,Washington Non-UZA,N,,,,,35,Washington State Ferries,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,38226,6218800,267200,45233719,"$102,404,196.00 ",0,0,$0.00 ,97.8,267200,45233719,"$102,404,196.00 ",97.8,267200,0,0
53,Washington Non-UZA,Y,,,,,36,Makah Tribal Council,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,2298,2659,40787,0,"$159,661.00 ",40787,0,"$159,661.00 ",0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,425729,5549953,7868136,73592091,"$116,598,008.00 ",7804347,72995461,"$115,652,718.00 ",0,63789,596630,"$945,290.00 ",0,51833,14.3,3252023
53,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,89871,1302741,2012493,17890879,"$24,543,342.00 ",2012493,17890879,"$24,543,342.00 ",0,0,0,$0.00 ,0,0,1.5,1224049
53,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,58746,1269923,1832559,31537263,"$63,975,913.00 ",0,0,$0.00 ,163.8,1832559,31537263,"$63,975,913.00 ",163.8,1832559,0,0
53,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,397685,23624135,7979291,160910159,"$195,822,767.00 ",0,0,$0.00 ,49,7979291,160910159,"$195,822,767.00 ",40.4,5052183,0,0
53,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
80389,"Seattle--Tacoma, WA",Y,3544011,3607,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,7898,267722,60824,228101,"$7,962,930.00 ",0,0,$0.00 ,3.6,60824,228101,"$7,962,930.00 ",3.6,60824,0,0
53,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
2,Alaska Non-UZA,N,,,,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,39092,44591,1032797,25208661,"$52,590,936.00 ",0,0,$0.00 ,891.3,1032797,25208661,"$52,590,936.00 ",891.3,1032797,0,0
2305,"Anchorage, AK",Y,249252,2718,91.69,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,1833,149248,59790,1853091,"$2,373,247.00 ",0,0,$0.00 ,40.2,59790,1853091,"$2,373,247.00 ",40.2,59790,0,0
28549,"Fairbanks, AK",N,71396,961,74.3,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,713,24383,8104,154853,"$470,118.00 ",0,0,$0.00 ,8,8104,154853,"$470,118.00 ",8,8104,0,0
92459,"Wasilla--Knik-Fairview--North Lakes, AK",N,53444,927,57.63,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,1035,1535,31096,363674,"$1,206,448.00 ",0,0,$0.00 ,20.4,31096,363674,"$1,206,448.00 ",20.4,31096,0,0
53,Washington Non-UZA,N,,,,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO, Actual Data,,,,6051,15141,72633,53970,"$899,222.00 ",72633,53970,"$899,222.00 ",0,0,0,$0.00 ,0,0,0,0
