NTD ID,Agency Name,Reporter Type,Reporting Module,CA: Cash and Cash Equivalents,CA: Accounts Receivable,CA: Inventory,CA: Prepaid Expenses,CA: Current Investments and Current Portions of Long-Term Investments,CA: Other Current Assets,Total Current Assets,NCA: Capital Assets,NCA: Intangible Assets,NCA: Capital Leases Receivables,NCA: Special Funds,NCA: Work in Progress,NCA: Investments,NCA: Other Noncurrent Assets,Total Noncurrent Assets,Total Assets,Deferred Outflows of Resources,CL: Current Accounts Payable,CL: Short-Term Debt and Current Portions of Long-Term Debt,CL: Accrued Liabilities,CL: Other Current Liabilities,Total Current Liabilities,NCL: Long-Term Debt,NCL: Noncurrent Accounts Payable,NCL: Capital Lease Obligations,NCL: Long-Term Pension Liabilities,NCL: Estimated Liabilities,NCL: Other Noncurrent Liabilities,Total Noncurrent Liabilities,Total Liabilities,Deferred Inflows of Resources,Net Position
50146,Madison County Transit District,Full Reporter,Urban,"$211,789.00 ","$4,169,224.00 ","$1,029,005.00 ","$1,059,056.00 ","$33,527,521.00 ",$0.00 ,"$39,996,595.00 ","$61,640,355.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$28,436,147.00 ",$0.00 ,"$90,076,502.00 ","$130,073,097.00 ",$0.00 ,"$3,363,167.00 ",$0.00 ,$0.00 ,$0.00 ,"$3,363,167.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,363,167.00 ",$0.00 ,"$126,709,930.00 "
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,"$12,272,240.00 ","$2,405,684.00 ","$839,164.00 ","$340,110.00 ",$0.00 ,$0.00 ,"$15,857,198.00 ","$30,711,556.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$30,711,556.00 ","$46,568,754.00 ","$2,287,862.00 ","$375,573.00 ",$0.00 ,"$641,419.00 ","$259,469.00 ","$1,276,461.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,900,523.00 ",$0.00 ,"$63,239.00 ","$2,963,762.00 ","$4,240,223.00 ","$904,169.00 ","$43,712,224.00 "
50157,Butler County Regional Transit Authority,Full Reporter,Urban,"$7,029,275.00 ","$1,383,548.00 ","$82,680.00 ","$170,726.00 ",$0.00 ,$0.00 ,"$8,666,229.00 ","$17,198,707.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,403,482.00 ",$0.00 ,"$680,255.00 ","$19,282,444.00 ","$27,948,673.00 ","$983,293.00 ","$647,934.00 ",$0.00 ,"$363,486.00 ","$139,212.00 ","$1,150,632.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,769,488.00 ",$0.00 ,$0.00 ,"$1,769,488.00 ","$2,920,120.00 ","$2,889,453.00 ","$23,122,393.00 "
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,"$41,956,196.00 ","$7,743,957.00 ",$0.00 ,"$1,630,754.00 ",$0.00 ,$0.00 ,"$51,330,907.00 ","$8,248,478.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$8,248,478.00 ","$59,579,385.00 ","$2,220,604.00 ","$698,169.00 ",$0.00 ,"$46,432,026.00 ","$2,985,487.00 ","$50,115,682.00 ",$0.00 ,$125.00 ,$0.00 ,"$2,246,131.00 ","$188,101.00 ",$0.00 ,"$2,434,357.00 ","$52,550,039.00 ","$1,001,472.00 ","$8,248,478.00 "
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,"$1,946,935.00 ","$2,631,003.00 ",$0.00 ,"$100,156.00 ",$0.00 ,$0.00 ,"$4,678,094.00 ","$8,186,804.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$8,186,804.00 ","$12,864,898.00 ",$0.00 ,"$371,199.00 ",$0.00 ,"$229,069.00 ","$7,946.00 ","$608,214.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$608,214.00 ","$7,652.00 ","$12,249,032.00 "
50199,Delaware County Transit Board,Full Reporter,Urban,"$6,190,751.00 ","$379,952.00 ",$0.00 ,"$37,029.00 ",$0.00 ,$0.00 ,"$6,607,732.00 ","$6,163,570.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$31,911.00 ","$6,195,481.00 ","$12,803,213.00 ","$619,231.00 ","$31,911.00 ",$0.00 ,"$199,221.00 ","$42,335.00 ","$273,467.00 ",$0.00 ,"$927,463.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$927,463.00 ","$1,200,930.00 ","$1,496,322.00 ","$10,725,192.00 "
50204,Jackson County Mass Transit District,Full Reporter,Urban,"$84,633.00 ","$733,458.00 ",$0.00 ,"$117,224.00 ",$0.00 ,$0.00 ,"$935,315.00 ","$670,506.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$670,506.00 ","$1,605,821.00 ",$0.00 ,"$49,857.00 ",$0.00 ,"$45,477.00 ","$304,597.00 ","$399,931.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$399,931.00 ",$0.00 ,"$1,205,890.00 "
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,"$351,593.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$351,593.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$351,593.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$351,593.00 "
50211,Rides Mass Transit District,Full Reporter,Urban,"$311,906.00 ","$5,896,955.00 ",$0.00 ,"$943,155.00 ",$0.00 ,$0.00 ,"$7,152,016.00 ","$14,833,754.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$14,833,754.00 ","$21,985,770.00 ",$0.00 ,"$526,108.00 ",$0.00 ,$0.00 ,"$2,409,294.00 ","$2,935,402.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,935,402.00 ",$0.00 ,"$19,050,368.00 "
50212,Stateline Mass Transit District,Full Reporter,Urban,"$753,870.00 ","$261,352.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,015,222.00 ","$127,976.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$127,976.00 ","$1,143,198.00 ",$0.00 ,"$173,180.00 ",$0.00 ,$0.00 ,$0.00 ,"$173,180.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$173,180.00 ",$0.00 ,"$970,018.00 "
50518,SouthWest Transit,Full Reporter,Urban,"$8,270,718.00 ","$4,183,273.00 ","$251,429.00 ","$141,868.00 ",$0.00 ,$0.00 ,"$12,847,288.00 ","$42,493,191.00 ",$0.00 ,$0.00 ,"$8,846,241.00 ",$0.00 ,$0.00 ,$0.00 ,"$51,339,432.00 ","$64,186,720.00 ","$1,058,436.00 ","$725,991.00 ",$0.00 ,"$116,014.00 ","$189,001.00 ","$1,031,006.00 ",$0.00 ,"$31,243.00 ",$0.00 ,"$2,669,051.00 ",$0.00 ,"$156,041.00 ","$2,856,335.00 ","$3,887,341.00 ","$198,988.00 ","$61,158,827.00 "
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,"$16,693,055.00 ","$4,510,026.00 ","$81,304.00 ","$509,266.00 ","$1,494,854.00 ",$0.00 ,"$23,288,505.00 ","$38,644,125.00 ",$0.00 ,$0.00 ,$0.00 ,"$16,244,310.00 ",$0.00 ,$0.00 ,"$54,888,435.00 ","$78,176,940.00 ","$723,038.00 ","$4,873,111.00 ","$7,185.00 ","$144,238.00 ","$63,032.00 ","$5,087,566.00 ","$2,002,417.00 ",$0.00 ,$0.00 ,"$2,233,449.00 ","$388,417.00 ",$0.00 ,"$4,624,283.00 ","$9,711,849.00 ","$1,501,860.00 ","$67,686,269.00 "
50522,Lake Erie Transportation Commission,Full Reporter,Urban,"$776,100.00 ","$31,183.00 ","$332,600.00 ","$122,946.00 ",$0.00 ,"$2,247,354.00 ","$3,510,183.00 ","$180,506.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,587,852.00 ",$0.00 ,"$5,768,358.00 ","$9,278,541.00 ",$0.00 ,$282.00 ,"$83,254.00 ","$73,798.00 ","$630,084.00 ","$787,418.00 ",$0.00 ,"$5,401.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,401.00 ","$792,819.00 ",$0.00 ,"$8,485,722.00 "
60007,Fort Worth Transportation Authority,Full Reporter,Urban,"$24,570,531.00 ","$25,001,582.00 ","$7,763,140.00 ","$3,404,699.00 ",$0.00 ,$0.00 ,"$60,739,952.00 ","$1,085,301,774.00 ","$17,291,021.00 ",$0.00 ,$0.00 ,"$20,182,418.00 ",$0.00 ,$0.00 ,"$1,122,775,213.00 ","$1,183,515,165.00 ",$0.00 ,"$20,179,811.00 ","$168,406.00 ","$1,470,436.00 ","$4,085,218.00 ","$25,903,871.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$23,551,169.00 ","$23,551,169.00 ","$49,455,040.00 ",$0.00 ,"$1,134,060,125.00 "
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,"$7,986,555.00 ","$189,900,272.00 ","$46,106,776.00 ",$0.00 ,"$812,603,961.00 ",$0.00 ,"$1,056,597,564.00 ","$2,520,445,480.00 ",$0.00 ,$0.00 ,"$96,651,206.00 ","$115,984,289.00 ",$0.00 ,"$3,358,847.00 ","$2,736,439,822.00 ","$3,793,037,386.00 ","$168,209,825.00 ","$66,148,287.00 ","$143,085,000.00 ","$47,875,715.00 ","$21,571,342.00 ","$278,680,344.00 ","$923,278,177.00 ",$0.00 ,"$37,819,982.00 ","$963,036,638.00 ",$0.00 ,"$9,257,440.00 ","$1,933,392,237.00 ","$2,212,072,581.00 ","$128,235,884.00 ","$1,620,938,746.00 "
60011,VIA Metropolitan Transit,Full Reporter,Urban,"$47,834,377.00 ","$108,206,922.00 ","$7,778,413.00 ","$15,513.00 ","$352,044,715.00 ",$0.00 ,"$515,879,940.00 ","$319,536,647.00 ",$0.00 ,"$5,779,381.00 ","$2,844,667.00 ","$58,180,864.00 ","$12,941,108.00 ",$0.00 ,"$399,282,667.00 ","$915,162,607.00 ","$42,781,284.00 ","$32,657,871.00 ","$10,095,000.00 ","$12,211,478.00 ","$8,809,995.00 ","$63,774,344.00 ","$129,023,489.00 ",$0.00 ,"$4,259,727.00 ","$127,733,549.00 ",$0.00 ,$0.00 ,"$261,016,765.00 ","$324,791,109.00 ","$50,243,170.00 ","$582,909,612.00 "
60022,Capital Area Transit System,Full Reporter,Urban,"$3,614,649.00 ","$23,512,031.00 ","$933,700.00 ","$82,759.00 ",$0.00 ,$0.00 ,"$28,143,139.00 ","$19,767,613.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$19,767,613.00 ","$47,910,752.00 ","$2,578,254.00 ","$3,829,409.00 ","$573,869.00 ","$740,212.00 ","$759,813.00 ","$5,903,303.00 ",$0.00 ,$0.00 ,"$291,937.00 ",$0.00 ,"$2,683,178.00 ",$0.00 ,"$2,975,115.00 ","$8,878,418.00 ",$0.00 ,"$41,610,588.00 "
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,"$55,449,388.00 ","$32,317,222.00 ","$885,810.00 ","$3,212,496.00 ","$4,041,231.00 ",$0.00 ,"$95,906,147.00 ","$256,658,259.00 ",$0.00 ,$0.00 ,$0.00 ,"$35,597,347.00 ","$12,497,423.00 ","$7,906,085.00 ","$312,659,114.00 ","$408,565,261.00 ","$1,210,607.00 ","$1,663,528.00 ","$1,207,351.00 ","$382,761.00 ","$44,229,564.00 ","$47,483,204.00 ","$16,076,451.00 ",$0.00 ,$0.00 ,"$5,783,026.00 ",$0.00 ,$0.00 ,"$21,859,477.00 ","$69,342,681.00 ","$14,010,315.00 ","$326,422,872.00 "
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,"$3,556,329.00 ","$1,544,762.00 ","$506,591.00 ","$107,178.00 ",$0.00 ,$0.00 ,"$5,714,860.00 ","$44,284,556.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,037,834.00 ",$0.00 ,$0.00 ,"$45,322,390.00 ","$51,037,250.00 ",$0.00 ,"$1,453,228.00 ",$0.00 ,"$1,087,668.00 ","$7,383.00 ","$2,548,279.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,548,279.00 ",$0.00 ,"$48,488,971.00 "
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,"$408,111,728.00 ","$27,811,754.00 ","$10,013,980.00 ","$1,436,972.00 ","$21,612,404.00 ","$65,994,845.00 ","$534,981,683.00 ","$418,861,158.00 ",$0.00 ,$0.00 ,$0.00 ,"$90,778,156.00 ","$65,259,684.00 ","$63,344,128.00 ","$638,243,126.00 ","$1,173,224,809.00 ","$6,957,991.00 ","$408,541.00 ",$0.00 ,"$67,823,932.00 ","$680,053.00 ","$68,912,526.00 ",$0.00 ,$0.00 ,"$6,015,890.00 ","$33,964,195.00 ",$0.00 ,"$9,730,113.00 ","$49,710,198.00 ","$118,622,724.00 ","$81,392,465.00 ","$980,167,611.00 "
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,"$26,112,199.00 ","$7,613,600.00 ","$1,204,171.00 ","$878,503.00 ","$26,829,671.00 ",$0.00 ,"$62,638,144.00 ","$67,401,049.00 ",$0.00 ,"$1,490,079.00 ",$0.00 ,"$1,095,386.00 ","$5,951,169.00 ",$0.00 ,"$75,937,683.00 ","$138,575,827.00 ","$12,474,865.00 ","$1,979,739.00 ","$905,000.00 ","$8,876,287.00 ","$663,493.00 ","$12,424,519.00 ","$16,785,000.00 ",$0.00 ,"$172,612.00 ","$11,027,475.00 ",$0.00 ,"$1,941,200.00 ","$29,926,287.00 ","$42,350,806.00 ","$4,584,095.00 ","$104,115,791.00 "
60056,Dallas Area Rapid Transit,Full Reporter,Urban,"$507,088,837.00 ","$171,293,766.00 ","$34,339,332.00 ","$5,531,758.00 ","$488,849,321.00 ","$122,558,795.00 ","$1,329,661,809.00 ","$3,438,143,395.00 ",$0.00 ,$0.00 ,"$228,047,373.00 ","$827,626,420.00 ","$8,523,581.00 ","$51,237,915.00 ","$4,553,578,684.00 ","$5,883,240,493.00 ","$18,206,889.00 ","$118,655,638.00 ","$113,943,437.00 ",$0.00 ,"$226,558,930.00 ","$459,158,005.00 ","$3,632,012,491.00 ","$43,252,753.00 ","$10,067,848.00 ","$19,708,002.00 ",$0.00 ,$0.00 ,"$3,705,041,094.00 ","$4,164,199,099.00 ","$67,004,062.00 ","$1,670,244,221.00 "
60059,Brazos Transit District,Full Reporter,Urban,"$5,017,151.00 ","$73,950.00 ","$58,819.00 ",$0.00 ,$0.00 ,$0.00 ,"$5,149,920.00 ","$56,933,816.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$56,933,816.00 ","$62,083,736.00 ","$334,367.00 ","$243,735.00 ",$0.00 ,"$202,213.00 ",$0.00 ,"$445,948.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$445,948.00 ",$0.00 ,"$61,972,155.00 "
60091,Hill Country Transit District,Full Reporter,Urban,"$4,632,331.00 ","$2,253,253.00 ","$231,939.00 ","$4,525.00 ",$0.00 ,$0.00 ,"$7,122,048.00 ","$9,437,079.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$9,437,079.00 ","$16,559,127.00 ",$0.00 ,"$14,633.00 ",$0.00 ,"$310,293.00 ",$0.00 ,"$324,926.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$627,153.00 ","$627,153.00 ","$952,079.00 ",$0.00 ,"$15,607,048.00 "
60101,Denton County Transportation Authority,Full Reporter,Urban,"$82,933,160.00 ","$11,315,418.00 ","$774,204.00 ","$196,062.00 ","$9,445,709.00 ",$0.00 ,"$104,664,553.00 ","$273,535,917.00 ","$17,394,147.00 ",$0.00 ,"$503,961.00 ","$3,551,274.00 ",$0.00 ,"$675,492.00 ","$295,660,791.00 ","$400,325,344.00 ","$380,002.00 ","$2,175,630.00 ","$1,875,000.00 ","$639,131.00 ","$2,378,040.00 ","$7,067,801.00 ","$17,025,000.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$600,000.00 ","$17,625,000.00 ","$24,692,801.00 ","$545,996.00 ","$375,466,549.00 "
60102,Concho Valley Transit District,Full Reporter,Urban,"$670,844.00 ","$945,293.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,616,137.00 ","$12,951,773.00 ",$0.00 ,$0.00 ,"$741,292.00 ",$0.00 ,$0.00 ,$0.00 ,"$13,693,065.00 ","$15,309,202.00 ",$0.00 ,"$499,213.00 ",$0.00 ,$0.00 ,$0.00 ,"$499,213.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$499,213.00 ","$177,791.00 ","$14,632,198.00 "
60111,Rio Metro Regional Transit District,Full Reporter,Urban,"$43,454,954.00 ","$21,160,596.00 ",$0.00 ,"$786,150.00 ",$0.00 ,$0.00 ,"$65,401,700.00 ","$2,714,199.00 ","$792,651.00 ",$0.00 ,$0.00 ,$0.00 ,"$120,000.00 ",$0.00 ,"$3,626,850.00 ","$69,028,550.00 ",$0.00 ,"$9,090,366.00 ","$677,149.00 ",$0.00 ,"$62,208.00 ","$9,829,723.00 ","$10,222,851.00 ",$0.00 ,"$760,268.00 ",$0.00 ,$0.00 ,$0.00 ,"$10,983,119.00 ","$20,812,842.00 ",$0.00 ,"$48,215,708.00 "
70002,Transit Authority of Omaha,Full Reporter,Urban,"$11,731,584.00 ","$33,627,245.00 ","$1,524,736.00 ","$346,535.00 ",$0.00 ,$0.00 ,"$47,230,100.00 ","$58,116,524.00 ",$0.00 ,$0.00 ,"$75,253.00 ","$1,019,337.00 ",$0.00 ,$0.00 ,"$59,211,114.00 ","$106,441,214.00 ","$8,552,266.00 ","$1,100,309.00 ",$0.00 ,"$2,154,738.00 ",$0.00 ,"$3,255,047.00 ",$0.00 ,$0.00 ,$0.00 ,"$19,188,723.00 ","$1,550,079.00 ","$258,086.00 ","$20,996,888.00 ","$24,251,935.00 ","$3,554,533.00 ","$87,187,012.00 "
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,"$7,576,606.00 ","$13,606,509.00 ","$2,019,421.00 ","$486,599.00 ","$902,000.00 ","$98,954.00 ","$24,690,089.00 ","$135,955,286.00 ",$0.00 ,"$234,574.00 ","$49,832,440.00 ",$0.00 ,$0.00 ,$0.00 ,"$186,022,300.00 ","$210,712,389.00 ","$16,930,683.00 ","$10,929,304.00 ",$0.00 ,"$5,632,506.00 ","$3,930,279.00 ","$20,492,089.00 ",$0.00 ,$0.00 ,"$117,703.00 ","$34,008,157.00 ","$5,572,007.00 ",$0.00 ,"$39,697,867.00 ","$60,189,956.00 ","$17,707,817.00 ","$149,745,299.00 "
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,"$193,732,257.00 ","$26,568,509.00 ","$14,621,612.00 ","$9,065,030.00 ","$73,800,348.00 ",$0.00 ,"$317,787,756.00 ","$745,327,784.00 ",$0.00 ,$0.00 ,$0.00 ,"$33,920,682.00 ","$186,379,159.00 ","$19,821,022.00 ","$985,448,647.00 ","$1,303,236,403.00 ","$35,525,479.00 ","$12,649,271.00 ","$14,145,000.00 ","$20,873,892.00 ","$4,366,648.00 ","$52,034,811.00 ","$489,641,683.00 ",$0.00 ,"$142,861,097.00 ","$95,826,139.00 ",$0.00 ,"$51,410,197.00 ","$779,739,116.00 ","$831,773,927.00 ","$45,491,496.00 ","$461,496,459.00 "
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,"$23,376,836.00 ","$30,868,083.00 ","$899,969.00 ","$1,551,839.00 ",$0.00 ,$0.00 ,"$56,696,727.00 ","$53,733,921.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,695,526.00 ",$0.00 ,$0.00 ,"$55,429,447.00 ","$112,126,174.00 ","$3,771,342.00 ","$921,105.00 ","$727,055.00 ","$2,137,650.00 ","$1,399,056.00 ","$5,184,866.00 ",$0.00 ,$0.00 ,"$3,813,853.00 ","$266,633.00 ",$0.00 ,$0.00 ,"$4,080,486.00 ","$9,265,352.00 ","$37,433,213.00 ","$69,198,951.00 "
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,"$7,634,539.00 ","$864,925.00 ","$94,234.00 ","$277,566.00 ",$0.00 ,$0.00 ,"$8,871,264.00 ","$11,921,014.00 ",$0.00 ,$0.00 ,"$13,013,234.00 ","$271,599.00 ",$0.00 ,$0.00 ,"$25,205,847.00 ","$34,077,111.00 ","$1,228,208.00 ","$99,429.00 ",$0.00 ,"$248,224.00 ","$34,720.00 ","$382,373.00 ",$0.00 ,$0.00 ,$0.00 ,"$3,844,898.00 ",$0.00 ,"$159,105.00 ","$4,004,003.00 ","$4,386,376.00 ","$310,956.00 ","$30,607,987.00 "
70057,Loop Trolley Transportation Development District,Full Reporter,Urban,"$950,581.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$950,581.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$950,581.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$950,581.00 "
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,"$3,120,527.00 ","$871,165.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,991,692.00 ","$1,710,791.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,710,791.00 ","$5,702,483.00 ","$68,352.00 ","$58,844.00 ",$0.00 ,$0.00 ,$0.00 ,"$58,844.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$58,844.00 ","$36,549.00 ","$5,675,442.00 "
80001,Utah Transit Authority,Full Reporter,Urban,"$362,352,086.00 ","$115,889,011.00 ","$39,450,941.00 ","$1,666,243.00 ","$221,839,434.00 ",$0.00 ,"$741,197,715.00 ","$2,580,915,234.00 ","$67,879,460.00 ",$0.00 ,$0.00 ,"$242,275,503.00 ","$66,621,265.00 ","$29,731,326.00 ","$2,987,422,788.00 ","$3,728,620,503.00 ","$161,487,088.00 ","$42,377,190.00 ","$78,980,238.00 ","$13,497,908.00 ","$82,823,803.00 ","$217,679,139.00 ","$2,237,433,864.00 ","$54,530,000.00 ",$0.00 ,"$166,224,640.00 ",$0.00 ,"$9,584,131.00 ","$2,467,772,635.00 ","$2,685,451,774.00 ","$8,221,357.00 ","$1,196,434,460.00 "
80006,Denver Regional Transportation District,Full Reporter,Urban,"$598,483,000.00 ","$174,789,000.00 ","$39,332,000.00 ","$6,228,000.00 ","$87,390,000.00 ","$1,655,000.00 ","$907,877,000.00 ","$5,891,790,000.00 ",$0.00 ,$0.00 ,$0.00 ,"$71,346,000.00 ","$488,578,000.00 ","$53,236,000.00 ","$6,504,950,000.00 ","$7,412,827,000.00 ","$224,895,000.00 ","$56,885,300.00 ","$74,198,200.00 ","$48,010,500.00 ","$48,805,000.00 ","$227,899,000.00 ","$2,917,254,400.00 ",$0.00 ,$0.00 ,"$279,156,000.00 ",$0.00 ,"$547,179,000.00 ","$3,743,589,400.00 ","$3,971,488,400.00 ","$107,912,000.00 ","$3,558,321,600.00 "
80009,Missoula Urban Transportation District,Full Reporter,Urban,"$23,014,827.00 ","$3,841,627.00 ","$303,646.00 ","$132,403.00 ",$0.00 ,$0.00 ,"$27,292,503.00 ","$15,260,505.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$15,260,505.00 ","$42,553,008.00 ",$0.00 ,"$339,985.00 ",$0.00 ,"$349,947.00 ",$0.00 ,"$689,932.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$666,508.00 ","$666,508.00 ","$1,356,440.00 ",$0.00 ,"$41,196,568.00 "
80012,Great Falls Transit District,Full Reporter,Urban,"$6,400,257.00 ","$1,967,793.00 ","$148,609.00 ","$397,544.00 ",$0.00 ,$0.00 ,"$8,914,203.00 ","$5,824,197.00 ",$0.00 ,$0.00 ,"$17,500.00 ",$0.00 ,$0.00 ,$0.00 ,"$5,841,697.00 ","$14,755,900.00 ",$0.00 ,"$34,043.00 ",$0.00 ,"$326,170.00 ","$3,266.00 ","$363,479.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$363,479.00 ",$0.00 ,"$14,392,421.00 "
80028,Cache Valley Transit District,Full Reporter,Urban,"$12,776,177.00 ","$3,102,733.00 ","$69,000.00 ","$102,560.00 ",$0.00 ,$0.00 ,"$16,050,470.00 ","$18,720,219.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$18,720,219.00 ","$34,770,689.00 ",$0.00 ,"$399,527.00 ",$0.00 ,"$156,562.00 ","$334,000.00 ","$890,089.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$192,000.00 ","$192,000.00 ","$1,082,089.00 ",$0.00 ,"$33,688,600.00 "
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,"$57,594,057.00 ","$14,585,771.00 ","$241,017.00 ","$730,129.00 ",$0.00 ,"$4,408,610.00 ","$77,559,584.00 ","$92,691,275.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$92,691,275.00 ","$170,250,859.00 ",$0.00 ,"$7,770,642.00 ",$0.00 ,$0.00 ,"$4,798,998.00 ","$12,569,640.00 ",$0.00 ,"$2,487,458.00 ",$0.00 ,"$8,556,838.00 ",$0.00 ,$0.00 ,"$11,044,296.00 ","$23,613,936.00 ",$0.00 ,"$146,636,923.00 "
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,"$464,127,883.00 ","$251,037,522.00 ","$73,391,739.00 ","$15,380,681.00 ","$478,031,804.00 ","$2,759,972.00 ","$1,284,729,601.00 ","$8,455,280,480.00 ",$0.00 ,"$97,903,015.00 ","$1,037,086,006.00 ","$1,878,621,131.00 ",$0.00 ,"$13,786,512.00 ","$11,482,677,144.00 ","$12,767,406,745.00 ","$316,909,138.00 ","$217,264,271.00 ","$68,735,000.00 ","$119,316,974.00 ","$26,994,333.00 ","$432,310,578.00 ","$3,351,194,662.00 ","$117,973,595.00 ","$62,253,007.00 ","$807,934,447.00 ","$71,720,302.00 ","$36,091,113.00 ","$4,447,167,126.00 ","$4,879,477,704.00 ","$534,506,164.00 ","$7,670,332,015.00 "
