NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count,data_year
29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO,0,5682,5682,0,6000,6000,0,3691,3691,0,8930,8930,0,24303,24303,0,348,348,0,24651,24651,0,3.8,3.8,0,4.2,4.2,0,2.4,2.4,0,5.4,5.4,0,15.7,15.7,0,0.2,0.2,0,15.9,15.9,0,0,0,0,0,0,0,0,0,0,105,105,0,105,105,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0.3,0,0,0,0,0.3,0.3,
34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO,108453,17263,125716,0,22398,22398,0,4812,4812,0,40886,40886,108453,85359,193812,0,0,0,108453,85359,193812,50,9,59,0,12,12,0,2,2,0,20,20,50,43,93,0,0,0,50,43,93,28997,0,28997,0,269,269,0,0,0,0,2984,2984,28997,3253,32250,0,0,0,28997,3253,32250,24,0,24,0,1,1,0,0,0,0,2,2,24,3,27,0,0,0,24,3,27,
35,Washington State Ferries,Full Reporter,Urban,FB,DO,1612677,544818,2157495,0,230003,230003,0,75371,75371,0,183731,183731,1612677,1033923,2646600,0,210811,210811,1612677,1244734,2857411,972,282,1254,0,104,104,0,53,53,0,119,119,972,558,1530,0,112,112,972,670,1642,309993,48229,358222,0,150,150,0,0,0,0,12326,12326,309993,60705,370698,0,0,0,309993,60705,370698,205,75,280,0,1,1,0,0,0,0,13,13,205,89,294,0,0,0,205,89,294,
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO,589621,134108,723729,0,212210,212210,0,61491,61491,0,116523,116523,589621,524332,1113953,0,2253,2253,589621,526585,1116206,293.8,66.1,359.8,0,115.5,115.5,0,35,35,0,68.1,68.1,293.8,284.7,578.4,0,1.2,1.2,293.8,285.9,579.6,57659,555,58214,0,418,418,0,212,212,0,367,367,57659,1552,59211,0,0,0,57659,1552,59211,43.7,0.1,43.8,0,0.4,0.4,0,0.3,0.3,0,0.3,0.3,43.7,1.1,44.8,0,0,0,43.7,1.1,44.8,
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO,195332,209362,404694,0,191254,191254,0,520852,520852,0,277034,277034,195332,1198502,1393834,0,1076094,1076094,195332,2274596,2469928,117,113.3,230.3,0,125,125,0,285.1,285.1,0,151.6,151.6,117,674.9,791.9,0,558.4,558.4,117,1233.3,1350.3,0,0,0,0,0,0,0,0,0,0,306,306,0,306,306,0,0,0,0,306,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO,18484,7287,25771,0,4312,4312,0,9737,9737,0,8523,8523,18484,29859,48343,0,45886,45886,18484,75745,94229,10.1,4,14.1,0,2.4,2.4,0,5.1,5.1,0,4.4,4.4,10.1,15.8,25.9,0,23.7,23.7,10.1,39.5,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO,124581,60325,184906,0,80160,80160,0,120248,120248,0,80237,80237,124581,340970,465551,0,163883,163883,124581,504853,629434,46,24,70,0,43.5,43.5,0,75.5,75.5,0,50.6,50.6,46,193.6,239.6,0,67.9,67.9,46,261.5,307.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO,33717,7585,41302,0,5289,5289,0,2586,2586,0,10675,10675,33717,26135,59852,0,131,131,33717,26266,59983,17.6,4.1,21.7,0,2.9,2.9,0,1.5,1.5,0,6.4,6.4,17.6,14.9,32.5,0,0.1,0.1,17.6,15,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO,121870,27752,149622,0,33712,33712,0,9461,9461,0,39060,39060,121870,109985,231855,0,2368,2368,121870,112353,234223,64.4,14.9,79.3,0,18.7,18.7,0,5.5,5.5,0,22.9,22.9,64.4,62,126.4,0,1.1,1.1,64.4,63.1,127.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,Skagit Transit,Full Reporter,Urban,CB,DO,24025,2995,27020,0,5050,5050,0,1908,1908,0,3682,3682,24025,13635,37660,0,156,156,24025,13791,37816,14.2,1.7,16,0,2.7,2.7,0,1.1,1.1,0,2,2,14.2,7.6,21.8,0,0.1,0.1,14.2,7.7,22,0,0,0,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,
44,Skagit Transit,Full Reporter,Urban,DR,DO,36045,24290,60335,0,6818,6818,0,1342,1342,0,9434,9434,36045,41884,77929,0,381,381,36045,42265,78310,18.2,11.9,30.1,0,3.6,3.6,0,0.8,0.8,0,5.4,5.4,18.2,21.8,40,0,0.3,0.3,18.2,22.2,40.4,0,0,0,0,0,0,0,79,79,0,0,0,0,79,79,0,0,0,0,79,79,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,
44,Skagit Transit,Full Reporter,Urban,MB,DO,63183,14855,78038,0,16540,16540,0,10155,10155,0,15502,15502,63183,57052,120235,0,754,754,63183,57806,120989,34.6,8.4,43,0,8.9,8.9,0,6.1,6.1,0,8.9,8.9,34.6,32.3,66.9,0,0.6,0.6,34.6,32.9,67.5,0,0,0,0,0,0,0,629,629,0,0,0,0,629,629,0,0,0,0,629,629,0,0,0,0,0,0,0,0.7,0.7,0,0,0,0,0.7,0.7,0,0,0,0,0.7,0.7,
44,Skagit Transit,Full Reporter,Urban,VP,DO,0,0,0,0,2198,2198,0,909,909,0,2365,2365,0,5472,5472,0,71,71,0,5543,5543,0,0,0,0,1.2,1.2,0,0.5,0.5,0,1.6,1.6,0,3.4,3.4,0,0.1,0.1,0,3.5,3.5,0,0,0,0,0,0,0,52,52,0,0,0,0,52,52,0,0,0,0,52,52,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,
46,City of Wilsonville,Full Reporter,Urban,DR,DO,5601,439,6040,0,2577,2577,0,184,184,0,2358,2358,5601,5558,11159,0,58,58,5601,5616,11217,3,0.3,3.3,0,1.3,1.3,0,0.2,0.2,0,1.2,1.2,3,3,6,0,0.1,0.1,3,3.1,6.1,3400,0,3400,0,0,0,0,0,0,0,0,0,3400,0,3400,0,0,0,3400,0,3400,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,
46,City of Wilsonville,Full Reporter,Urban,MB,DO,29003,2189,31192,0,10310,10310,0,445,445,0,9132,9132,29003,22076,51079,0,200,200,29003,22276,51279,16,1.1,17.1,0,5,5,0,0.2,0.2,0,4.8,4.8,16,11.1,27.1,0,0.3,0.3,16,11.4,27.4,17802,0,17802,0,0,0,0,0,0,0,0,0,17802,0,17802,0,0,0,17802,0,17802,10,0,10,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,10,
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,14589,11701,26290,0,0,0,0,787,787,0,9400,9400,14589,21888,36477,0,0,0,14589,21888,36477,7.8,6.2,14,0,0,0,0,0.4,0.4,0,5,5,7.8,11.7,19.5,0,0,0,7.8,11.7,19.5,7856,616,8472,0,0,0,0,197,197,0,495,495,7856,1308,9164,0,0,0,7856,1308,9164,11.6,0.9,12.6,0,0,0,0,0.3,0.3,0,0.7,0.7,11.6,1.9,13.6,0,0,0,11.6,1.9,13.6,
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,8172,6167,14339,0,0,0,0,509,509,0,6026,6026,8172,12702,20874,0,0,0,8172,12702,20874,4.3,3.3,7.6,0,0,0,0,0.3,0.3,0,3.2,3.2,4.3,6.8,11.1,0,0,0,4.3,6.8,11.1,3459,325,3784,0,0,0,0,127,127,0,317,317,3459,769,4228,0,0,0,3459,769,4228,5.1,0.5,5.6,0,0,0,0,0.2,0.2,0,0.5,0.5,5.1,1.1,6.3,0,0,0,5.1,1.1,6.3,
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO,2226,372,2598,0,0,0,0,6,6,0,1326,1326,2226,1704,3930,0,0,0,2226,1704,3930,1.2,0.2,1.4,0,0,0,0,0,0,0,0.7,0.7,1.2,0.9,2.1,0,0,0,1.2,0.9,2.1,742,14,756,0,0,0,0,2,2,0,70,70,742,86,828,0,0,0,742,86,828,1.1,0,1.1,0,0,0,0,0,0,0,0.1,0.1,1.1,0.1,1.2,0,0,0,1.1,0.1,1.2,
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO,23103,152620,175723,0,0,0,0,0,0,0,0,0,23103,152620,175723,0,0,0,23103,152620,175723,13,89,102,0,0,0,0,0,0,0,0,0,13,89,102,0,0,0,13,89,102,3744,7610,11354,0,0,0,0,0,0,0,29423,29423,3744,37033,40777,0,0,0,3744,37033,40777,8,7,15,0,0,0,0,0,0,0,19,19,8,26,34,0,0,0,8,26,34,
376,"Ride Connection, Inc.",Full Reporter,Urban,MB,DO,10595,5255,15850,0,0,0,0,0,0,0,0,0,10595,5255,15850,0,0,0,10595,5255,15850,9,3,12,0,0,0,0,0,0,0,0,0,9,3,12,0,0,0,9,3,12,15625,0,15625,0,0,0,0,0,0,0,811,811,15625,811,16436,0,0,0,15625,811,16436,15,0,15,0,0,0,0,0,0,0,1,1,15,1,16,0,0,0,15,1,16,
415,Ada County Highway District,Full Reporter,Urban,VP,DO,0,3538,3538,0,0,0,0,353,353,0,8150,8150,0,12041,12041,0,0,0,0,12041,12041,0,2,2,0,0,0,0,0.2,0.2,0,4.5,4.5,0,6.7,6.7,0,0,0,0,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,DO,148802,9700,158502,0,22275,22275,0,8009,8009,0,23851,23851,148802,63835,212637,0,0,0,148802,63835,212637,78,5,83,0,13,13,0,4,4,0,14,14,78,36,114,0,0,0,78,36,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,MB,DO,879071,87068,966139,0,142958,142958,0,90170,90170,0,123763,123763,879071,443959,1323030,0,0,0,879071,443959,1323030,427,49,476,0,82,82,0,58,58,0,74,74,427,263,690,0,0,0,427,263,690,0,0,0,0,0,0,0,0,0,0,247,247,0,247,247,0,0,0,0,247,247,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,HR,DO,670653,1100023,1770676,0,471555,471555,0,1122555,1122555,0,307468,307468,670653,3001601,3672254,0,1900,1900,670653,3003501,3674154,300,516,816,0,227,227,0,577,577,0,158,158,300,1478,1778,0,1,1,300,1479,1779,128584,0,128584,0,0,0,0,0,0,0,0,0,128584,0,128584,0,0,0,128584,0,128584,87,0,87,0,0,0,0,0,0,0,0,0,87,0,87,0,0,0,87,0,87,
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,LR,DO,988690,282852,1271542,0,546443,546443,0,413443,413443,0,211129,211129,988690,1453867,2442557,0,103098,103098,988690,1556965,2545655,490,135,625,0,283,283,0,207,207,0,106,106,490,731,1221,0,51,51,490,782,1272,149010,0,149010,0,0,0,0,0,0,0,0,0,149010,0,149010,0,0,0,149010,0,149010,98,0,98,0,0,0,0,0,0,0,0,0,98,0,98,0,0,0,98,0,98,
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,DO,2814546,580444,3394990,0,1345160,1345160,0,1181791,1181791,0,750890,750890,2814546,3858285,6672831,0,22384,22384,2814546,3880669,6695215,1346,302,1648,0,678,678,0,591,591,0,370,370,1346,1941,3287,0,11,11,1346,1952,3298,144300,0,144300,0,0,0,0,0,0,0,0,0,144300,0,144300,0,0,0,144300,0,144300,257,0,257,0,0,0,0,0,0,0,0,0,257,0,257,0,0,0,257,0,257,
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,RB,DO,200830,58000,258830,0,45687,45687,0,1818,1818,0,1627,1627,200830,107132,307962,0,0,0,200830,107132,307962,94,28,122,0,22,22,0,1,1,0,1,1,94,52,146,0,0,0,94,52,146,14000,0,14000,0,0,0,0,0,0,0,0,0,14000,0,14000,0,0,0,14000,0,14000,14,0,14,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,14,0,14,
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,TB,DO,69537,55950,125487,0,55000,55000,0,37688,37688,0,28490,28490,69537,177128,246665,0,0,0,69537,177128,246665,35,28,63,0,28,28,0,18,18,0,14,14,35,88,123,0,0,0,35,88,123,3100,0,3100,0,0,0,0,0,0,0,0,0,3100,0,3100,0,0,0,3100,0,3100,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,
10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,DO,14225,14715,28940,0,4100,4100,0,359,359,0,2169,2169,14225,21343,35568,0,0,0,14225,21343,35568,7,7.1,14.1,0,2,2,0,0.2,0.2,0,2,2,7,11.3,18.3,0,0,0,7,11.3,18.3,3120,1280,4400,0,0,0,0,0,0,0,78,78,3120,1358,4478,0,0,0,3120,1358,4478,3,2,5,0,0,0,0,0,0,0,1.1,1.1,3,3.1,6.1,0,0,0,3,3.1,6.1,
10014,Worcester Regional Transit Authority,Full Reporter,Urban,MB,DO,181152,22077,203229,3231,56420,59651,0,5153,5153,0,23528,23528,184383,107178,291561,0,0,0,184383,107178,291561,95,8.9,103.9,1.6,26,27.6,0,2.8,2.8,0,12.6,12.6,96.6,50.3,146.9,0,0,0,96.6,50.3,146.9,12525,0,12525,0,0,0,0,0,0,0,799,799,12525,799,13324,0,0,0,12525,799,13324,15,0,15,0,0,0,0,0,0,0,0.9,0.9,15,0.9,15.9,0,0,0,15,0.9,15.9,
10016,Greater Portland Transit District,Full Reporter,Urban,MB,DO,121199,14173,135372,0,19842,19842,0,4815,4815,0,24030,24030,121199,62860,184059,0,0,0,121199,62860,184059,60,8.8,68.8,0,10.9,10.9,0,3,3,0,11.4,11.4,60,34,94,0,0,0,60,34,94,973,788,1761,0,0,0,0,0,0,0,0,0,973,788,1761,0,0,0,973,788,1761,2,2,4,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,2,2,4,
10040,Southeast Area Transit District,Full Reporter,Urban,DR,DO,9113,2940,12053,0,546,546,0,21,21,0,144,144,9113,3651,12764,400,3287,3687,9513,6938,16451,5,1.6,6.6,0,0.3,0.3,0,0,0,0,0.1,0.1,5,2,7,0.2,1.8,2,5.2,3.8,9,188,0,188,0,0,0,0,0,0,0,0,0,188,0,188,0,0,0,188,0,188,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0.1,
10040,Southeast Area Transit District,Full Reporter,Urban,MB,DO,84406,9801,94207,0,23421,23421,0,578,578,0,5400,5400,84406,39200,123606,400,2287,2687,84806,41487,126293,43,5,48,0,10,10,0,0.3,0.3,0,3,3,43,18.3,61.3,0.3,1.3,1.6,43.3,19.6,62.9,456,0,456,0,0,0,0,0,0,0,0,0,456,0,456,0,1000,1000,456,1000,1456,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6,0.6,1,0.6,1.6,
10042,Valley Transit District,Full Reporter,Urban,DR,DO,14999,3529,18528,0,1960,1960,0,0,0,0,5785,5785,14999,11274,26273,0,0,0,14999,11274,26273,10,2,12,0,1,1,0,0,0,0,3,3,10,6,16,0,0,0,10,6,16,4338,1546,5884,0,0,0,0,0,0,0,1508,1508,4338,3054,7392,0,0,0,4338,3054,7392,7,2,9,0,0,0,0,0,0,0,1,1,7,3,10,0,0,0,7,3,10,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,MB,DO,986275,106424,1092699,0,344578,344578,0,34330,34330,0,102236,102236,986275,587568,1573843,0,0,0,986275,587568,1573843,430,47,477,0,140,140,0,19,19,0,51,51,430,257,687,0,0,0,430,257,687,0,10629,10629,0,0,0,0,0,0,0,5269,5269,0,15898,15898,0,0,0,0,15898,15898,0,10,10,0,0,0,0,0,0,0,10,10,0,20,20,0,0,0,0,20,20,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,RB,DO,71503,8294,79797,0,26855,26855,0,2676,2676,0,7968,7968,71503,45793,117296,0,0,0,71503,45793,117296,33,4,37,0,11,11,0,1,1,0,4,4,33,20,53,0,0,0,33,20,53,0,858,858,0,0,0,0,0,0,0,381,381,0,1239,1239,0,0,0,0,1239,1239,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2,
10049,Greater New Haven Transit District,Full Reporter,Urban,DR,DO,141941,32057,173998,0,6231,6231,0,0,0,0,19763,19763,141941,58051,199992,0,0,0,141941,58051,199992,84,28,112,0,4,4,0,0,0,0,13,13,84,45,129,0,0,0,84,45,129,18002,0,18002,0,0,0,0,0,0,0,0,0,18002,0,18002,0,0,0,18002,0,18002,27,0,27,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,27,0,27,
10050,Greater Bridgeport Transit Authority,Full Reporter,Urban,MB,DO,199041,22525,221566,0,60481,60481,0,3863,3863,0,18276,18276,199041,105145,304186,0,0,0,199041,105145,304186,104,12,116,0,33,33,0,2,2,0,12,12,104,59,163,0,0,0,104,59,163,1921,0,1921,0,4182,4182,0,0,0,0,3268,3268,1921,7450,9371,0,0,0,1921,7450,9371,2,0,2,0,7,7,0,0,0,0,4,4,2,11,13,0,0,0,2,11,13,
10051,Housatonic Area Regional Transit ,Full Reporter,Urban,DR,DO,43698,3676,47374,0,4159,4159,0,0,0,0,3247,3247,43698,11082,54780,0,0,0,43698,11082,54780,24,2,26,0,2,2,0,0,0,0,2,2,24,6,30,0,0,0,24,6,30,1680,2955,4635,0,510,510,0,0,0,0,0,0,1680,3465,5145,0,0,0,1680,3465,5145,2,2.5,4.5,0,1,1,0,0,0,0,0,0,2,3.5,5.5,0,0,0,2,3.5,5.5,
10051,Housatonic Area Regional Transit ,Full Reporter,Urban,MB,DO,90762,12180,102942,0,16576,16576,0,0,0,0,10972,10972,90762,39728,130490,0,0,0,90762,39728,130490,43,6,49,0,8,8,0,0,0,0,7,7,43,21,64,0,0,0,43,21,64,6107,0,6107,0,1580,1580,0,0,0,0,0,0,6107,1580,7687,0,0,0,6107,1580,7687,9,0,9,0,2,2,0,0,0,0,0,0,9,2,11,0,0,0,9,2,11,
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,Urban,MB,DO,556054,71181,627235,0,118971,118971,0,19199,19199,0,53664,53664,556054,263015,819069,0,0,0,556054,263015,819069,245,32,277,0,54,54,0,10,10,0,24,24,245,120,365,0,0,0,245,120,365,1775,3875,5650,0,0,0,0,0,0,0,6955,6955,1775,10830,12605,0,0,0,1775,10830,12605,2,8,10,0,0,0,0,0,0,0,12,12,2,20,22,0,0,0,2,20,22,
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,Urban,MB,DO,191091,29083,220174,0,51998,51998,0,5404,5404,0,14285,14285,191091,100770,291861,0,0,0,191091,100770,291861,89,15,104,0,27,27,0,3,3,0,6,6,89,51,140,0,0,0,89,51,140,0,6195,6195,0,0,0,0,0,0,0,4446,4446,0,10641,10641,0,0,0,0,10641,10641,0,6,6,0,0,0,0,0,0,0,7,7,0,13,13,0,0,0,0,13,13,
10057,Norwalk Transit District,Full Reporter,Urban,DR,DO,49589,5549,55138,0,8035,8035,0,1476,1476,0,10892,10892,49589,25952,75541,0,0,0,49589,25952,75541,25.8,2.9,28.7,0,3.9,3.9,0,0.7,0.7,0,5.2,5.2,25.8,12.7,38.5,0,0,0,25.8,12.7,38.5,4005,0,4005,0,4065,4065,0,0,0,0,91,91,4005,4156,8161,0,0,0,4005,4156,8161,5,0,5,0,4.4,4.4,0,0,0,0,0.1,0.1,5,4.5,9.6,0,0,0,5,4.5,9.6,
10057,Norwalk Transit District,Full Reporter,Urban,MB,DO,92646,7650,100296,0,20780,20780,0,2392,2392,0,21462,21462,92646,52284,144930,0,0,0,92646,52284,144930,46.3,3.9,50.1,0,10.2,10.2,0,1.1,1.1,0,10.6,10.6,46.3,25.8,72.1,0,0,0,46.3,25.8,72.1,12467,415,12882,0,0,0,0,0,0,0,0,0,12467,415,12882,0,0,0,12467,415,12882,15.9,0.5,16.4,0,0,0,0,0,0,0,0,0,15.9,0.5,16.4,0,0,0,15.9,0.5,16.4,
10066,Green Mountain Transit Authority,Full Reporter,Urban,CB,DO,20906,4245,25151,0,9027,9027,0,112,112,0,2613,2613,20906,15997,36903,0,33,33,20906,16030,36936,10.1,2.3,12.4,0,5,5,0,0.1,0.1,0,1.5,1.5,10.1,8.9,19,0,0,0,10.1,8.9,19,2238,593,2831,0,0,0,0,38,38,0,0,0,2238,631,2869,0,0,0,2238,631,2869,2,1,3,0,0,0,0,0.1,0.1,0,0,0,2,1.1,3.1,0,0,0,2,1.1,3.1,
10066,Green Mountain Transit Authority,Full Reporter,Urban,DR,DO,24853,16468,41321,0,2673,2673,0,0,0,0,7158,7158,24853,26299,51152,0,48,48,24853,26347,51200,11.9,8.7,20.6,0,1.5,1.5,0,0,0,0,3.8,3.8,11.9,14,25.9,0,0,0,11.9,14,25.9,6654,0,6654,0,0,0,0,59,59,0,0,0,6654,59,6713,0,0,0,6654,59,6713,4,0,4,0,0,0,0,0.1,0.1,0,0,0,4,0.1,4.1,0,0,0,4,0.1,4.1,
10066,Green Mountain Transit Authority,Full Reporter,Urban,MB,DO,131523,27918,159441,0,25153,25153,0,453,453,0,17212,17212,131523,70736,202259,0,210,210,131523,70946,202469,63.6,15.1,78.7,0,14,14,0,0.2,0.2,0,9.6,9.6,63.6,39,102.6,0,0.1,0.1,63.6,39.1,102.7,11570,0,11570,0,0,0,0,479,479,0,0,0,11570,479,12049,0,0,0,11570,479,12049,10,0,10,0,0,0,0,0.8,0.8,0,0,0,10,0.8,10.8,0,0,0,10,0.8,10.8,
10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Urban,DR,DO,13652,3620,17272,0,1430,1430,0,0,0,0,4996,4996,13652,10046,23698,0,0,0,13652,10046,23698,7.5,2.3,9.8,0,0.8,0.8,0,0,0,0,2.3,2.3,7.5,5.3,12.8,0,0,0,7.5,5.3,12.8,1659,603,2262,0,881,881,0,0,0,0,0,0,1659,1484,3143,0,0,0,1659,1484,3143,2.3,0.5,2.8,0,1.3,1.3,0,0,0,0,0,0,2.3,1.8,4,0,0,0,2.3,1.8,4,
10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Urban,MB,DO,39730,10960,50690,0,4478,4478,0,0,0,0,6245,6245,39730,21683,61413,0,0,0,39730,21683,61413,22.5,6.8,29.3,0,2.3,2.3,0,0,0,0,2.8,2.8,22.5,11.8,34.3,0,0,0,22.5,11.8,34.3,4828,1332,6160,0,2759,2759,0,0,0,0,0,0,4828,4091,8919,0,0,0,4828,4091,8919,6.8,1.5,8.3,0,3.8,3.8,0,0,0,0,0,0,6.8,5.3,12,0,0,0,6.8,5.3,12,
