NTDID,Agency Name,Reporter Type,Reporting Module,City,State,UZA,UZA Name,Mode,TOS,Form,Data Point,Item Name,Item Type,Item Type Code
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50022 - Total Actual VRH Annual Total DR/PT - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,50022 - Total UPT Annual Total DR/PT - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50022 - Total Actual VRM Annual Total DR/PT - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50022 - Total NFG PMT Annual Total DR/PT - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - NFG OE Annual Total DR/PT - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Operating Expenses (F-30),In Report - Vehicle Operations,50022 - PT in Report VO DR/PT - W,Waiver,W
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,50022 - PT in Report VM DR/PT - W,Waiver,W
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Operating Expenses (F-30),In Report - Facility Maintenance,50022 - PT in Report FM DR/PT - W,Waiver,W
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Operating Expenses (F-30),In Report - General Administration,50022 - PT in Report GA DR/PT - W,Waiver,W
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - Total OE MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50022 - Total Actual VRH Annual Total MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,50022 - Total UPT Annual Total MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50022 - Total VRM Annual Total MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50022 - Total NFG PMT Annual Total MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - NFG OE Annual Total MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,CEO Certification (D-10),Part 6 Unlinked Passenger Trip Data [All DO Modes],50022 - UPT Collection Method - MB/DO,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,CEO Certification (D-10),Part 5 Passenger Mile Data [All DO Modes],50022 - PMT Collection Method - MB/DO,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,CEO Certification (D-10),Part 5 Passenger Mile Data [All DO Modes],50022 - PMT MB/DO - W,Waiver,W
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Federal Funding Allocation Statistics (FFA-10),Total Actual Vehicle Revenue Miles (VRM) -UZA/Non UZA X,50022 - Non-UZA VRM MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Operations,50022 - VO Non-Ops Salaries MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Operations,50022 - VO Non-Ops Absences MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Employees (R-10),Vehicle Operations - Full Time Non-Operator Work Hours,50022 - VO Non-Ops FT Hours MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Employees (R-10),Vehicle Operations - Full Time Non-Operator Count,50022 - VO Non-Ops Employee Count MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Maintenance,50022 VM Other Paid Absences MB/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Operating Expenses (F-30),Other Paid Absences - Facility Maintenance,50022 FM Other Paid Absences MB/DO - Q,Questionable,Q
50025,Duluth Transit Authority,Full Reporter,Urban,Duluth,MN,260.0,"Duluth, MN-WI",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,50025 - MB/DO APC/UPT Waiver,Waiver,W
50025,Duluth Transit Authority,Full Reporter,Urban,Duluth,MN,260.0,"Duluth, MN-WI",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50025 - MB/DO APC/PMT Waiver,Waiver,W
50027,Metro Transit ,Full Reporter,Urban,Minneapolis,MN,16.0,"Minneapolis-St. Paul, MN-WI",CR,PT,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50027 CR/PT Sampling Waiver,Waiver,W
50027,Metro Transit ,Full Reporter,Urban,Minneapolis,MN,16.0,"Minneapolis-St. Paul, MN-WI",LR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50027 LR/DO Sampling Waiver,Waiver,W
50027,Metro Transit ,Full Reporter,Urban,Minneapolis,MN,16.0,"Minneapolis-St. Paul, MN-WI",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50027 MB/DO Sampling Waiver,Waiver,W
50032,Mass Transportation Authority ,Full Reporter,Urban,Flint,MI,106.0,"Flint, MI",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50032 - DR/DO VRH W,Waiver,W
50032,Mass Transportation Authority ,Full Reporter,Urban,Flint,MI,106.0,"Flint, MI",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50032 - DR/DO VRM W,Waiver,W
50033,Interurban Transit Partnership,Full Reporter,Urban,Grand Rapids,MI,70.0,"Grand Rapids, MI",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,50033 - MB/DO APC (UPT) W,Waiver,W
50033,Interurban Transit Partnership,Full Reporter,Urban,Grand Rapids,MI,70.0,"Grand Rapids, MI",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50033 - MB/DO PMT W,Waiver,W
50033,Interurban Transit Partnership,Full Reporter,Urban,Grand Rapids,MI,70.0,"Grand Rapids, MI",RB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50033 - RB/DO PMT W,Waiver,W
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,Saginaw,MI,253.0,"Saginaw, MI",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50039 - DR/DO VRM W,Waiver,W
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,Saginaw,MI,253.0,"Saginaw, MI",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50039 - DR/DO VRH W,Waiver,W
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,Saginaw,MI,253.0,"Saginaw, MI",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Miles -Annual Total Schedule,50039 - MB/DO VRM W,Waiver,W
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,Ann Arbor,MI,125.0,"Ann Arbor, MI",CB,PT,Service Non-Rail (S-10),Total Actual Vehicle Miles -Annual Total Schedule,50040 - CB/PT Total Actual Vehicle Miles Q,Questionable,Q
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,Ann Arbor,MI,125.0,"Ann Arbor, MI",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50040 - RY20 VP/PT Vehicle Revenue Hours Waiver,Waiver,W
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,Evansville,IN,159.0,"Evansville, IN-KY",DR,DO,Revenue Vehicle Inventory (A-30),Gallons of Diesel Fuel (DF),50043 - DR/DO Fuel Consumption - W,Waiver,W
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,Evansville,IN,159.0,"Evansville, IN-KY",MB,DO,Revenue Vehicle Inventory (A-30),Gallons of Diesel Fuel (DF),50043 - MB/DO Fuel Consumption - W,Waiver,W
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50050 - PMT Waiver - MB/DO,Waiver,W
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",RB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50050 - PMT Waiver - RB/DO,Waiver,W
50053,City of Terre Haute ,Full Reporter,Urban,Terre Haute,IN,316.0,"Terre Haute, IN",DR,DO,Employees (R-10),General Administration - Full Time Non-Operator Work Hours,50053 - MB/DO GA Full-Time Work Hours - Q,Questionable,Q
50053,City of Terre Haute ,Full Reporter,Urban,Terre Haute,IN,316.0,"Terre Haute, IN",DR,DO,Employees (R-10),Vehicle Operations - Part Time Non-Operator Work Hours,50053 - DR/DO VO Part-Time Non-Operator Work Hours - Q,Questionable,Q
50053,City of Terre Haute ,Full Reporter,Urban,Terre Haute,IN,316.0,"Terre Haute, IN",DR,DO,Employees (R-10),Vehicle Maintenance - Full Time Non-Operator Work Hours,50053 - DR/DO VM Full-Time Work Hours - Q,Questionable,Q
50053,City of Terre Haute ,Full Reporter,Urban,Terre Haute,IN,316.0,"Terre Haute, IN",DR,DO,Employees (R-10),Facility Maintenance - Full Time Non-Operator Work Hours,50053 - DR/DO FM Full-Time Work Hours - Q,Questionable,Q
50053,City of Terre Haute ,Full Reporter,Urban,Terre Haute,IN,316.0,"Terre Haute, IN",DR,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50053 - DR/DO PMT Q,Questionable,Q
50053,City of Terre Haute ,Full Reporter,Urban,Terre Haute,IN,316.0,"Terre Haute, IN",MB,DO,Employees (R-10),Vehicle Operations - Full Time Operator Work Hours,50053 - MB/DO VO Full-Time Operator Work Hours - Q,Questionable,Q
50053,City of Terre Haute ,Full Reporter,Urban,Terre Haute,IN,316.0,"Terre Haute, IN",MB,DO,Employees (R-10),Vehicle Operations - Part Time Non-Operator Work Hours,50053 - MB/DO VO Part-Time Non-Operator Work Hours - Q,Questionable,Q
50053,City of Terre Haute ,Full Reporter,Urban,Terre Haute,IN,316.0,"Terre Haute, IN",MB,DO,Employees (R-10),Vehicle Maintenance - Full Time Non-Operator Work Hours,50053 - MB/DO VM Full-Time Work Hours - Q,Questionable,Q
50053,City of Terre Haute ,Full Reporter,Urban,Terre Haute,IN,316.0,"Terre Haute, IN",MB,DO,Employees (R-10),Facility Maintenance - Full Time Non-Operator Work Hours,50053 - MB/DO FM Full-Time Work Hours - Q,Questionable,Q
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,Moline ,IL,134.0,"Davenport, IA-IL",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50057 - MB/DO PMT W,Waiver,W
50066,Chicago Transit Authority,Full Reporter,Urban,Chicago,IL,3.0,"Chicago, IL-IN",HR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50066 - RY20 HR/DO Passenger Miles Traveled,Waiver,W
50103,North Township of Lake County ,Reduced Reporter,Urban,Hammond,IN,,,,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
50113,Pace - Suburban Bus Division,Full Reporter,Urban,Arlington Heights,IL,3.0,"Chicago, IL-IN",MB,DO,Federal Funding Allocation Statistics (FFA-10),FG Actual Vehicle Revenue Miles (VRM) -Annual Total,50113 - MB/DO - Fixed Guideway Vehicle Revenue Miles - W,Waiver,W
50145,City of Kokomo,Full Reporter,Urban,Kokomo,IN,437.0,"Kokomo, IN",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
50166,Board of  Clermont County Commissioners,Full Reporter,Urban,Batavia,OH,,,,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
50177,City of Columbus,Reduced Reporter,Urban,Columbus,IN,467.0,"Columbus, IN",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
50183,City of Valparaiso,Reduced Reporter,Urban,Valparaiso,IN,3.0,"Chicago, IL-IN",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
50191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,Columbus,OH,36.0,"Columbus, OH",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours  (VRH) - Annual Total Schedule,50191 - VP/PT VRH Waiver,Waiver,W
50193,Enterprise Rideshare - Michigan,Full Reporter,Urban,Farmington Hills,MI,11.0,"Detroit, MI",VP,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50193 - RY20 VP/DO VRH W,Waiver,W
50195,City of Shelby,Reduced Reporter,Urban,Shelby,OH,372.0,"Mansfield, OH",DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,50195 - Vehicle Revenue Miles DR/DO W,Waiver,W
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours  (VRH) - Annual Total Schedule,50209 - RY20 VP/PT VRH W,Waiver,W
50342,LINK Hendricks County,Full Reporter,Urban,Danville,IN,33.0,"Indianapolis, IN",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
50524,YWCA Madison Inc.,Reduced Reporter,Urban,Madison,WI,92.0,"Madison, WI",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
55222,Grand Portage Reservation Tribal Council,Reduced Reporter,Tribe,Grand Portage,MN,0.0,Minnesota Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,55222 - DR/DO VRH W,Waiver,W
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Red Lake,MN,0.0,Minnesota Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,55234 DR/DO VRM Q,Questionable,Q
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Red Lake,MN,0.0,Minnesota Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,55234 DR/DO VRH Q,Questionable,Q
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Red Lake,MN,0.0,Minnesota Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,55234 DR/DO OE Q,Questionable,Q
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Red Lake,MN,0.0,Minnesota Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,55234 MB/DO VRM Q,Questionable,Q
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Red Lake,MN,0.0,Minnesota Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,55234 MB/DO VRH Q,Questionable,Q
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Red Lake,MN,0.0,Minnesota Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,55234 MB/DO OE Q,Questionable,Q
55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Reduced Reporter,Tribe,Lac Du Flambeau,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,55300 - DR/DO Vehicle Revenue Miles W,Waiver,W
55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Reduced Reporter,Tribe,Lac Du Flambeau,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,55300 - DR/DO Vehicle Revenue Hours W,Waiver,W
55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Reduced Reporter,Tribe,Lac Du Flambeau,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,55300 - DR/DO Operating Expenses W,Waiver,W
55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Reduced Reporter,Tribe,Lac Du Flambeau,WI,0.0,Wisconsin Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,55300 - MB/DO Vehicle Revenue Miles W,Waiver,W
55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Reduced Reporter,Tribe,Lac Du Flambeau,WI,0.0,Wisconsin Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,55300 - MB/DO Vehicle Revenue Hours W,Waiver,W
55300,Lac du Flambeau Band of Lake Superior Chippewa Indians,Reduced Reporter,Tribe,Lac Du Flambeau,WI,0.0,Wisconsin Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,55300 - MB/DO Operating Expenses W,Waiver,W
55311,City of Cincinnati,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
55311,City of Cincinnati,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",SR,PT,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,55311 - SR/PT UPT W,Waiver,W
55311,City of Cincinnati,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",SR,PT,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,55311 - SR/PT PMT W,Waiver,W
55312,City of Milwaukee,Full Reporter,Urban,Milwaukee,WI,35.0,"Milwaukee, WI",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
5R01-50269,Champaign County,Rural Reporter,Rural,Urbana,IL,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,5R01-50269: DR/DO OE W,Waiver,W
5R01-50269,Champaign County,Rural Reporter,Rural,Urbana,IL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,5R01-50269: MB/DO OE W,Waiver,W
5R01-50447,Coles County,Rural Reporter,Rural,Charleston,IL,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,5R01-50447: DR/DO OE W ,Waiver,W
5R01-50447,Coles County,Rural Reporter,Rural,Charleston,IL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,5R01-50447: MB/DO VRM W,Waiver,W
5R01-50447,Coles County,Rural Reporter,Rural,Charleston,IL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,5R01-50447: MB/DO VRH W,Waiver,W
5R01-50447,Coles County,Rural Reporter,Rural,Charleston,IL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,5R01-50447: MB/DO OE W ,Waiver,W
5R04-50489,Paul Bunyan Transit,Rural Reporter,Rural,Bemidji,MN,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues Passenger-Paid Fares - Funds Expended on Operations,5R04-50489: DR/DO Passenger Fares Q,Questionable,Q
5R04-50489,Paul Bunyan Transit,Rural Reporter,Rural,Bemidji,MN,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues Passenger-Paid Fares - Funds Expended on Operations,5R04-50489: MB/DO Passenger Fares Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Service Rail (S-10),Total Actual Train Revenue Miles -Annual Total Schedule,60007 - VRM - Annual Total CR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Service Rail (S-10),Total Actual Train Revenue Hours -Annual Total Schedule,60007 - VRH - Annual Total CR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,60007 - UPT - Annual Total CR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,60007 - PMT - Annual Total CR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,60007 - Total Modal Expenses - Total Modal Expenses CR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60007 - VRM - Annual Total DR/DO - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60007 - VRH - Annual Total DR/DO - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60007 - UPT - Annual Total DR/DO - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60007 - PMT - Annual Total DR/DO - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,60007 - Total Modal Expenses - Total Modal Expenses DR/DO - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Maintenance Performance (R-20),Major mechanical system failures - Number of Failures ,60007 - DR/PT - Major Mechanical Failures - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60007 - VRM - Annual Total DR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60007 - VRH - Annual Total DR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60007 - UPT - Annual Total DR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60007 - PMT - Annual Total DR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,60007 - Total Modal Expenses - Total Modal Expenses DR/PT - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60007 - MB/DO - Passenger Miles Traveled - W,Waiver,W
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60007 - VRM - Annual Total MB/DO - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60007 - VRH - Annual Total MB/DO - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60007 - UPT - Annual Total MB/DO - Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60007 - PMT - Annual Total MB/DO - Q,Questionable,Q
