NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Ride Connection Bridge DBA Wapato Shores Accessible Transportation,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,4,12,0,0,340984,170492,19002,530478,0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Neighborhood House,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,0,0,87895,43948,4898,136741,0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Willamette Valley Transport,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,0,0,329935,164967,18387,513289,0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Urban League,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,0,0,24742,12371,1379,38492,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Samkay,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,7,1796,0,43393,22595,18597,86381,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,PRL Taxi & Transportation,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,5,1688,0,39606,20647,16994,78935,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Anytime Anywhere Taxi,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,22776,0,944283,483529,397993,1848581,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,El Elyon,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,1,112,0,1819,966,795,3692,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Kay Dolly,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,12,3828,0,108174,56001,46094,214097,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Retta Express,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,3,436,0,7799,4118,3389,15742,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Gaffy Transportation,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,1,60,0,975,518,426,1979,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,City Express,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,12,4148,0,102479,53314,43882,203823,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Direct Medical,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,1,80,0,1795,938,771,3584,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,SRS Logistics,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,8,2380,0,37038,19709,16222,75349,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,R & C Caring Transportation,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,3,432,0,7185,3809,3135,14561,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Nyionsiozi,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,10,1976,0,36614,19295,15882,73767,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Slim Taxi,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,3,884,0,24164,12524,10308,47880,0
10001,Rhode Island Public Transit Authority,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,28,12,379622,132453,178620,276872,79035,1046602,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,CR,PT,Entity that Does Not Report to NTD,Keolis,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,406,12,112639505,0,468474722,0,9281347,590395574,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,JV:THOMPSON TRANSIT INC. AND YCN TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,252,12,1404169,0,43507171,0,4029642,48940982,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,VETERAN'S TRANSPORTATION SERVICES,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,216,12,1954691,0,55208201,0,5128636,62291528,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,FB,PT,Entity that Does Not Report to NTD,BOSTON HARBOR CRUISES,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,10,12,7127213,0,19704443,550861,663897,28046414,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Yankee Bus Lines,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,200,12,0,0,66170531,6617053,84837,72872421,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,JOSEPH'S LIMOUSINE,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,12,35321,0,404484,40448,84837,565090,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,A & A METRO,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,1,12,13066,0,301387,30139,84837,429429,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,PAUL REVERE TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,5,12,0,0,2210481,221048,84837,2516366,0
10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,ACADEMY BUS LINES,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,24,12,0,0,1116996,111700,84837,1313533,0
10004,Brockton Area Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Paratransit Management of Brockton,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,38,12,894418,0,2972278,0,1213268,5079964,0
10004,Brockton Area Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Champion City Transit Management,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,44,12,1761329,0,10835913,0,2553426,15150668,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Billerica Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,3,12,6874,0,67275,0,4632,78781,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Dracut Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,4,12,6817,0,152528,0,9853,169198,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Maynard Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,2315,0,80509,0,5138,87962,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Groton Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,3,12,1312,0,90580,0,5698,97590,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Westford Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,3,12,6243,0,105086,0,6906,118235,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Tyngsborough Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,7369,0,63565,0,4400,75334,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Chelmsford Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,9881,0,40298,0,3113,53292,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Carlisle Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,666,0,49365,0,3104,53135,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Acton Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,3,12,0,0,234503,0,14322,248825,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Lowell Transit Management Corp,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,10,12,76508,0,1364632,0,21489,1462629,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Pepperell Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,3378,0,25553,0,1795,30726,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Townsend Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,3103,0,85663,0,5506,94272,0
10005,Lowell Regional Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit Management of Lowell,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,36,12,782183,0,8801003,0,1235205,10818391,0
10006,Southeastern Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"South Coast Transit Management, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,,,In This Report,,Buyer,24,12,196015,0,5044913,0,1177155,6418083,0
10006,Southeastern Regional Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"South Coast Transit Management, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,,,In This Report,,Buyer,50,12,1662215,0,14054217,0,3639378,19355810,0
10006,Southeastern Regional Transit Authority,Full Reporter,Urban,MB,PT,10064,Greater Attleboro-Taunton Regional Transit Authority,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Public Entity,Buyer,1,12,5445,0,96155,0,0,101600,0
10007,Berkshire Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"BERKSHIRE TRANSIT MANAGEMENT, INC.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,,,In This Report,,Buyer,11,12,75456,0,1198497,0,476843,1750796,0
10007,Berkshire Regional Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"BERKSHIRE TRANSIT MANAGEMENT, INC.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,,,In This Report,,Buyer,16,12,538795,0,5496521,0,1589949,7625265,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Ware Council on Aging ,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,1,12,0,0,11556,0,4013,15569,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Hadley COA,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,0,0,20402,0,1120,21522,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,East Longmeadow Council on Aging,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,3,12,0,0,69710,0,25409,95119,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Agawam COA ,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,3,12,0,0,57407,0,20580,77987,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,79,12,506522,0,8558314,0,662867,9727703,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"University Transit Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,20,12,0,0,3579720,0,833719,4413439,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"Hulmes Transportation Services, LTD.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,3,12,9822,0,345929,0,84060,439811,0
10008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,DGR Management,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,92,12,5758442,0,35874013,0,5808823,47441278,0
