NTDID,Agency Name,Reporter Type,Reporting Module,City,State,UZA,UZA Name,Mode,TOS,Form,Data Point,Item Name,Item Type,Item Type Code
7R02-70259,Futures Unlimited,Rural Reporter,Rural,Wellington,KS,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R02-70259 - DR/DO VRH W ,Waiver,W
7R04-70058,Sheridan County Public Transit,Rural Reporter,Rural,Chadron,NE,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R04-70058 - DR/DO VRH W,Waiver,W
7R04-70074,City Of Sidney ,Rural Reporter,Rural,Sidney,NE,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R04-70074 - DR/DO VRH W,Waiver,W
7R04-70095,Fullerton Area Senior Center,Rural Reporter,Rural,Fullerton,NE,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,7R04-70095 - DR/DO Fare Revenues W,Waiver,W
7R04-70098,Guide Rock,Rural Reporter,Rural,Guide Rock,NE,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,7R04-70098 VRM Q,Questionable,Q
7R04-70098,Guide Rock,Rural Reporter,Rural,Guide Rock,NE,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R04-70098 VRH Q,Questionable,Q
7R04-70183,Scotts Bluff Public Transit,Rural Reporter,Rural,Gering,NE,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,7R04-70183 - DR/DO OE Q,Questionable,Q
7R04-70183,Scotts Bluff Public Transit,Rural Reporter,Rural,Gering,NE,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R04-70183 - DR/DO VRH W ,Waiver,W
7R04-70183,Scotts Bluff Public Transit,Rural Reporter,Rural,Gering,NE,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R04-70183 - MB/DO VRH W,Waiver,W
7R04-70183,Scotts Bluff Public Transit,Rural Reporter,Rural,Gering,NE,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Unlinked Passenger Trips,7R04-70183 - MB/DO UPT W,Waiver,W
80001,Utah Transit Authority,Full Reporter,Urban,Salt Lake City,UT,42.0,"Salt Lake City-West Valley City, UT",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,80001 - MB/PT PMT W,Waiver,W
80014,City of Rapid City,Reduced Reporter,Urban,Rapid City,SD,352.0,"Rapid City, SD",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Funds - Funds Expended on Operations,80014 - Accrual Accounting Waiver,Waiver,W
80026,City of St. George,Reduced Reporter,Urban,St. George,UT,305.0,"St. George, UT",DR,DO,Reduced Reporting (RR-20) - Small Systems,Fare Revenues Passenger-Paid Fares - Funds Expended on Operations,80026 - DR/DO Waiver Fares,Waiver,W
88134,Confederated Salish and Kootenai Tribes,Reduced Reporter,Tribe,Pablo,MT,0.0,Montana Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Sponsored Service Unlinked Passenger Trips,88134 - DR/DO SSUPT Waiver,Waiver,W
88188,Crow Tribe of Indians,Reduced Reporter,Tribe,Crow Agency,MT,0.0,Montana Non-UZA,,,Reduced Reporting (RR-20) - Small Systems,Total Funds - Funds Expended on Operations,88188 - Total Operating Expenses by Source W,Waiver,W
88188,Crow Tribe of Indians,Reduced Reporter,Tribe,Crow Agency,MT,0.0,Montana Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,88188 - DR/DO OE W,Waiver,W
88188,Crow Tribe of Indians,Reduced Reporter,Tribe,Crow Agency,MT,0.0,Montana Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,88188 - MB/DO OE W,Waiver,W
8R01-88228,Town of Avon,Rural Reporter,Rural,Avon,CO,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,8R01-88228 - MB/DO VRM W,Waiver,W
8R01-88228,Town of Avon,Rural Reporter,Rural,Avon,CO,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R01-88228 - MB/DO VRH W,Waiver,W
8R02-80142,Ravalli County Council on Aging,Rural Reporter,Rural,Hamilton,MT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Sponsored Service Unlinked Passenger Trips,8R02-80142 - DR/DO SSUPT W,Waiver,W
8R02-80167,Powder River County,Rural Reporter,Rural,Broadus,MT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Sponsored Service Unlinked Passenger Trips,8R02-80167 - DR/DO SSUPT W,Waiver,W
8R02-80174,Butte Silver Bow Transit,Rural Reporter,Rural,Butte,MT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R02-80174 - DR/DO VRH Q,Questionable,Q
8R02-80183,Valley County Transit,Rural Reporter,Rural,Glasgow,MT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R02-80183 - DR/DO VRH W,Waiver,W
8R02-80184,Lake County Council on Aging,Rural Reporter,Rural,Ronan,MT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,8R02-80184 - DR/DO VRM Q,Questionable,Q
8R02-80184,Lake County Council on Aging,Rural Reporter,Rural,Ronan,MT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R02-80184 - DR/DO VRH Q,Questionable,Q
8R02-80184,Lake County Council on Aging,Rural Reporter,Rural,Ronan,MT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicles of Maximum Service,8R02-80184 - DR/DO VOMS Q,Questionable,Q
8R02-80220,Flathead Area IX Agency on Aging,Rural Reporter,Rural,Kalispell,MT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,8R02-80220 - DR/DO OE W,Waiver,W
8R02-80220,Flathead Area IX Agency on Aging,Rural Reporter,Rural,Kalispell,MT,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,8R02-80220 - MB/DO OE W,Waiver,W
8R02-88217,Fallon County ,Rural Reporter,Rural,Baker,MT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R02-88217 - DR/DO VRH Q,Questionable,Q
8R05-80121,Fremont County Association of Governments,Rural Reporter,Rural,Riverton,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,8R05-80121 DR VRM Q,Questionable,Q
8R05-80121,Fremont County Association of Governments,Rural Reporter,Rural,Riverton,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R05-80121 DR VRH Q,Questionable,Q
8R05-80121,Fremont County Association of Governments,Rural Reporter,Rural,Riverton,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,8R05-80121 DR OE Q,Questionable,Q
8R05-80121,Fremont County Association of Governments,Rural Reporter,Rural,Riverton,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,8R05-80121 DR Fares Q,Questionable,Q
8R05-80121,Fremont County Association of Governments,Rural Reporter,Rural,Riverton,WY,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,8R05-80121 MB VRM Q,Questionable,Q
8R05-80121,Fremont County Association of Governments,Rural Reporter,Rural,Riverton,WY,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R05-80121 MB VRH Q,Questionable,Q
8R05-80121,Fremont County Association of Governments,Rural Reporter,Rural,Riverton,WY,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,8R05-80121 MB OE Q,Questionable,Q
8R05-80121,Fremont County Association of Governments,Rural Reporter,Rural,Riverton,WY,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,8R05-80121 MB Fares Q,Questionable,Q
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",CB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90014 - APC Sampling Waiver CB/DO UPT,Waiver,W
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",CB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90014 - APC Sampling Waiver CB/DO PMT,Waiver,W
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90014 - APC Sampling Waiver MB/DO UPT,Waiver,W
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90014 - APC Sampling Waiver MB/DO PMT,Waiver,W
90022,City of Norwalk ,Full Reporter,Urban,Norwalk,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90022 - DR/PT Waiver Unlinked Passenger Trips,Waiver,W
90027,City of Fresno,Full Reporter,Urban,Fresno,CA,63.0,"Fresno, CA",MB,DO,CEO Certification (D-10),Part 5 Passenger Mile Data [All DO Modes],90027 - Passenger Miles Traveled,Waiver,W
90027,City of Fresno,Full Reporter,Urban,Fresno,CA,63.0,"Fresno, CA",MB,DO,CEO Certification (D-10),Part 6 Unlinked Passenger Trip Data [All DO Modes],90027 - Unlinked Passenger Trips,Waiver,W
90044,City of Arcadia,Reduced Reporter,Urban,Arcadia,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,90044 - DR/PT - Vehicle Revenue Hours - Q,Questionable,Q
90044,City of Arcadia,Reduced Reporter,Urban,Arcadia,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,90044 - DR/PT -Total Modal Expenses - Q,Questionable,Q
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,Concord,CA,66.0,"Concord, CA",MB,DO,CEO Certification (D-10),Part 5 Passenger Mile Data [All DO Modes],90078 MB/DO APC Waiver,Waiver,W
90088,Napa Valley Transportation Authority,Full Reporter,Urban,Napa,CA,342.0,"Napa, CA",CB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90088 - PMT Waiver CB/PT,Waiver,W
90088,Napa Valley Transportation Authority,Full Reporter,Urban,Napa,CA,342.0,"Napa, CA",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90088 - PMT Waiver MB/DO,Waiver,W
90119,City of Laguna Beach,Full Reporter,Urban,Laguna Beach,CA,69.0,"Mission Viejo-Lake Forest-San Clemente, CA",MB,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Operations,90119 -MB/DO VO Non-Operators Wage Rate Q,Questionable,Q
90119,City of Laguna Beach,Full Reporter,Urban,Laguna Beach,CA,69.0,"Mission Viejo-Lake Forest-San Clemente, CA",MB,DO,Employees (R-10),Vehicle Operations - Full Time Non-Operator Work Hours,90119 -MB/DO VO Non-Operators Wage Rate Q,Questionable,Q
90119,City of Laguna Beach,Full Reporter,Urban,Laguna Beach,CA,69.0,"Mission Viejo-Lake Forest-San Clemente, CA",MB,DO,Employees (R-10),Vehicle Operations - Part Time Non-Operator Work Hours,90119 -MB/DO VO Non-Operators Wage Rate Q,Questionable,Q
90119,City of Laguna Beach,Full Reporter,Urban,Laguna Beach,CA,69.0,"Mission Viejo-Lake Forest-San Clemente, CA",MB,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90119 - MB/DO - Operating Expenses Q,Questionable,Q
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Lancaster,CA,112.0,"Lancaster-Palmdale, CA",MB,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90121 - APC Sampling Waiver MB/PT UPT,Waiver,W
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Lancaster,CA,112.0,"Lancaster-Palmdale, CA",MB,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90121 - APC Sampling Waiver MB/PT PMT,Waiver,W
90147,City of Los Angeles,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",CB,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90147 - CB/PT - Total Modal Expenses - Q,Questionable,Q
90147,City of Los Angeles,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90147 - DR/PT - Total Modal Expenses - Q,Questionable,Q
90147,City of Los Angeles,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DT,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90147 - DT/PT - Total Modal Expenses - Q,Questionable,Q
90147,City of Los Angeles,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90147 - MB/PT - Total Modal Expenses - Q,Questionable,Q
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",CR,PT,Transit Way Mileage (A-20),,90151 CR/PT A-20 Waiver ,Waiver,W
90161,City of Union City,Reduced Reporter,Urban,Union City,CA,13.0,"San Francisco-Oakland, CA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90161 - DR/PT Operating Expenses Waiver,Waiver,W
90161,City of Union City,Reduced Reporter,Urban,Union City,CA,13.0,"San Francisco-Oakland, CA",MB,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90161 - MB/PT Operating Expenses Waiver,Waiver,W
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",CB,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90196 - CB/PT - Total Modal Expenses - Q,Questionable,Q
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",DR,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90196 - DR/DO - Total Modal Expenses - Q,Questionable,Q
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",DR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90196 - DR/PT - Total Modal Expenses - Q,Questionable,Q
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",MB,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90196 - MB/DO - Total Modal Expenses - Q,Questionable,Q
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",MB,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90196 - MB/PT - Total Modal Expenses - Q,Questionable,Q
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",VP,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,90196 - VP/PT - Total Modal Expenses - Q,Questionable,Q
90199,City of Madera,Reduced Reporter,Urban,Madera,CA,362.0,"Madera, CA",DR,PT,Contractual Relationship (B-30),Direct Payment,90199 - DR/PT - Direct Payment Q,Questionable,Q
90234,Marin County Transit District,Full Reporter,Urban,San Rafael,CA,13.0,"San Francisco-Oakland, CA",DR,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90234 - DR PMT Sampling Waiver,Waiver,W
90244,City of Tulare,Full Reporter,Urban,Tulare,CA,162.0,"Visalia, CA",DR,PT,Revenue Vehicle Inventory (A-30),Gallons of Gasoline (GA),90244 DR/PT Gasoline Q,Questionable,Q
90253,City of Bell Gardens,Reduced Reporter,Urban,Bell Gardens,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90253 - DR/PT - Total Operating Expenses - Q,Questionable,Q
90253,City of Bell Gardens,Reduced Reporter,Urban,Bell Gardens,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90253 - MB/PT - Total Operating Expenses - Q,Questionable,Q
90260,City of Compton  ,Reduced Reporter,Urban,Compton,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90260 - DR/DO - Total Modal Expenses - Q,Questionable,Q
90260,City of Compton  ,Reduced Reporter,Urban,Compton,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90260 - MB/PT - Total Modal Expenses - Q,Questionable,Q
90263,City of Downey,Reduced Reporter,Urban,Downey,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90263 - DR/DO - Total Operating Expenses - Q,Questionable,Q
90263,City of Downey,Reduced Reporter,Urban,Downey,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90263 - DR/PT - Total Operating Expenses - Q,Questionable,Q
90263,City of Downey,Reduced Reporter,Urban,Downey,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90263 - MB/PT - Total Operating Expenses - Q,Questionable,Q
90268,City of Inglewood,Reduced Reporter,Urban,Inglewood,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,90268 DR/DO Operating Expenses Waiver,Waiver,W
90268,City of Inglewood,Reduced Reporter,Urban,Inglewood,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,90268 MB/DO Operating Expenses Waiver,Waiver,W
90284,City of Maywood,Reduced Reporter,Urban,Maywood,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90284 - DR/PT - Total Operating Expenses - Q,Questionable,Q
90284,City of Maywood,Reduced Reporter,Urban,Maywood,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,90284 - MB/PT - Total Operating Expenses - Q,Questionable,Q
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,Petaluma,CA,123.0,"Santa Rosa, CA",CR,DO,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,90299 - Condition Assessment Waiver,Waiver,W
90300,City of Artesia,Reduced Reporter,Urban,Artesia,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DT,PT,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,90300 - DT/PT Operating Expenses Q (no IAS-FD),Questionable,Q
99322,Fallon Paiute-Shoshone Tribe,Reduced Reporter,Tribe,Fallon,NV,0.0,Nevada Non-UZA,,,Transit Asset Management Performance Measure Targets (A-90),Narrative Report,99322 - Narrative Report W,Waiver,W
99322,Fallon Paiute-Shoshone Tribe,Reduced Reporter,Tribe,Fallon,NV,0.0,Nevada Non-UZA,,,Transit Asset Management Performance Measure Targets (A-90),Cutaway Target,99322 - CU Target Waiver,Waiver,W
99322,Fallon Paiute-Shoshone Tribe,Reduced Reporter,Tribe,Fallon,NV,0.0,Nevada Non-UZA,,,Transit Asset Management Performance Measure Targets (A-90),Minivan Target,99322 - MV Target Waiver,Waiver,W
9R01-91010,City of Cottonwood,Rural Reporter,Rural,Cottonwood,AZ,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R01-91010 - DR/DO Operating Expenses W,Waiver,W
9R01-91010,City of Cottonwood,Rural Reporter,Rural,Cottonwood,AZ,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R01-91010 - MB/DO Operating Expenses W,Waiver,W
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,Sacramento,CA,,,CB,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-90216 - CB/PT OE W,Waiver,W
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,Sacramento,CA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-90216 - DR/PT OE W,Waiver,W
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,Sacramento,CA,,,MB,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-90216 - MB/PT OE W,Waiver,W
9R02-91009,San Benito County LTA,Rural Reporter,Rural,Hollister,CA,,,CB,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91009 - CB/PT OE W,Waiver,W
9R02-91009,San Benito County LTA,Rural Reporter,Rural,Hollister,CA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91009 - DR/PT OE W ,Waiver,W
9R02-91009,San Benito County LTA,Rural Reporter,Rural,Hollister,CA,,,MB,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91009 - MB/PT OE W,Waiver,W
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,Big Bear Lake,CA,,,CB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91012 - CB/DO OE W,Waiver,W
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,Big Bear Lake,CA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91012 - DR/DO OE W,Waiver,W
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,Big Bear Lake,CA,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91012 - MB/DO OE W,Waiver,W
9R02-91028,City of Solvang,Rural Reporter,Rural,Solvang,CA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91028 - DR/PT OE W,Waiver,W
9R02-91028,City of Solvang,Rural Reporter,Rural,Solvang,CA,,,MB,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91028 - MB/PT OE W,Waiver,W
9R02-91040,CIty of Dinuba,Rural Reporter,Rural,Dinuba,CA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91040 - DR/PT OE W,Waiver,W
9R02-91040,CIty of Dinuba,Rural Reporter,Rural,Dinuba,CA,,,MB,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91040 - MB/PT OE W,Waiver,W
9R02-91059,Kern Regional Transit,Rural Reporter,Rural,Bakersfield,CA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91059 - DR/PT OE W,Waiver,W
9R02-91059,Kern Regional Transit,Rural Reporter,Rural,Bakersfield,CA,,,MB,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91059 - MB/PT OE W,Waiver,W
9R02-91078,City of Escalon,Rural Reporter,Rural,Escalon,CA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91078 - DR/PT OE W,Waiver,W
9R02-91078,City of Escalon,Rural Reporter,Rural,Escalon,CA,,,MB,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,9R02-91078 - MB/PT OE W,Waiver,W
9R02-91088,Glenn Transit Service,Rural Reporter,Rural,Willows,CA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,9R02-91088 - DR/PT Fares W ,Waiver,W
9R02-91088,Glenn Transit Service,Rural Reporter,Rural,Willows,CA,,,MB,PT,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,9R02-91088 - MB/PT Fares W,Waiver,W
9R03-91080,County of Hawaii Mass Transit Agency,Rural Reporter,Rural,Hilo,HI,,,CB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,9R03 - 91080: CB/DO Vehicle Revenue Miles W,Waiver,W
9R03-91080,County of Hawaii Mass Transit Agency,Rural Reporter,Rural,Hilo,HI,,,CB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,9R03 - 91080: CB/DO Vehicle Revenue Hours W,Waiver,W
9R04-91064,Douglas Area Rural Transit,Rural Reporter,Rural,Gardnerville,NV,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,9R04-91064: DR/DO VRM Waiver,Waiver,W
9R04-91064,Douglas Area Rural Transit,Rural Reporter,Rural,Gardnerville,NV,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,9R04-91064: DR/DO VRH Waiver,Waiver,W
9R04-91064,Douglas Area Rural Transit,Rural Reporter,Rural,Gardnerville,NV,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Unlinked Passenger Trips,9R04-91064: DR/DO UPT Waiver,Waiver,W
9R04-91064,Douglas Area Rural Transit,Rural Reporter,Rural,Gardnerville,NV,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,9R04-91064: DR/DO Fares Waiver,Waiver,W
9R04-91064,Douglas Area Rural Transit,Rural Reporter,Rural,Gardnerville,NV,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,9R04-91064: MB/DO VRM Waiver,Waiver,W
9R04-91064,Douglas Area Rural Transit,Rural Reporter,Rural,Gardnerville,NV,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,9R04-91064: MB/DO VRH Waiver,Waiver,W
9R04-91064,Douglas Area Rural Transit,Rural Reporter,Rural,Gardnerville,NV,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Unlinked Passenger Trips,9R04-91064: MB/DO UPT Waiver,Waiver,W
