State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Vehicles Operated at Maximum Service (VOMS),Vehicles Available at Maximum Service (VAMS),Rail,Fixed Route,Seasonal Segment,Fixed Guideway/High Intensity,Service Type,Commitment Date,Start Service Date,End Service Date
,0R01-00438,Minidoka Memorial Hospital,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,10/1/2008,10/1/2008,
,0R01-00439,Metro Community Transportation,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,10/1/2008,10/1/2008,
,0R01-00440,Weiser Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,4/1/2013,4/1/2013,
,0R01-00441,Rimrock Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,10/1/2008,10/1/2008,
,0R01-00442,New Plymouth Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,0R01-00443,New Meadows Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,10/1/2008,10/1/2008,
,0R01-00444,Melba Valley Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2010,1/1/2010,
,0R01-00445,McCall Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,0R01-00447,Gem County Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,10/1/2008,10/1/2008,
,0R01-00448,Council Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,10/1/2008,10/1/2008,
,0R01-00449,Cascade Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,Y,Active Service,10/1/2008,10/1/2008,
,0R01-00450,Cambridge Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,10/1/2008,10/1/2008,
,0R01-00451,"Boise Good Samaritan Housing, Inc",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,9/27/2010,9/27/2010,
,0R01-00452,Blaine County Seniors Council,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,0R01-00453,Bear Lake County Memorial Hospital,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,0R01-00454,Kuna Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,0R01-00457,Elderly Opportunity Agency (EOA),Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,6/1/2018,6/1/2018,
,0R01-00458,Meridian Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,10/1/2009,10/1/2009,
,0R01-80188,Southern Teton Area Rapid Transit,Rural Reporter,Rural,MB,DO,3,,N,Y,N,N,Active Service,1/1/2012,1/1/2012,
,0R02-00290,City of Cottage Grove,Rural Reporter,Rural,DR,PT,2,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00296,Tillamook County Transportation District,Rural Reporter,Rural,CB,DO,4,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00296,Tillamook County Transportation District,Rural Reporter,Rural,DR,DO,10,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00296,Tillamook County Transportation District,Rural Reporter,Rural,MB,DO,5,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00300,City of Silverton,Rural Reporter,Rural,DR,DO,1,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00301,South Clackamas Transportation District,Rural Reporter,Rural,MB,PT,4,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00307,Coos County Area Transit,Rural Reporter,Rural,CB,DO,4,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00307,Coos County Area Transit,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00307,Coos County Area Transit,Rural Reporter,Rural,DR,TX,1,,N,N,N,N,Active Service,7/1/2018,7/1/2018,
,0R02-00307,Coos County Area Transit,Rural Reporter,Rural,MB,DO,3,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00308,Curry County Public Transit Service District,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,1/1/1996,7/1/1997,
,0R02-00308,Curry County Public Transit Service District,Rural Reporter,Rural,MB,DO,6,,N,Y,N,N,Active Service,6/1/1997,7/1/1998,
,0R02-00310,Lincoln County Transportation Service District,Rural Reporter,Rural,CB,DO,1,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00310,Lincoln County Transportation Service District,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00310,Lincoln County Transportation Service District,Rural Reporter,Rural,MB,DO,8,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00313,Grant County Transportation District,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00313,Grant County Transportation District,Rural Reporter,Rural,MB,DO,3,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00319,Hood River County Transportation District,Rural Reporter,Rural,CB,DO,6,,N,Y,N,N,Active Service,1/1/2007,1/5/2007,
,0R02-00319,Hood River County Transportation District,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00319,Hood River County Transportation District,Rural Reporter,Rural,MB,DO,5,,N,Y,N,N,Active Service,10/1/2016,4/1/2017,
,0R02-00321,Yamhill County,Rural Reporter,Rural,CB,PT,13,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00321,Yamhill County,Rural Reporter,Rural,DR,PT,8,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00321,Yamhill County,Rural Reporter,Rural,MB,PT,5,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00323,Malheur Council on Aging and Community Services,Rural Reporter,Rural,CB,DO,1,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00323,Malheur Council on Aging and Community Services,Rural Reporter,Rural,DR,DO,10,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00323,Malheur Council on Aging and Community Services,Rural Reporter,Rural,MB,DO,1,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00330,City of Canby,Rural Reporter,Rural,DR,PT,5,,N,N,N,N,Active Service,1/1/2002,9/3/2002,
,0R02-00330,City of Canby,Rural Reporter,Rural,MB,PT,3,,N,Y,N,N,Active Service,1/1/2002,9/3/2002,
,0R02-00331,Sunset Empire Transportation District,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00331,Sunset Empire Transportation District,Rural Reporter,Rural,MB,DO,8,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00339,Basin Transit Service,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,8/8/1989,8/8/1989,
,0R02-00339,Basin Transit Service,Rural Reporter,Rural,MB,DO,6,,N,Y,N,N,Active Service,5/1/1981,5/1/1981,
,0R02-00343,Community Connection of Northeast Oregon,Rural Reporter,Rural,CB,DO,3,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00343,Community Connection of Northeast Oregon,Rural Reporter,Rural,DR,DO,15,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00343,Community Connection of Northeast Oregon,Rural Reporter,Rural,MB,DO,3,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00348,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,CB,DO,7,,N,Y,N,N,Active Service,7/1/2013,7/2/2013,
,0R02-00348,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00348,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,MB,DO,1,,N,Y,N,N,Active Service,7/1/2018,7/1/2018,
,0R02-00359,City of Pendleton,Rural Reporter,Rural,DR,PT,4,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00359,City of Pendleton,Rural Reporter,Rural,MB,PT,2,,N,Y,N,N,Active Service,7/1/2018,10/15/2018,
,0R02-00360,City of Woodburn,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00360,City of Woodburn,Rural Reporter,Rural,MB,DO,1,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00363,Clackamas County Social Services,Rural Reporter,Rural,CB,PT,3,,N,Y,N,N,Active Service,8/1/2013,10/1/2013,
,0R02-00363,Clackamas County Social Services,Rural Reporter,Rural,DR,DO,19,,N,N,N,N,Active Service,7/1/1987,7/1/1987,
,0R02-00363,Clackamas County Social Services,Rural Reporter,Rural,MB,PT,2,,N,Y,N,N,Active Service,8/12/2010,8/17/2010,
,0R02-00374,Harney County,Rural Reporter,Rural,DR,PT,8,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00374,Harney County,Rural Reporter,Rural,MB,PT,1,,N,Y,N,N,Active Service,6/1/2018,7/2/2018,
,0R02-00375,Columbia County,Rural Reporter,Rural,CB,PT,3,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00375,Columbia County,Rural Reporter,Rural,DR,PT,5,,N,N,N,N,Active Service,7/1/2012,7/1/2014,
,0R02-00375,Columbia County,Rural Reporter,Rural,MB,PT,3,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00377,City of Lebanon,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00377,City of Lebanon,Rural Reporter,Rural,MB,DO,1,,N,Y,N,N,Active Service,7/1/2017,5/16/2018,
,0R02-00389,City of Sandy,Rural Reporter,Rural,CB,PT,3,,N,Y,N,N,Active Service,1/3/2000,1/3/2000,
,0R02-00389,City of Sandy,Rural Reporter,Rural,DR,PT,3,,N,N,N,N,Active Service,7/1/2000,7/1/2000,
,0R02-00389,City of Sandy,Rural Reporter,Rural,MB,PT,1,,N,Y,N,N,Active Service,12/1/2016,12/1/2016,
,0R02-00396,Mid-Columbia Economic Development District,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R02-00396,Mid-Columbia Economic Development District,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,4/29/2019,4/29/2019,
,0R02-00408,Wheeler County,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,0R02-00409,Morrow County,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,0R02-00410,Sherman County,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,0R02-00411,Lake County,Reduced Asset Reporter,Asset,DR,PT,,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,0R02-00412,"Klamath Basin Senior Citizens Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,0R02-00413,Gilliam County,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,0R02-00421,Burns Paiute,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,0R02-00459,Umpqua Public Transportation District,Rural Reporter,Rural,CB,PT,2,,N,Y,N,N,Active Service,7/1/2019,7/1/2019,
,0R02-00459,Umpqua Public Transportation District,Rural Reporter,Rural,DR,PT,14,,N,N,N,N,Active Service,7/1/2019,7/1/2019,
,0R02-00459,Umpqua Public Transportation District,Rural Reporter,Rural,MB,PT,6,,N,Y,N,N,Active Service,7/1/2019,7/1/2019,
,0R02-00464,Lane Council of Governments,Rural Reporter,Rural,MB,PT,3,,N,Y,N,N,Active Service,8/30/2019,9/1/2019,
,0R03-00033,Senior Services of Snohomish County,Rural Reporter,Rural,DR,DO,11,,N,N,N,N,Active Service,1/1/1993,1/1/1993,
,0R03-00282,Garfield County Transportation Program,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,7/1/1995,7/1/1995,
,0R03-00285,Thurston Regional Planning Council,Rural Reporter,Rural,MB,PT,4,,N,Y,N,N,Active Service,1/1/2014,1/1/2014,
,0R03-00286,Rural Resources Community Action,Rural Reporter,Rural,CB,DO,3,,N,Y,N,N,Active Service,7/1/2003,7/1/2003,
,0R03-00286,Rural Resources Community Action,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,7/1/2003,7/1/2003,
,0R03-00287,People for People Moses Lake,Rural Reporter,Rural,DR,DO,16,,N,N,N,N,Active Service,11/20/1990,11/20/1990,
,0R03-00287,People for People Moses Lake,Rural Reporter,Rural,MB,DO,5,,N,Y,N,N,Active Service,1/1/2019,1/1/2019,
,0R03-00294,Pullman Transit,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,11/14/1978,3/19/1979,
,0R03-00294,Pullman Transit,Rural Reporter,Rural,MB,DO,15,,N,Y,N,N,Active Service,11/4/1978,3/19/1979,
,0R03-00297,People for People Yakima,Rural Reporter,Rural,CB,DO,1,,N,Y,N,N,Active Service,5/20/2002,5/20/2002,
,0R03-00297,People for People Yakima,Rural Reporter,Rural,DR,DO,11,,N,N,N,N,Active Service,9/14/1982,9/14/1982,
,0R03-00297,People for People Yakima,Rural Reporter,Rural,MB,DO,1,,N,Y,N,N,Active Service,10/1/2019,10/1/2019,
,0R03-00298,Island Transit,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,11/8/1983,12/1/1991,
,0R03-00298,Island Transit,Rural Reporter,Rural,MB,DO,20,,N,Y,N,N,Active Service,11/8/1983,12/1/1987,
,0R03-00298,Island Transit,Rural Reporter,Rural,VP,DO,30,,N,N,N,N,Active Service,11/8/1983,11/1/1988,
,0R03-00299,Klickitat County Senior Services,Rural Reporter,Rural,DR,DO,12,,N,N,N,N,Active Service,7/1/1994,7/1/1994,
,0R03-00299,Klickitat County Senior Services,Rural Reporter,Rural,MB,DO,2,,N,Y,N,N,Active Service,9/4/2018,9/4/2018,
,0R03-00303,Clallam Transit System,Rural Reporter,Rural,DR,DO,13,,N,N,N,N,Active Service,1/2/1981,1/2/1981,
,0R03-00303,Clallam Transit System,Rural Reporter,Rural,MB,DO,16,,N,Y,N,N,Active Service,10/9/1979,10/13/1980,
,0R03-00303,Clallam Transit System,Rural Reporter,Rural,VP,DO,19,,N,N,N,N,Active Service,4/1/1989,5/1/1989,
,0R03-00309,Grant County Transportation Authority,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,1/1/2019,1/1/2019,
,0R03-00309,Grant County Transportation Authority,Rural Reporter,Rural,DR,PT,12,,N,N,N,N,Active Service,12/1/1995,7/1/1997,
,0R03-00309,Grant County Transportation Authority,Rural Reporter,Rural,MB,DO,12,,N,Y,N,N,Active Service,11/1/1995,11/1/1995,
,0R03-00309,Grant County Transportation Authority,Rural Reporter,Rural,VP,DO,6,,N,N,N,N,Active Service,6/30/2006,3/1/2007,
,0R03-00312,Hopesource,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,5/21/2007,7/1/2007,
,0R03-00312,Hopesource,Rural Reporter,Rural,MB,DO,6,,N,Y,N,N,Active Service,5/21/2007,7/1/2007,
,0R03-00314,Grays Harbor Transit,Rural Reporter,Rural,DR,DO,11,,N,N,N,N,Active Service,8/1/1979,10/2/1979,
,0R03-00314,Grays Harbor Transit,Rural Reporter,Rural,MB,DO,20,,N,Y,N,N,Active Service,5/21/1975,6/16/1975,
,0R03-00314,Grays Harbor Transit,Rural Reporter,Rural,VP,DO,10,,N,N,N,N,Active Service,5/15/2006,6/1/2006,
,0R03-00315,Mason County Transportation Authority,Rural Reporter,Rural,DR,DO,16,,N,N,N,N,Active Service,6/1/1992,12/1/1992,
,0R03-00315,Mason County Transportation Authority,Rural Reporter,Rural,MB,DO,13,,N,Y,N,N,Active Service,6/1/1992,12/1/1992,
,0R03-00315,Mason County Transportation Authority,Rural Reporter,Rural,VP,DO,3,,N,N,N,N,Active Service,6/1/1992,1/1/2004,
,0R03-00316,Jefferson Transit,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,11/10/1980,5/1/1981,
,0R03-00316,Jefferson Transit,Rural Reporter,Rural,MB,DO,7,,N,Y,N,N,Active Service,11/10/1980,5/1/1981,
,0R03-00316,Jefferson Transit,Rural Reporter,Rural,VP,DO,0,,N,N,N,N,Active Service,11/10/1980,5/1/1981,
,0R03-00317,Mt Si Senior Center,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,7/1/2003,7/1/2003,
,0R03-00322,Pacific Transit,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,6/10/1982,1/3/1983,
,0R03-00322,Pacific Transit,Rural Reporter,Rural,MB,DO,5,,N,Y,N,N,Active Service,8/8/1979,1/2/1980,
,0R03-00332,Okanogan County Transportation & Nutrition,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,4/1/1995,7/1/1996,
,0R03-00332,Okanogan County Transportation & Nutrition,Rural Reporter,Rural,MB,DO,3,,N,Y,N,N,Active Service,4/1/2005,7/1/2005,
,0R03-00333,Council on Aging & Human Services (COAST),Rural Reporter,Rural,DR,DO,37,,N,N,N,N,Active Service,10/1/2012,10/1/2012,
,0R03-00336,Skamania County Senior Services,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,1/1/1978,1/1/1978,
,0R03-00336,Skamania County Senior Services,Rural Reporter,Rural,MB,DO,3,,N,Y,N,N,Active Service,1/1/2003,1/1/2003,
,0R03-00364,Twin Transit,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,1/1/1990,1/1/1990,
,0R03-00364,Twin Transit,Rural Reporter,Rural,MB,DO,10,,N,Y,N,N,Active Service,7/1/1976,11/1/1977,
,0R03-00366,White Pass Community Services Coalition,Rural Reporter,Rural,MB,DO,2,,N,Y,N,N,Active Service,1/1/1998,1/1/1998,
,0R03-00368,Lower Columbia Community Action Council,Rural Reporter,Rural,CB,DO,2,,N,Y,N,N,Active Service,7/1/1996,7/1/1997,
,0R03-00368,Lower Columbia Community Action Council,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,9/1/1974,12/1/1974,
,0R03-00371,Wahkiakum County Health & Human Services,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,10/1/2006,1/1/2007,
,0R03-00371,Wahkiakum County Health & Human Services,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,3/1/2005,7/1/2006,
,0R03-00383,Columbia County Public Transportation,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,1/1/1999,7/1/1999,
,0R03-00383,Columbia County Public Transportation,Rural Reporter,Rural,VP,DO,4,,N,N,N,N,Active Service,1/1/2005,4/1/2005,
,0R03-00386,Special Mobility Services,Rural Reporter,Rural,DR,DO,1,,N,N,N,N,Active Service,7/1/2013,7/1/2013,
,0R03-00386,Special Mobility Services,Rural Reporter,Rural,MB,DO,5,,N,Y,N,N,Active Service,7/1/2013,7/1/2013,
,0R03-00398,Coastal Community Action Program,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,8/1/2007,8/1/2007,
,0R03-00405,Okanogan Transit,Rural Reporter,Rural,MB,DO,8,,N,Y,N,N,Active Service,2/1/2015,7/1/2015,
,0R03-00405,Okanogan Transit,Rural Reporter,Rural,VP,DO,5,,N,N,N,N,Active Service,8/1/2016,8/1/2016,
,0R04-00327,Valley Transit,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00327,Valley Transit,Rural Reporter,Rural,MB,DO,7,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00340,"Senior Citizens of Kodiak, Inc.",Rural Reporter,Rural,MB,PT,2,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00345,Glacier Valley Transit,Rural Reporter,Rural,MB,PT,2,,N,Y,N,N,Active Service,7/1/2007,7/1/2007,
,0R04-00354,"Catholic Community Service, Sitka",Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00358,Ketchikan Gateway Borough,Rural Reporter,Rural,DR,PT,5,,N,N,N,N,Active Service,7/1/2014,7/1/2014,
,0R04-00358,Ketchikan Gateway Borough,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00378,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00378,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural,DR,TX,21,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00382,Inter-Island Ferry Authority,Rural Reporter,Rural,FB,DO,1,,N,Y,N,N,Active Service,1/1/2002,7/1/2019,
,0R04-00387,City of Bethel,Rural Reporter,Rural,MB,DO,1,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00391,City and Borough of Juneau,Rural Reporter,Rural,DR,PT,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00391,City and Borough of Juneau,Rural Reporter,Rural,MB,DO,13,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,0R04-00399,Sunshine Transit ,Rural Reporter,Rural,DR,DO,10,,N,N,N,N,Active Service,1/1/2010,1/1/2010,
,0R04-00399,Sunshine Transit ,Rural Reporter,Rural,MB,DO,2,,N,Y,N,N,Active Service,1/1/2010,7/1/2012,
,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,DO,50,98,N,N,N,N,Active Service,7/1/2001,7/1/2001,
,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX,3,3,N,N,N,N,Active Service,7/1/2009,7/1/2009,
,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,MB,DO,203,254,N,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,VP,PT,41,77,N,N,N,N,Active Service,4/3/2017,4/3/2017,
,10002,Manchester Transit Authority,Reduced Reporter,Urban,DR,DO,6,,N,N,N,N,Active Service,7/1/1993,7/1/1993,
,10002,Manchester Transit Authority,Reduced Reporter,Urban,MB,DO,14,,N,Y,N,N,Active Service,7/1/1993,7/1/1993,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,CR,PT,416,478,Y,Y,N,Y,Active Service,7/1/2007,7/1/2007,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,DR,PT,432,675,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,FB,PT,8,8,N,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,HR,DO,336,472,Y,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,LR,DO,155,242,Y,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,DO,775,1379,N,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,69,69,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,RB,DO,39,59,N,Y,N,Y,Active Service,7/1/2013,7/1/2013,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,TB,DO,22,28,N,Y,N,Y,Active Service,7/1/1992,7/1/1992,
,10004,Brockton Area Transit Authority,Full Reporter,Urban,DR,PT,38,56,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,10004,Brockton Area Transit Authority,Full Reporter,Urban,MB,PT,44,50,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,25,40,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,10005,Lowell Regional Transit Authority,Full Reporter,Urban,MB,PT,42,50,N,Y,N,N,Active Service,7/1/2009,7/1/2009,
,10006,Southeastern Regional Transit Authority,Full Reporter,Urban,DR,PT,22,31,N,N,N,N,Active Service,7/1/1995,7/1/1995,
,10006,Southeastern Regional Transit Authority,Full Reporter,Urban,MB,PT,50,67,N,Y,N,N,Active Service,7/1/1995,7/1/1995,
,10006,Southeastern Regional Transit Authority,Full Reporter,Urban,MB,PT,,,,,,,Reported Separately,,,
,10007,Berkshire Regional Transit Authority,Full Reporter,Urban,DR,PT,10,17,N,N,N,N,Active Service,7/1/2001,7/1/2001,
,10007,Berkshire Regional Transit Authority,Full Reporter,Urban,MB,PT,17,24,N,Y,N,N,Active Service,7/1/2001,7/1/2001,
,10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,78,135,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,10008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,92,197,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,CB,PT,0,9,N,Y,N,N,Active Service,7/1/2010,7/1/2010,
,10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,DR,PT,22,44,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,MB,PT,39,52,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,DO,10,21,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,32,53,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,TX,10,10,N,N,N,N,Active Service,7/1/2009,7/1/2009,
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,MB,DO,42,52,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,10015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,DR,PT,2,,N,N,N,N,Active Service,10/1/2007,10/1/2007,
,10015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,MB,PT,7,,N,Y,N,N,Active Service,10/1/2007,10/1/2007,
