NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Bio-Diesel,Bunker Fuel,C Natural Gas,Diesel Fuel,Electric Battery,Electric Propulsion,Ethanol, Methonal ,Gasoline,Hydrogen,Kerosene,Liquified Nat Gas,Liquified Petroleum Gas,Other Fuel,Other Fuel Description
90019,Sacramento Regional Transit District,Full Reporter,Urban,MB,DO,0,,2535727,24771,58215,,,,10558,,,,,,
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,MB,DO,0,,,494983,99940,,,,,,,,,,
90022,City of Norwalk ,Full Reporter,Urban,DR,PT,,,,,,,,,4440,,,,,,
90022,City of Norwalk ,Full Reporter,Urban,MB,DO,,,275863,,0,,,,63646,,,,,,
90023,Long Beach Transit,Full Reporter,Urban,DR,PT,,,10284,,,,,,404,,,,,,
90023,Long Beach Transit,Full Reporter,Urban,MB,DO,0,,905233,1744,412423,,,,645837,,,,,,
90024,City of La Mirada ,Full Reporter,Urban,DR,PT,,,1050,,,,,,7840,,,,,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,CB,PT,0,,44489,49233,,,,,,,,,,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,DR,PT,,,,,,,,,53302,,,,221994,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,LR,DO,,,,,,55597140,,,,,,,,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,DO,,,3478710,,270935,,,,,,,,,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,,,3874711,,,,,,28430,,,,338536,,
90027,City of Fresno,Full Reporter,Urban,DR,PT,0,,12982,1008,,,,,141140,,,,,,
90027,City of Fresno,Full Reporter,Urban,MB,DO,,,1652724,,,,,,0,,,,,,
90029,Omnitrans,Full Reporter,Urban,DR,PT,,,198223,,,,,,5834,,,,,,
90029,Omnitrans,Full Reporter,Urban,MB,DO,,,1738636,,,,,,,,,,,,
90029,Omnitrans,Full Reporter,Urban,MB,PT,,,31716,,,,,,3322,,,,,,
90030,North County Transit District,Full Reporter,Urban,CR,PT,0,,,583835,,,,,,,,,,,
90030,North County Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,97499,,,,,,
90030,North County Transit District,Full Reporter,Urban,MB,PT,45512,,1543835,0,,,,,40415,,,,,,
90030,North County Transit District,Full Reporter,Urban,YR,PT,0,,,438883,,,,,,,,,,,
90031,Riverside Transit Agency,Full Reporter,Urban,CB,DO,,,230648,,,,,,,,,,,,
90031,Riverside Transit Agency,Full Reporter,Urban,DR,PT,,,,,,,,,201078,,,,,,
90031,Riverside Transit Agency,Full Reporter,Urban,MB,DO,,,1317663,,,,,,,,,,,,
90031,Riverside Transit Agency,Full Reporter,Urban,MB,PT,,,444166,,,,,,40,,,,,,
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,DR,PT,,,,,,,,,574664,,,,,,
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,MB,PT,0,,4548522,1746346,,,,,98709,,,276179,,,
90033,City of Tucson,Full Reporter,Urban,DR,PT,0,,,0,,,,,411595,,,,,,
90033,City of Tucson,Full Reporter,Urban,MB,PT,117335,,964339,0,21142,,,,,,,,,,
90033,City of Tucson,Full Reporter,Urban,SR,PT,,,,,,1786507,,,,,,,,,
90034,City of Glendale ,Full Reporter,Urban,DR,DO,,,,,,,,,54882,,,,406,,
90034,City of Glendale ,Full Reporter,Urban,MB,DO,0,,,8625,,,,,11560,,,,1074,,
90035,Gold Coast Transit District,Full Reporter,Urban,DR,PT,,,58559,,,,,,4537,,,,,,
90035,Gold Coast Transit District,Full Reporter,Urban,MB,DO,,,674776,,,,,,,,,,,,
90036,Orange County Transportation Authority,Full Reporter,Urban,CB,DO,,,0,,,,,,,,,,,,
90036,Orange County Transportation Authority,Full Reporter,Urban,CB,PT,,,0,,,,,,,,,,,,
90036,Orange County Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,799892,,,,,,
90036,Orange County Transportation Authority,Full Reporter,Urban,MB,DO,0,,3478539,0,,,,,,33714,,,,,
90036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT,,,2502269,,,,,,,,,,,,
90036,Orange County Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,122649,,,,,,
90039,City of Culver City,Full Reporter,Urban,DR,DO,,,4850,,,,,,,,,,,,
90039,City of Culver City,Full Reporter,Urban,MB,DO,,,665373,,,,,,,,,,,,
90041,City of Montebello,Full Reporter,Urban,MB,DO,,,310063,,4580,,,,284257,,,,,,
90041,City of Montebello,Full Reporter,Urban,MB,PT,,,,,,,,,5478,,,,,,
90042,City of Gardena,Full Reporter,Urban,DR,DO,,,,,,,,,4020,,,,,,
90042,City of Gardena,Full Reporter,Urban,MB,DO,0,,60264,0,44346,,,,242123,,,,,,
90043,City of Commerce,Full Reporter,Urban,DR,DO,,,9591,,,,,,,,,,,,
90043,City of Commerce,Full Reporter,Urban,MB,DO,,,140210,,,,,,,,,,,,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,1590753,,,,,,,,,,,,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT,504659,,6067909,0,,,,,,,,,,,
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,CB,PT,0,,,54251,,,,,,,,,,,
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,DR,PT,0,,,12395,,,,,32653,,,,,,
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,MB,PT,0,,,116774,,,,,,,,,,,
90062,Monterey-Salinas Transit,Full Reporter,Urban,DR,PT,,,,,,,,,148920,,,,,,
90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,DO,0,,,476024,7866,,,,,,,,,,
90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT,0,,,13,,,,,122046,,,,,,
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,70726,,,,,,
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,DO,0,,,549347,111061,,,,,,,,,,
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,,,,,,,,,3695,,,,,,
90079,SunLine Transit Agency,Full Reporter,Urban,DR,DO,,,170276,,,,,,,,,,,,
90079,SunLine Transit Agency,Full Reporter,Urban,MB,DO,,,1033864,,191985,,,,,68433,,,,,
90079,SunLine Transit Agency,Full Reporter,Urban,VP,PT,,,,,,,,,12363,,,,,,
90086,City of Riverside,Full Reporter,Urban,DR,DO,,,38010,,,,,,776,,,,,,
90087,City of Santa Maria,Full Reporter,Urban,DR,PT,,,,,,,,,17155,,,,,,
90087,City of Santa Maria,Full Reporter,Urban,MB,PT,0,,,125362,,,,,13133,,,,,,
90088,Napa Valley Transportation Authority,Full Reporter,Urban,CB,PT,0,,4291,157671,,,,,,,,,,,
90088,Napa Valley Transportation Authority,Full Reporter,Urban,DR,PT,0,,34327,13370,,,,,36193,,,,,,
90088,Napa Valley Transportation Authority,Full Reporter,Urban,MB,PT,0,,4291,38883,,,,,15699,,,,,,
90089,County of Sonoma ,Full Reporter,Urban,DR,PT,,,,,,,,,52755,,,,,,
90089,County of Sonoma ,Full Reporter,Urban,MB,PT,,,252429,,28933,,,,19351,,,,,,
90090,Yolo County Transportation District,Full Reporter,Urban,DR,PT,0,,,27437,,,,,4912,,,,,,
90090,Yolo County Transportation District,Full Reporter,Urban,MB,PT,0,,390831,59600,193414,,,,,,,,,,
90091,City of Visalia  ,Full Reporter,Urban,CB,PT,,,40162,,,,,,,,,,,,
90091,City of Visalia  ,Full Reporter,Urban,DR,PT,,,21821,,,,,,,,,,,,
90091,City of Visalia  ,Full Reporter,Urban,MB,PT,,,479235,,188042,,,,,,,,,,
90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT,0,,,148766,,,,,,,,,,,
90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT,,,,,,,,,11347,,,,,,
90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT,0,,,135442,,,,,,,,,,,
90093,Redding Area Bus Authority,Full Reporter,Urban,DR,PT,,,,,,,,,26566,,,,,,
90093,Redding Area Bus Authority,Full Reporter,Urban,MB,PT,0,,,99288,41945,,,,9682,,,,,,
90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT,,,,,,,,,254202,,,,,,
90095,San Diego Association of Governments,Full Reporter,Urban,VP,PT,,,,,16920,,,,457564,,,,,,
90121,Antelope Valley Transit Authority,Full Reporter,Urban,CB,PT,0,,,253608,,,,,,,,,,,
90121,Antelope Valley Transit Authority,Full Reporter,Urban,DR,PT,,,,,89635,,,,22525,,,,,,
90121,Antelope Valley Transit Authority,Full Reporter,Urban,MB,PT,0,,,851,6265843,,,,,,,,,,
90131,City of Scottsdale ,Full Reporter,Urban,MB,PT,0,,48181,67188,,,,,,,,,,,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,CR,PT,0,,,3240676,,,,,,,,,,,
90136,Regional Public Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,337401,,,,,,
90136,Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,0,,3063989,603422,,,,,49440,,,106321,,,
90136,Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,245845,,,,,,
90140,City of Peoria ,Full Reporter,Urban,DR,DO,,,,,,,,,15573,,,,,,
90142,"University of California, Davis",Full Reporter,Urban,MB,DO,16511,,177172,0,,,,,1492,,,,,,
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,9199,,,,,,
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,MB,PT,0,,,205434,,,,,,,,,,,
90146,Foothill Transit,Full Reporter,Urban,MB,PT,,,4859199,,1419003,,,,,,,,,,
90147,City of Los Angeles,Full Reporter,Urban,CB,PT,,,640386,,,,,,,,,,,,
90147,City of Los Angeles,Full Reporter,Urban,DR,PT,,,24149,,,,,,135057,,,,,,
90147,City of Los Angeles,Full Reporter,Urban,MB,PT,,,2033989,,153843,,,,,,,,577697,,
90148,Victor Valley Transit Authority,Full Reporter,Urban,CB,PT,,,87669,,,,,,,,,,,,
90148,Victor Valley Transit Authority,Full Reporter,Urban,DR,PT,,,11589,,,,,,93660,,,,,,
90148,Victor Valley Transit Authority,Full Reporter,Urban,MB,PT,,,718970,,478178,,,,48473,,,,,,
90148,Victor Valley Transit Authority,Full Reporter,Urban,VP,PT,,,,,0,,,,255721,,,,,,
90151,Southern California Regional Rail Authority,Full Reporter,Urban,CR,PT,40790,,,7227725,,,,,,,,,,,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,DR,DO,,,,,,,,,31233,,,,,,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,HR,DO,,,,,,75049920,,,,,,,,,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,LR,DO,,,,,,113113822,,,,,,,,,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,MB,DO,,,22174402,,,,,,0,,,,,,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,MB,PT,0,,1724973,0,,,,,,,,,,,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,RB,DO,,,245542,,419400,,,,,,,,,,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,VP,PT,,,,,47227,,,,767940,,,,,,
90156,City of San Luis Obispo,Full Reporter,Urban,MB,PT,0,,,78542,,,,,1055,,,,,,
90157,Access Services  ,Full Reporter,Urban,DR,PT,,,93912,,,,,,1561466,,,,,,
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,CB,PT,0,,,70849,,,,,,,,,,,
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,15210,,,,,,
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,0,,,196935,,,,,,,,,,,
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,99246,,,,,,
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,0,,,445270,107052,,,,,,,,,,
90164,Ventura County Transportation Commission,Full Reporter,Urban,CB,PT,0,,,302446,,,,,,,,,,,
90164,Ventura County Transportation Commission,Full Reporter,Urban,DR,PT,,,,,,,,,17379,,,,,,
90164,Ventura County Transportation Commission,Full Reporter,Urban,MB,PT,,,,,,,,,17282,,,,,,
90171,City of Santa Clarita,Full Reporter,Urban,CB,PT,0,,141166,50836,,,,,,,,,,,
90171,City of Santa Clarita,Full Reporter,Urban,DR,PT,,,56075,,,,,,27675,,,,,,
90171,City of Santa Clarita,Full Reporter,Urban,MB,PT,0,,417978,0,,,,,,,,,,,
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,DR,PT,,,,,,,,,58891,,,,,,
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,MB,PT,0,,,197896,,,,,77290,,,,,,
90182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,0,,,393251,,,,,,,,,,,
90196,County of Placer,Full Reporter,Urban,CB,PT,0,,,15651,,,,,,,,,,,
90196,County of Placer,Full Reporter,Urban,DR,DO,,,,,,,,,879,,,,,,
90196,County of Placer,Full Reporter,Urban,DR,PT,,,,,,,,,25621,,,,,,
90196,County of Placer,Full Reporter,Urban,MB,DO,0,,322507,15396,,,,,6372,,,,,,
90196,County of Placer,Full Reporter,Urban,MB,PT,,,,,,,,,8912,,,,,,
90196,County of Placer,Full Reporter,Urban,VP,PT,,,,,,,,,4038,,,,,,
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,,,,,,,,,12137,,,,,,
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,,,205519,,,,,,4210,,,,,,
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,VP,PT,,,,,,,,,34904,,,,,,
90201,City of Turlock,Full Reporter,Urban,DR,PT,,,,,,,,,4157,,,,,,
90201,City of Turlock,Full Reporter,Urban,MB,PT,,,41561,,,,,,16099,,,,,,
90205,City of Elk Grove,Full Reporter,Urban,CB,PT,,,83884,,,,,,,,,,,,
90205,City of Elk Grove,Full Reporter,Urban,DR,PT,,,7393,,,,,,,,,,,,
90205,City of Elk Grove,Full Reporter,Urban,MB,PT,,,121252,,,,,,,,,,,,
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,40852,,,,,,
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,189049,,,,,10844,,,,,,
90208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,,,,,,,,,46769,,,,,,
90208,Butte County Association of Governments,Full Reporter,Urban,MB,PT,0,,11945,203127,,,,,,,,,,,
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,LR,PT,,,,,,20671981,,,,,,,,,
90211,Anaheim Transportation Network,Full Reporter,Urban,DR,PT,,,,,4591,,,,,,,,,,
90211,Anaheim Transportation Network,Full Reporter,Urban,MB,PT,,,7064,,365275,,,,,,,9662,3941,,
90213,City of Petaluma,Full Reporter,Urban,DR,PT,,,,,,,,,7570,,,,,,
90213,City of Petaluma,Full Reporter,Urban,MB,PT,0,,,54744,,,,,,,,,,,
90214,City of Redondo Beach,Full Reporter,Urban,DR,PT,,,7128,,,,,,,,,,,,
90214,City of Redondo Beach,Full Reporter,Urban,MB,PT,,,120489,,,,,,,,,,,,
90218,Riverside County Transportation Commission,Full Reporter,Urban,VP,PT,,,,,,,,,34233,,,,,,
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,6234,,,,,,
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,MB,DO,0,,,188501,,,,,,,,,,,
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,3932,,,,,,
90222,Pima Association of Governments,Full Reporter,Urban,VP,PT,,,,,,,,,13244,,,,,,
90223,"Paratransit, Inc.",Full Reporter,Urban,DR,DO,,,3556,,,,,,344,,,,,,
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,FB,PT,0,,,1279193,,,,,,,,,,,
90226,Imperial County Transportation Commission,Full Reporter,Urban,DR,PT,,,,,,,,,18637,,,,,,
90226,Imperial County Transportation Commission,Full Reporter,Urban,MB,PT,0,,,93314,,,,,22633,,,,,,
90230,California Vanpool Authority,Full Reporter,Urban,VP,DO,,,,,,,,,851372,,,,,,
90232,Solano County Transit,Full Reporter,Urban,CB,PT,,,184319,,,,,,,,,,,,
90232,Solano County Transit,Full Reporter,Urban,DR,PT,,,4000,,,,,,13755,,,,,,
90232,Solano County Transit,Full Reporter,Urban,MB,PT,0,,2236,92842,8235,,,,0,,,,,,
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,6776,,,,,,
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,MB,PT,0,,,82457,,,,,46296,,,,,,
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,21262,,,,,,
90234,Marin County Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,51294,,,,,,
90234,Marin County Transit District,Full Reporter,Urban,MB,PT,0,,,406000,61415,,,,118931,,,,,,
90241,County of Maui,Full Reporter,Urban,CB,PT,0,,,14136,,,,,,,,,,,
90241,County of Maui,Full Reporter,Urban,DR,PT,0,,,9637,,,,,109424,,,,,,
90241,County of Maui,Full Reporter,Urban,MB,PT,0,,,232189,,,,,19870,,,,,,
90244,City of Tulare,Full Reporter,Urban,DR,PT,,,362,,,,,,7381,,,,,,
90244,City of Tulare,Full Reporter,Urban,MB,PT,,,62057,,,,,,,,,,,,
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,CR,DO,0,,,143561,,,,,,,,,,,
90302,San Bernardino County Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,56366,,,,,,
91092,Tahoe Transportation District,Full Reporter,Urban,CB,DO,0,,,29495,,,,,,,,,,,
91092,Tahoe Transportation District,Full Reporter,Urban,DR,DO,0,,,7371,,,,,1037,,,,,,
91092,Tahoe Transportation District,Full Reporter,Urban,MB,DO,0,,,36827,,,,,,,,,,,
99422,San Joaquin Council,Full Reporter,Urban,VP,PT,,,,,,,,,268493,,,,,,
99423,City of Glendale,Full Reporter,Urban,DR,PT,,,,,,,,,14311,,,,,,
99423,City of Glendale,Full Reporter,Urban,MB,PT,,,310368,,,,,,,,,,,,
99424,City of Pasadena,Full Reporter,Urban,DR,PT,,,,,,,,,34100,,,,,,
99424,City of Pasadena,Full Reporter,Urban,MB,PT,,,253874,,,,,,,,,,,,
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,29212,,,,,,
