UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,180,"Bremerton, WA",Y,198979,1458,,136,20,Kitsap Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,116731,946001,2036360,4993449,26646477,2036360,4993449,26646477,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,20,Kitsap Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,,1010,20,Kitsap Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,6913,36864,210229,739351,490061,210229,739351,490061,0,0,0,0,0,0,0,0
,180,"Bremerton, WA",Y,198979,1458,,136,20,Kitsap Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,5037,26859,153175,538698,357063,153175,538698,357063,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,275,"Bellingham, WA",Y,114473,2379,,48,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,58883,134308,717235,636624,11357629,717235,636624,11357629,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,275,"Bellingham, WA",Y,114473,2379,,48,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,139302,1714220,1895487,5328249,23263325,1895487,5328249,23263325,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,275,"Bellingham, WA",Y,114473,2379,,48,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,2204,15874,119984,561894,115881,119984,561894,115881,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,22,City of Pocatello,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,12051,36740,217628,0,1027984,217628,0,1027984,0,0,0,0,0,0,0,0
,395,"Pocatello, ID",Y,69809,2251,,31,22,City of Pocatello,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,5998,18288,108328,0,511697,108328,0,511697,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,22,City of Pocatello,Reduced Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,395,"Pocatello, ID",Y,69809,2251,,31,22,City of Pocatello,Reduced Reporter,Urban,MB,DO, Actual Data,,,,18891,106015,284854,0,1097532,284854,0,1097532,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,23,City of Seattle,Full Reporter,Urban,MG,PT, Actual Data,,,,11141,666872,113263,600185,2849397,0,0,0,1.8,113263,600185,2849397,1.8,113263,0,0
,0,Washington Non-UZA,N,,,,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,,524,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,52340,124066,934836,915470,9131444,934836,915470,9131444,0,0,0,0,0,0,0,0
,431,"Longview, WA-OR",N,63952,1946,,33,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,,524,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,270662,3314833,3733488,16816850,42459872,3733488,16816850,42459872,0,0,0,0,0,0,3.4,33709
,431,"Longview, WA-OR",N,63952,1946,,33,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,,524,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,4460,20666,149384,509916,283889,149384,509916,283889,0,0,0,0,0,0,0,0
,431,"Longview, WA-OR",N,63952,1946,,33,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",N,1849898,3528,,524,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,"Salem, OR",Y,236632,3117,,76,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,36418,58208,424076,301673,5420831,424076,301673,5420831,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",N,1849898,3528,,524,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,"Salem, OR",Y,236632,3117,,76,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,182197,1718883,2258436,5259782,31036925,2258436,5259782,31036925,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,13887,42597,296381,632238,1396958,296381,632238,1396958,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",N,1849898,3528,,524,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,"Salem, OR",Y,236632,3117,,76,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,4679,14351,99850,212999,470632,99850,212999,470632,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",N,1849898,3528,,524,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,156,"Salem, OR",Y,236632,3117,,76,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,5500,22514,241349,698116,153883,241349,698116,153883,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,28,County of Pierce,Full Reporter,Urban,FB,PT, Actual Data,,,,5495,450737,44090,1772060,4982498,0,0,0,8.6,44090,1772060,4982498,8.6,44090,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,35357,247087,788159,3834420,12111459,788159,3834420,12111459,0,0,0,0,0,0,23.1,387679
,225,"Marysville, WA",N,145140,1774,,82,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,35968,314172,959250,5823405,10941644,959250,5823405,10941644,0,0,0,0,0,0,2.3,537532
,225,"Marysville, WA",N,145140,1774,,82,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,490,819,8446,7984,74351,8446,7984,74351,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,40468,67601,697425,659263,6139538,697425,659263,6139538,0,0,0,0,0,0,0,0
,225,"Marysville, WA",N,145140,1774,,82,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,9961,16640,171667,162274,1511211,171667,162274,1511211,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,393201,3571227,5634201,21930409,71242386,5634201,21930409,71242386,0,0,0,0,0,0,16.9,607719
,225,"Marysville, WA",N,145140,1774,,82,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,47235,429005,676827,2634463,8558227,676827,2634463,8558227,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Data,,,,48425,227847,1582130,5238760,2844848,1582130,5238760,2844848,0,0,0,0,0,0,0,0
,225,"Marysville, WA",N,145140,1774,,82,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,30,Chickaloon Native Village,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,1966,1755,32517,0,126496,32517,0,126496,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,Y,,,,,31,Shoshone-Bannock Tribes ,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,14900,17800,219209,0,612437,219209,0,612437,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT, Actual Data,,,,,,0,0,0,,,,,,,,,,,
,213,"Medford, OR",Y,154081,2381,,65,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT, Actual Data,,,,24568,34233,296877,201086,2436537,296877,201086,2436537,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO, Actual Data,,,,,,0,0,0,,,,,,,,,,,
,213,"Medford, OR",Y,154081,2381,,65,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO, Actual Data,,,,76531,571844,1070032,3190890,12913336,1070032,3190890,12913336,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,35,Washington State Ferries,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,34201,4759375,239975,33575732,83845521,0,0,0,97.8,239975,33575732,83845521,97.8,239975,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,35,Washington State Ferries,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,,75936,10567350,532822,74548968,186948482,0,0,0,87.4,532822,74548968,186948482,87.4,532822,0,0
,0,Washington Non-UZA,Y,,,,,36,Makah Tribal Council,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,1985,1401,33379,0,129004,33379,0,129004,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,454064,4122060,8282130,57972920,121240265,8212320,57484267,120218332,0,69810,488653,1021933,0,60701,14.3,3502798
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,93650,1024314,2119822,16310632,23340061,2119822,16310632,23340061,0,0,0,0,0,0,1.5,1137798
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,52209,734481,1592374,18482226,62324946,0,0,0,163.8,1592374,18482226,62324946,163.8,1592374,0,0
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,291735,11516117,5921192,86103514,157274645,0,0,0,42.5,5921192,86103514,157274645,30.8,4018942,0,0
,0,Washington Non-UZA,N,,,,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",Y,3059393,3028,,1010,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,9485,371932,72772,338406,6686079,0,0,0,3.6,72772,338406,6686079,3.6,72772,0,0
,0,Alaska Non-UZA,N,,,,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,28702,38447,784483,17709756,38731620,0,0,0,914.8,784483,17709756,38731620,914.8,784483,0,0
,149,"Anchorage, AK",Y,251243,2956,,85,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,1407,111029,44783,1234982,1546165,0,0,0,36.5,44783,1234982,1546165,36.5,44783,0,0
,425,"Fairbanks, AK",N,64513,1170,,55,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,517,16787,6312,106877,362833,0,0,0,8.6,6312,106877,362833,8.6,6312,0,0
,0,Washington Non-UZA,N,,,,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,4998,10732,55317,35924,666724,55317,35924,666724,0,0,0,0,0,0,0,0
,412,"Wenatchee, WA",Y,67227,2143,,31,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,20254,43484,224137,145557,2701438,224137,145557,2701438,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT, Other,"The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.  In 2021, no service in this mode was operated within UZA-412.",,,1299,2018,26920,13715,126112,26920,13715,126112,0,0,0,0,0,0,0,0
,412,"Wenatchee, WA",Y,67227,2143,,31,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT, Other,"The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.  In 2021, no service in this mode was operated within UZA-412.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,2637,20278,55644,154492,391886,55644,154492,391886,0,0,0,0,0,0,0,0
,412,"Wenatchee, WA",Y,67227,2143,,31,43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,97187,747362,2050777,5693941,14443292,2050777,5693941,14443292,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,841,3716,24285,96618,96521,24285,96618,96521,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,,1010,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,1334,5898,38542,153339,153186,38542,153339,153186,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,,34,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,12243,54123,353703,1407205,1405799,353703,1407205,1405799,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,,1010,44,Skagit Transit,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,,34,44,Skagit Transit,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,24658,42174,288506,201656,4299444,288506,201656,4299444,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,8524,35621,119179,146151,1291294,119179,146151,1291294,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,,1010,44,Skagit Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,,34,44,Skagit Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,45416,189785,634979,778682,6879939,634979,778682,6879939,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,,1010,44,Skagit Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,3862,12405,140662,557261,142668,140662,557261,142668,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,,34,44,Skagit Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,12618,40528,459568,1820670,466122,459568,1820670,466122,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,N,,,,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,84,147,1066,0,15744,1066,0,15744,0,0,0,0,0,0,0,0
,425,"Fairbanks, AK",Y,64513,1170,,55,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,8267,14557,105524,0,1558547,105524,0,1558547,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,N,,,,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,332,1611,5418,0,54488,5418,0,54488,0,0,0,0,0,0,0,0
,425,"Fairbanks, AK",Y,64513,1170,,55,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,32846,159491,536376,0,5394219,536376,0,5394219,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,46,City of Wilsonville,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,,524,46,City of Wilsonville,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,3663,6767,37085,27685,1031092,37085,27685,1031092,0,0,0,0,0,0,0,0
,156,"Salem, OR",N,236632,3117,,76,46,City of Wilsonville,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,46,City of Wilsonville,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,,524,46,City of Wilsonville,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,29516,103329,557026,678672,4747341,557026,678672,4747341,0,0,0,0,0,0,0,0
,156,"Salem, OR",N,236632,3117,,76,46,City of Wilsonville,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,436,"Corvallis, OR",Y,62433,2957,,21,47,City of Corvallis,Reduced Reporter,Urban,MB,PT, Actual Data,,,,38575,467032,505173,0,4000308,505173,0,4000308,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,,28,48,City of Lewiston,Reduced Reporter,Urban,DR,DO, Actual Data,,,,2077,4954,29593,0,426370,29593,0,426370,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,,28,48,City of Lewiston,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,7043,32960,106369,0,538840,106369,0,538840,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,,28,51,Asotin County,Reduced Reporter,Urban,DR,DO, Actual Data,,,,2872,5848,31015,0,246283,31015,0,246283,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,,28,51,Asotin County,Reduced Reporter,Urban,MB,DO, Actual Data,,,,10228,34980,165387,0,1005550,165387,0,1005550,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,,28,51,Asotin County,Reduced Reporter,Urban,VP,DO, Actual Data,,,,3160,17351,117547,0,70150,117547,0,70150,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,1941,4731,71923,0,211395,71923,0,211395,0,0,0,0,0,0,0,0
,304,"Coeur d'Alene, ID",Y,98378,2083,,47,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,13546,49195,476784,0,1053792,476784,0,1053792,0,0,0,0,0,0,0,0
,304,"Coeur d'Alene, ID",Y,98378,2083,,47,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,12023,113743,180302,0,596101,180302,0,596101,0,0,0,0,0,0,0,0
,304,"Coeur d'Alene, ID",Y,98378,2083,,47,55,Kootenai County,Reduced Reporter,Urban,DR,PT, Actual Data,,,,6582,15557,95850,0,652913,95850,0,652913,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO, Actual Data,,,,18598,84425,533089,1096230,1912064,533089,1096230,1912064,0,0,0,0,0,0,0,0
,344,"Bend, OR",Y,83794,2110,,40,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO, Actual Data,,,,8264,16353,70311,54128,845918,70311,54128,845918,0,0,0,0,0,0,0,0
,344,"Bend, OR",Y,83794,2110,,40,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,344,"Bend, OR",Y,83794,2110,,40,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT, Actual Data,,,,7272,18768,96158,48234,693284,96158,48234,693284,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO, Actual Data,,,,1650,16783,27885,42797,113462,27885,42797,113462,0,0,0,0,0,0,0,0
,344,"Bend, OR",Y,83794,2110,,40,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
