UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,0,Alaska Non-UZA,N,,,,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,17532,9427,495140,3713205,36408034,0,0,0,914.8,495140,3713205,36408034,914.8,495140,0,0
,149,"Anchorage, AK",Y,251243,2956,85,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,788,20067,22499,203508,1453409,0,0,0,36.5,22499,203508,1453409,36.5,22499,0,0
,425,"Fairbanks, AK",N,64513,1170,55,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,,360,2466,4419,26383,341064,0,0,0,8.6,4419,26383,341064,8.6,4419,0,0
,0,Washington Non-UZA,N,,,,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,3318,6491,34150,23037,455056,34150,23037,455056,0,0,0,0,0,0,0,0
,412,"Wenatchee, WA",Y,67227,2143,31,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,16806,32884,173004,116705,2305353,173004,116705,2305353,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT, Other,"The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.  In 2020, no service in this mode was operated within UZA-412.",,,165,846,3155,4352,64079,3155,4352,64079,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,1971,15540,39759,105982,303567,39759,105982,303567,0,0,0,0,0,0,0,0
,412,"Wenatchee, WA",Y,67227,2143,31,,43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO, Other,The method used to allocate UZA data is the proportion of boardings recorded on service operating within UZA-412 to those that did not.,,,87463,689575,1764293,4702902,13470530,1764293,4702902,13470530,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,906,5228,25903,135933,143217,25903,135933,143217,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,534,3080,15257,80065,84356,15257,80065,84356,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,34,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,9101,52497,260097,1364931,1438069,260097,1364931,1438069,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,34,,44,Skagit Transit,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,21554,38607,246877,176501,4124693,246877,176501,4124693,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,44,Skagit Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,4688,25456,71041,104460,792879,71041,104460,792879,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,34,,44,Skagit Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,38915,211316,589740,867168,6582006,589740,867168,6582006,0,0,0,0,0,0,0,0
,14,"Seattle, WA",N,3059393,3028,1010,,44,Skagit Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,6051,20014,219988,898822,218273,219988,898822,218273,0,0,0,0,0,0,0,0
,435,"Mount Vernon, WA",Y,62966,1827,34,,44,Skagit Transit,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,12917,42725,469629,1918799,465968,469629,1918799,465968,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,N,,,,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,960,2078,13390,0,148696,13390,0,148696,0,0,0,0,0,0,0,0
,425,"Fairbanks, AK",Y,64513,1170,55,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,8643,18702,120508,0,1338267,120508,0,1338267,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,N,,,,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,258,2906,4066,0,50163,4066,0,50163,0,0,0,0,0,0,0,0
,425,"Fairbanks, AK",Y,64513,1170,55,,45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,25556,287687,402505,0,4965784,402505,0,4965784,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,46,City of Wilsonville,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,6159,12687,62382,66582,1376048,62382,66582,1376048,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,46,City of Wilsonville,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,26646,228986,513193,1724479,4392058,513193,1724479,4392058,0,0,0,0,0,0,0,0
,436,"Corvallis, OR",Y,62433,2957,21,,47,City of Corvallis,Reduced Reporter,Urban,MB,PT, Actual Data,,,,36078,948184,473395,0,3720674,473395,0,3720674,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,48,City of Lewiston,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,1941,5188,30293,0,386634,30293,0,386634,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,48,City of Lewiston,Reduced Reporter,Urban,MB,DO, Actual Data,,,,6618,39223,100790,0,549004,100790,0,549004,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,51,Asotin County,Reduced Reporter,Urban,DR,DO, Actual Data,,,,2879,5325,28705,0,214866,28705,0,214866,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,51,Asotin County,Reduced Reporter,Urban,MB,DO, Actual Data,,,,8785,35052,132822,0,946847,132822,0,946847,0,0,0,0,0,0,0,0
,483,"Lewiston, ID-WA",Y,51924,1840,28,,51,Asotin County,Reduced Reporter,Urban,VP,DO, Actual Data,,,,2630,15685,99679,0,59816,99679,0,59816,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,1857,5306,52883,0,204469,52883,0,204469,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,10856,48297,419044,0,697594,419044,0,697594,0,0,0,0,0,0,0,0
,304,"Coeur d'Alene, ID",Y,98378,2083,47,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,12671,124424,173956,0,658709,173956,0,658709,0,0,0,0,0,0,0,0
,304,"Coeur d'Alene, ID",Y,98378,2083,47,,55,Kootenai County,Reduced Reporter,Urban,DR,PT, Actual Data,,,,6492,14935,84991,0,570564,84991,0,570564,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO, Actual Data,,,,16061,184493,464183,2442687,1656360,464183,2442687,1656360,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO, Actual Data,,,,11508,36980,123751,121664,1133126,123751,121664,1133126,0,0,0,0,0,0,0,0
,344,"Bend, OR",Y,83794,2110,40,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT, Actual Data,,,,11827,29545,140936,76522,1005668,140936,76522,1005668,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO, Actual Data,,,,1535,21897,26099,57808,116318,26099,57808,116318,0,0,0,0,0,0,0,0
,344,"Bend, OR",Y,83794,2110,40,,57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,PT, Actual Data,,,,27741,362747,367847,1258732,2728070,367847,1258732,2728070,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,58,City of Portland,Full Reporter,Urban,SR,PT, Actual Data,,,,70925,3154485,391679,4100831,19563422,0,0,0,14.8,391679,4100831,19563422,14.8,391679,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,58,City of Portland,Full Reporter,Urban,TR,PT, Actual Data,,,,3184,1623216,32541,1038858,3167737,0,0,0,1.3,32541,1038858,3167737,1.3,32541,0,0
,0,Oregon Non-UZA,N,,,,,59,Josephine County,Reduced Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,,7181,30000,223443,0,822830,223443,0,822830,0,0,0,0,0,0,0,0
,494,"Grants Pass, OR",Y,50520,1858,27,,59,Josephine County,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,5833,12937,68193,0,664326,68193,0,664326,0,0,0,0,0,0,0,0
,494,"Grants Pass, OR",Y,50520,1858,27,,59,Josephine County,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,12759,150820,190657,0,1048576,190657,0,1048576,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,60,The Tulalip Tribes of Washington,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,687,728,7409,0,34711,7409,0,34711,0,0,0,0,0,0,0,0
,459,"Albany, OR",Y,56997,2379,24,,61,City of Albany,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,8015,15071,97394,0,695545,97394,0,695545,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,61,City of Albany,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,1852,20224,32365,0,226840,32365,0,226840,0,0,0,0,0,0,0,0
,436,"Corvallis, OR",N,62433,2957,21,,61,City of Albany,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,1375,15019,24035,0,168456,24035,0,168456,0,0,0,0,0,0,0,0
,459,"Albany, OR",Y,56997,2379,24,,61,City of Albany,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,7677,83862,134204,0,940608,134204,0,940608,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,63,City of Milton-Freewater,Reduced Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,54,331,513,0,10625,513,0,10625,0,0,0,0,0,0,0,0
,464,"Walla Walla, WA-OR",Y,55805,2017,28,,63,City of Milton-Freewater,Reduced Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,436,2681,4157,0,86095,4157,0,86095,0,0,0,0,0,0,0,0
,464,"Walla Walla, WA-OR",Y,55805,2017,28,,63,City of Milton-Freewater,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,1524,4899,22734,0,144922,22734,0,144922,0,0,0,0,0,0,0,0
,464,"Walla Walla, WA-OR",Y,55805,2017,28,,64,Valley Transit,Reduced Reporter,Urban,DR,DO, Actual Data,,,,8969,23702,84274,0,1458356,84274,0,1458356,0,0,0,0,0,0,0,0
,464,"Walla Walla, WA-OR",Y,55805,2017,28,,64,Valley Transit,Reduced Reporter,Urban,MB,DO, Actual Data,,,,24610,253015,249148,0,3676288,249148,0,3676288,0,0,0,0,0,0,0,0
,464,"Walla Walla, WA-OR",Y,55805,2017,28,,64,Valley Transit,Reduced Reporter,Urban,VP,DO, Actual Data,,,,1125,5288,57146,0,209192,57146,0,209192,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,65,Benton County,Reduced Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,2746,5074,75049,0,312283,75049,0,312283,0,0,0,0,0,0,0,0
,436,"Corvallis, OR",Y,62433,2957,21,,65,Benton County,Reduced Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,566,1047,15480,0,64413,15480,0,64413,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,65,Benton County,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,2599,5836,41257,0,161013,41257,0,161013,0,0,0,0,0,0,0,0
,436,"Corvallis, OR",Y,62433,2957,21,,65,Benton County,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,15968,35850,253436,0,989083,253436,0,989083,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,85,Gulkana Village Council,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,35,51,1322,0,2665,1322,0,2665,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,85,Gulkana Village Council,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,2154,1798,69583,0,239910,69583,0,239910,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,95,Lummi Nation,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,2445,5020,18812,0,320040,18812,0,320040,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,103,Squaxin Island Tribe,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,2738,6046,26436,0,212615,26436,0,212615,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,817,717,29216,0,35679,29216,0,35679,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,3352,9002,91325,0,729869,91325,0,729869,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,Y,,,,,119,Confederated Tribes of the Umatilla Indian Reservation,Reduced Reporter,Tribe,CB,DO, Actual Data,,,,4922,21513,166973,0,718985,166973,0,718985,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,Y,,,,,119,Confederated Tribes of the Umatilla Indian Reservation,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,4939,14052,86575,0,514737,86575,0,514737,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,3598,4043,111022,0,326177,111022,0,326177,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,Y,,,,,135,Nez Perce Tribe,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,126,269,2796,0,75046,2796,0,75046,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,Y,,,,,135,Nez Perce Tribe,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,6698,12163,224155,0,857822,224155,0,857822,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,199,Seldovia Village Tribe,Reduced Reporter,Tribe,FB,DO, Actual Vehicle Revenue Miles,,,,346,8696,6384,0,335131,6384,0,335131,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,2276,694,44103,0,69871,44103,0,69871,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,8506,17328,215509,0,664744,215509,0,664744,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,207,Spokane Tribe of Indians,Reduced Reporter,Tribe,VP,DO, Actual Vehicle Revenue Miles,,,,2676,12110,50797,0,61998,50797,0,61998,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,239,Ketchikan Indian Community,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,405,2428,3380,0,149813,3380,0,149813,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,271,Nome Eskimo Community,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,348,2774,2750,0,92880,2750,0,92880,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,279,Hydaburg Cooperative Association,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,241,368,3731,0,32428,3731,0,32428,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,373,Treasure Valley Transit,Reduced Reporter,Urban,DR,DO, Other,"5307, 5310SU, and 5311 funding was used for the demand response service, 5307 and 5310SU were calculated to be 55% of the service and 45% was the 5311 funding. The methodology used was based on an analysis of the trips within the small urban area and the rural area.",,,8252,14432,90523,0,659251,90523,0,659251,0,0,0,0,0,0,0,0
,216,"Nampa, ID",Y,151499,2183,69,,373,Treasure Valley Transit,Reduced Reporter,Urban,DR,DO, Other,"5307, 5310SU, and 5311 funding was used for the demand response service, 5307 and 5310SU were calculated to be 55% of the service and 45% was the 5311 funding. The methodology used was based on an analysis of the trips within the small urban area and the rural area.",,,10086,17639,110639,0,805752,110639,0,805752,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,373,Treasure Valley Transit,Reduced Reporter,Urban,MB,DO, Actual Data,,,,15704,56456,352829,0,1099155,352829,0,1099155,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2295,4904,23689,11854,426123,23689,11854,426123,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,32274,68948,333099,166676,5991709,333099,166676,5991709,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,8605,20912,86965,103073,338129,86965,103073,338129,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,21964,53377,221972,263088,863050,221972,263088,863050,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,376,"Ride Connection, Inc.",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,1837,10559,22926,34001,87187,22926,34001,87187,0,0,0,0,0,0,0,0
,24,"Portland, OR-WA",Y,1849898,3528,524,,376,"Ride Connection, Inc.",Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,19044,109486,237712,352544,904015,237712,352544,904015,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,400,Gwichyaa Zhee Tribal Transit Service,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,1560,6081,9082,0,142688,9082,0,142688,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,401,Lower Elwha Klallam Tribe,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,270,641,5940,0,12514,5940,0,12514,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,510,152,3449,0,28250,3449,0,28250,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,N,,,,,407,Muckleshoot Indian Tribe,Reduced Reporter,Tribe,MB,DO, Actual Data,,,,7393,1890,94101,0,412597,94101,0,412597,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,414,Ninilchik Village,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,1251,453,26554,0,209430,26554,0,209430,0,0,0,0,0,0,0,0
,0,Oregon Non-UZA,N,,,,,415,Ada County Highway District,Full Reporter,Urban,VP,DO, Actual Data,,,,340,1507,13333,84312,11360,13333,84312,11360,0,0,0,0,0,0,0,0
,0,Idaho Non-UZA,N,,,,,415,Ada County Highway District,Full Reporter,Urban,VP,DO, Actual Data,,,,8752,28230,342952,2339373,292218,342952,2339373,292218,0,0,0,0,0,0,0,0
,108,"Boise City, ID",Y,349684,2613,134,,415,Ada County Highway District,Full Reporter,Urban,VP,DO, Actual Data,,,,15516,74158,608023,4251420,518077,608023,4251420,518077,0,0,0,0,0,0,0,0
,216,"Nampa, ID",N,151499,2183,69,,415,Ada County Highway District,Full Reporter,Urban,VP,DO, Actual Data,,,,2534,13970,99294,702973,84605,99294,702973,84605,0,0,0,0,0,0,0,0
,108,"Boise City, ID",Y,349684,2613,134,,416,Boise State University,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,12315,178069,114420,0,849263,114420,0,849263,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,419,Kenaitze Indian Tribe,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,1893,3306,30965,0,313328,30965,0,313328,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,420,Native Village of Unalakleet,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,,1605,3241,10675,0,32965,10675,0,32965,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,Y,,,,,455,Samish Indian Nation,Reduced Reporter,Tribe,DR,DO, Actual Data,,,,0,0,0,0,6074,0,0,6074,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,Y,,,,,460,Craig Tribal Association,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,,2544,3336,47244,0,117997,47244,0,117997,0,0,0,0,0,0,0,0
,0,Rhode Island Non-UZA,N,,,,,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,1,2,18,10,118,18,10,118,0,0,0,0,0,0,0,0
,39,"Providence, RI-MA",Y,1190956,2185,545,,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,132660,268728,2119159,2906919,13847532,2119159,2906919,13847532,0,0,0,0,0,0,0,0
,0,Rhode Island Non-UZA,N,,,,,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX, Actual Data,,,,2,6,52,45,136,52,45,136,0,0,0,0,0,0,0,0
,39,"Providence, RI-MA",Y,1190956,2185,545,,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,DR,TX, Actual Data,,,,14303,43646,432849,1172375,1127897,432849,1172375,1127897,0,0,0,0,0,0,0,0
,0,Rhode Island Non-UZA,N,,,,,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,MB,DO, Actual Data,, Actual Data,,7765,49028,217215,983781,2501848,217215,983781,2501848,0,0,0,0,0,0,0,0
,39,"Providence, RI-MA",Y,1190956,2185,545,,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,MB,DO, Actual Data,, Actual Data,,691218,13036727,9043840,63929536,104165489,9010487,63609589,103781334,0.8,33353,319947,384155,0.8,33353,0,0
,39,"Providence, RI-MA",Y,1190956,2185,545,,10001,Rhode Island Public Transit Authority,Full Reporter,Urban,VP,PT, Actual Data,,,,11233,62321,490637,2599218,424122,490637,2599218,424122,0,0,0,0,0,0,0,0
,10,"Boston, MA-NH-RI",N,4181019,2232,1873,,10002,Manchester Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,,2471,2679,37339,0,204183,37339,0,204183,0,0,0,0,0,0,0,0
,160,"Nashua, NH-MA",N,226400,1242,182,,10002,Manchester Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,,3317,3537,50122,0,273997,50122,0,273997,0,0,0,0,0,0,0,0
,209,"Manchester, NH",Y,158377,1838,86,,10002,Manchester Transit Authority,Reduced Reporter,Urban,DR,DO, Actual Data,,,,8126,10296,92332,0,1104379,92332,0,1104379,0,0,0,0,0,0,0,0
,10,"Boston, MA-NH-RI",N,4181019,2232,1873,,10002,Manchester Transit Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,,847,1167,3612,0,69976,3612,0,69976,0,0,0,0,0,0,0,0
,160,"Nashua, NH-MA",N,226400,1242,182,,10002,Manchester Transit Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,,478,3043,15966,0,48363,15966,0,48363,0,0,0,0,0,0,0,0
,209,"Manchester, NH",Y,158377,1838,86,,10002,Manchester Transit Authority,Reduced Reporter,Urban,MB,DO, Actual Data,,,,34046,302817,414567,0,3444701,414567,0,3444701,0,0,0,0,0,0,0,0
,10,"Boston, MA-NH-RI",Y,4181019,2232,1873,,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,CR,PT, Actual Data,,,,748098,24694700,22240349,512440543,383200745,0,0,0,677.3,22240349,512440543,383200745,677.3,22240349,0,0
,39,"Providence, RI-MA",N,1190956,2185,545,,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,CR,PT, Actual Data,,,,1851,61104,55031,1267966,948180,0,0,0,72.9,55031,1267966,948180,72.9,55031,0,0
,81,"Worcester, MA-CT",N,486514,1600,304,,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,CR,PT, Actual Data,,,,179,5901,5315,122459,91574,0,0,0,25.9,5315,122459,91574,25.9,5315,0,0
,10,"Boston, MA-NH-RI",Y,4181019,2232,1873,,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,1137343,1397996,12048450,10710752,120782662,12048450,10710752,120782662,0,0,0,0,0,0,0,0
