State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Sponsor NTD ID,Sponsor Name,Primary Mode Served,Secondary Modes Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude,Non-Agency Mode Served,Private Modes Served,Administrative/Maintenance Facility Flag,Passenger/Parking Facility Flag,Square Feet,Number of Parking Spaces,Section of a Larger Facility,Year Built or Reconstructed as New,Percent Agency Capital Responsibility,Cross Agency Facility Flag,Condition Assessment Date,Condition Assessment,Separate Asset Flag,Notes
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,18330,Bus Transfer Center,Bellevue Transit Center,10850 Ne 6Th St,Bellevue,WA,98004,,,,,0,1,16932,,0,2002,50,N,,,N,Capital Resp. Shared with Sound Transit
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,18331,Parking Structure,Burien Park & Ride Garage,14900 4Th Ave Sw,Burien,WA,98166,47.4719,-122.334,,,0,1,,388,1,2011,100,N,3/1/2020,4,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,18332,Surface Parking Lot,Issaquah Highlands Park and Ride,1755 Highlands Drive Ne,Issaquah,WA,98029,47.5451,-122.019,,,0,1,182968,,1,2005,100,N,3/1/2020,4,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,18333,Bus Transfer Center,Redmond/Redmond Transit Center,16201 Ne 83Rd St,Redmond,WA,98052,47.6766,-122.124,,,0,1,215444,,1,1981,100,N,3/1/2020,4,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,18334,Parking Structure,S Kirkland Parking Garage,10800 Ne 38Th St,Bellevue,WA,98033,47.6441,-122.196,,,0,1,,523,0,2013,100,N,3/1/2020,4,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,18353,Parking Structure,SeaTac Center Garage,15247 International Boulevard,Seatac,WA,98188,,,,,0,1,,62,0,2013,0,N,,,N,"Previously reported as RVI ID 3077, ST Owned, served by KCM Modes"
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19124,Underground Fixed Guideway Station,International District Station,5Th Avenue South & South Jackson St.,Seattle,WA,98104,,,,,0,1,86920,,0,2007,100,N,12/31/2019,3,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19125,Underground Fixed Guideway Station,Pioneer Square Station,3Rd Avenue & James Street,Seattle,WA,98104,,,,,0,1,39900,,0,2007,100,N,12/31/2019,3,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19126,Underground Fixed Guideway Station,Westlake Station,4Th Avenue & Pine Street,Seattle,WA,98101,,,,,0,1,35000,,0,2009,100,N,12/31/2019,3,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19127,Underground Fixed Guideway Station,University Street Station,3Rd Avenue & Seneca Street,Seattle,WA,98101,,,,,0,1,39900,,0,2009,100,N,12/31/2019,3,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19128,Bus Transfer Center,Overlake Transit Center,15592 Overlake Transit Center Access Rd,Redmond,WA,98052,47.64437,-122.1326,,,0,1,301229,,0,1987,100,N,3/1/2020,4,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19141,Underground Fixed Guideway Station,Capitol Hill Light Rail Station,140 Broadway E,Seattle,WA,98102,,,,,0,1,43200,,0,2016,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19142,Elevated Fixed Guideway Station,Tukwila International Blvd Link Rail Station,15426 35Th Avenue South,Tukwila,WA,98188,,,,,0,1,232735,,0,2009,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19143,Parking Structure,Angle Lake Station Garage,19955 28Th Avenue South,Seatac,WA,98188,,,,,0,1,,1160,0,2016,0,N,,,N,"Previously Reported as RVI ID 3076, shared facility "
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19144,Parking Structure,Auburn Station Garage,23 A St Sw,Auburn,WA,98001,,,,,0,1,,633,1,2012,0,N,,,N,"Previously Reported as RVIID 3072, ST owned, served by KCM Modes"
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19145,Elevated Fixed Guideway Station,Auburn Sounder Commuter Rail Station,23 A St Sw,Auburn,WA,98001,,,,,0,1,449800,,1,2005,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19146,Surface Parking Lot,Renton Transit Center,232 Burnett Ave S,Renton,WA,98057,,,,,0,1,,150,0,2001,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19147,Elevated Fixed Guideway Station,Mount Baker Light Rail Station,3000 Rainier Avenue South,Seattle,WA,98144,,,,,0,1,52581,,0,2009,0,N,,,N,ST Owned
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19148,Bus Transfer Center,Kirkland Transit Center,50 3Rd Street,Kirkland,WA,98033,,,,,0,1,22219,,0,2011,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19149,Exclusive Platform Station,Columbia City Light Rail Station,4818 Martin Luther King Jr Way S,Seattle,WA,98108,,,,,0,1,43495,,0,2009,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19150,Exclusive Platform Station,SODO Station,500 S. Lander St,Seattle,WA,98134,,,,,0,1,10272,,0,2009,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19151,Exclusive Platform Station,Othello Light Rail Station,7100 Martin Luther King Jr Way S,Seattle,WA,98118,,,,,0,1,39784,,0,2009,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19152,Underground Fixed Guideway Station,Beacon Hill Light Rail Station,2700 Beacon Avenue South,Seattle,WA,98118,,,,,0,1,114492,,0,2009,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19153,Exclusive Platform Station,Rainier Beach Light Rail Station,9132 Martin Luther King Junior Way South,Seattle,WA,98118,,,,,0,1,10382,,0,2009,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19154,At-Grade Fixed Guideway Station,Tukwila Sounder Station,7301 Longacres Way,Tukwila,WA,98188,,,,,0,1,305791,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19155,Bus Transfer Center,SR 520 / 92nd Avenue NE Transit Center,3280 92Nd Ave Ne,Clyde Hill,WA,98004,,,,,0,1,5000,,0,2014,0,N,,,N,Freeway Station. Dropoff on freeway overpass
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19156,Parking Structure,Northgate Station Garage,100 Ne 103Rd St,Seattle,WA,98103,,,,,0,1,,447,0,2017,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19157,Surface Parking Lot,Vashon North End park & ride,10915 103Rd Ave Sw,Vashon,WA,98070,,,,,0,1,85169,,0,1988,100,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19158,Bus Transfer Center,Totem Lake Transit Center,120Th Ave Ne & Ne 128Th St,Totem Lake,WA,,47.71453,-122.1809,,,0,1,36633,,0,2009,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19159,Surface Parking Lot,Eastgate Park and Ride,14200 Se 32Nd St,Bellevue,WA,98007,,,,,0,1,,311,0,2003,100,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19160,Surface Parking Lot,Burien Park & Ride Lot,14900 4Th Ave Sw,Burien,WA,98166,,,,,0,1,,100,1,2011,100,N,3/1/2020,4,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19161,Surface Parking Lot,Aurora Village Transit Center Park & Ride,1524 N 200Th St,Shoreline,WA,98133,,,,,0,1,,209,1,1997,100,N,3/1/2020,4,N,"Previously reported combined with adjacent Transit Center (RVI ID 3058), split in this years reporting. "
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19162,Bus Transfer Center,Mount Baker Transit Center,2824 Rainier Ave S,Seattle,WA,98144,,,,,0,1,33882,,0,2008,0,N,,,N,ST Owned
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19163,Parking Structure,Federal Way Transit Center Park and Ride Garage,31261 23Rd Ave S,Federal Way,WA,98003,,,,,0,1,,1190,1,2006,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19164,Elevated Fixed Guideway Station,SeaTac/Airport Link Rail Station,3651 Southcenter Blvd,Tukwila,WA,98188,,,,,0,1,200000,,0,2009,0,N,,,N,ST Owned
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19165,Underground Fixed Guideway Station,University of Washington Link Rail Station,3720 Montlake Blvd Ne,Seattle,WA,98195,,,,,0,1,50000,,0,2016,0,N,,,N,ST Owned
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19166,At-Grade Fixed Guideway Station,Stadium Light Rail Station,501 S. Royal Brougham Way,Seattle,WA,98134,,,,,0,1,10000,,0,2009,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,MB,,19167,Bus Transfer Center,Evergreen Point Freeway Station,2860 Evergreen Point Rd,Medina,WA,98039,,,,,0,1,5000,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1847,General Purpose Maintenance Facility/Depot,South Lake Union Streetcar Maintenance Building,318 Fairview Ave N,Seattle,WA,98109,,,,,1,0,10200,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1848,General Purpose Maintenance Facility/Depot,First Hill Streetcar Base,848 7Th Ave S,Seattle,WA,98134,,,,,1,0,18500,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1849,Simple At-Grade Platform Station,"S JACKSON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S, C SIDE",,Seattle,WA,,47.599,-122.333,,,0,1,1584,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1850,Simple At-Grade Platform Station,"S JACKSON ST BETWEEN 5TH AVE S AND 6TH AVE S, C SIDE",,Seattle,WA,,47.599,-123.327,,,0,1,3048,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1851,Simple At-Grade Platform Station,"S JACKSON ST BETWEEN 7TH AVE S AND 8TH AVE S, C SIDE",,Seattle,WA,,47.599,-123.324,,,0,1,1356,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1852,Simple At-Grade Platform Station,"S JACKSON ST BETWEEN 12TH AVE S AND 14TH AVE S, C SIDE",,Seattle,WA,,47.599,-122.315,,,0,1,1044,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1853,Simple At-Grade Platform Station,"14TH AVE S BETWEEN S WASHINGTON ST AND S MAIN ST, C SIDE",,Seattle,WA,,47.6,-122.314,,,0,1,1056,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1854,Simple At-Grade Platform Station,"E YESLER WAY BETWEEN BROADWAY AND 10TH AVE, S SIDE",,Seattle,WA,,47.601,-122.32,,,0,1,804,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1855,Simple At-Grade Platform Station,"E YESLER WAY BETWEEN BROADWAY AND 10TH AVE, N SIDE",,Seattle,WA,,47.601,-122.32,,,0,1,600,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1856,Simple At-Grade Platform Station,"BROADWAY BETWEEN TERRACE ST AND JEFFERSON ST, E SIDE",,Seattle,WA,,47.604,-122.32,,,0,1,690,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1857,Simple At-Grade Platform Station,"BROADWAY BETWEEN BOYLSTON AVE AND MARION ST, W SIDE",,Seattle,WA,,47.609,-122.32,,,0,1,540,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1858,Simple At-Grade Platform Station,"BROADWAY BETWEEN BOYLSTON AVE AND MARION ST, E SIDE",,Seattle,WA,,47.61,-122.32,,,0,1,600,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1859,Simple At-Grade Platform Station,"BROADWAY BETWEEN E PIKE ST AND E PINE ST, W SIDE",,Seattle,WA,,47.614,-122.32,,,0,1,720,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1860,Simple At-Grade Platform Station,"BROADWAY BETWEEN E PIKE ST AND E PINE ST, E SIDE",,Seattle,WA,,47.615,-122.32,,,0,1,520,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1861,Simple At-Grade Platform Station,"BROADWAY BETWEEN E HOWELL ST AND E DENNY WAY, W SIDE",,Seattle,WA,,47.618,-122.32,,,0,1,875,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1862,Simple At-Grade Platform Station,"BROADWAY BETWEEN BOREN AVE AND TERRACE ST, W SIDE",,Seattle,WA,,47.605,-122.32,,,0,1,868,,0,2014,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1863,Simple At-Grade Platform Station,"WESTLAKE AVE BETWEEN OLIVE WAY AND STEWART ST, E SIDE",,Seattle,WA,,47.613,-122.337,,,0,1,2728,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1864,Simple At-Grade Platform Station,"WESTLAKE AVE BETWEEN VIRGINIA ST AND 7TH AVE, W SIDE",,Seattle,WA,,47.614,-122.337,,,0,1,1100,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1865,Simple At-Grade Platform Station,"WESTLAKE AVE BETWEEN 7TH AVE AND 8TH AVE, E SIDE",,Seattle,WA,,47.615,-122.337,,,0,1,1106,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1866,Simple At-Grade Platform Station,"WESTLAKE AVE BETWEEN BLANCHARD ST AND 9TH AVE, W SIDE",,Seattle,WA,,47.617,-122.338,,,0,1,1750,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1867,Simple At-Grade Platform Station,"WESTLAKE AVE BETWEEN BLANCHARD ST AND 9TH AVE, E SIDE",,Seattle,WA,,47.618,-122.338,,,0,1,1782,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1868,Simple At-Grade Platform Station,"WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST, W SIDE",,Seattle,WA,,47.621,-122.338,,,0,1,2124,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1869,Simple At-Grade Platform Station,"TERRY AVE N BETWEEN THOMAS ST AND HARRISON ST, W SIDE",,Seattle,WA,,47.621,-122.337,,,0,1,600,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1870,Simple At-Grade Platform Station,"WESTLAKE AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST, W SIDE",,Seattle,WA,,47.624,-122.338,,,0,1,1032,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1871,Simple At-Grade Platform Station,"TERRY AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST, W SIDE",,Seattle,WA,,47.624,-122.337,,,0,1,864,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1872,Simple At-Grade Platform Station,"VALLEY ST BETWEEN TERRY AVE N AND LAKE UNION PARK ACCESS RD, N SIDE",,Seattle,WA,,47.625,-122.336,,,0,1,860,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,SR,,1873,Simple At-Grade Platform Station,"FAIRVIEW AVE N BETWEEN ALOHA ST AND WARD ST, C SIDE",,Seattle,WA,,47.627,-122.332,,,0,1,1220,,0,2007,0,N,,,N,
,1,King County Department of Metro Transit,Full Reporter,Urban,,,VP,,2976,General Purpose Maintenance Facility/Depot,"Van Distribution Center Maintenance Building 9,200 sf",18655 Ne Union Hill Rd,Redmond,WA,98052,,,,,1,0,9200,,0,2002,100,N,,,N,
,2,Spokane Transit Authority,Full Reporter,Urban,,,DR,,14829,Combined Administrative and Maintenance Facility (describe in Notes),1230 West Boone Avenue ,1230 West Boone Avenue ,Spokane ,WA,99201,,,,,1,0,37400,,1,1987,100,N,4/28/2017,4,N,Maintenance and storage on main floor and administrative offices on the second floor. 
,2,Spokane Transit Authority,Full Reporter,Urban,,,DR,,14831,Administrative Office / Sales Office,1212 Sharp,1212 W. Sharp Avenue,Spokane,WA,99201,,,,,1,0,3260,,0,2015,100,N,4/28/2017,4,N,1212 Sharp is a administrative offices. Major remodel in 2015.
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,14830,Combined Administrative and Maintenance Facility (describe in Notes),1229 W. Boone Avenue,1229 W. Boone Avenue,Spokane,WA,99201,,,,,1,0,280783,,0,1986,100,N,4/28/2017,4,N,Fixed route maintenance and storage on ground floor and administrative offices on second floor.
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,14832,General Purpose Maintenance Facility/Depot,Fleck Center,123 S. Bowdish,Spokane,WA,99223,,,,,1,0,21300,,0,1997,100,N,4/28/2017,4,N,"The Fleck facility stores buses that operate in the Spokane Valley. Primarily they are fueled and sent out for revenue service. If maintenance is required, then the bus is brought back to the Boone Maintenance Facility."
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,15971,"Other, Administrative & Maintenance (describe in Notes)",Indian Trail EOL, 10890 N Indian Trail Rd,Spokane,WA,99218,,,,,1,0,100,,0,2015,100,N,4/28/2017,4,N,"This is an end of the line restroom facility for bus drivers. There are three vehicle parking spaces. There is also a bus turn around loop.  In 2015, STA built a drivers restroom. The land is owned by the City of Spokane Park Department. The sq ft is only for the restroom."
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,DR,15972,Bus Transfer Center,STA Plaza,701 W Riverside Ave,Spokane,WA,99201,,,,,0,1,24630,,0,1994,100,N,4/28/2017,4,N,"This is the main transfer station for bus routes. The plaza has customer service and a ticket sales office. Demand response, paratransit also uses the facility for pick up and drop off of paratransit customers. This is a two story building with parking for employees in the basement. "
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,15973,"Other, Passenger or Parking (describe in Notes)",Five Mile Park and Ride ,6505 N Ash St,Spokane,WA,99218,,,,,0,1,,99,0,1999,100,N,4/28/2017,4,N,This is a park and ride facility. Customers park at the lot then board buses. This is also a major transfer point for other routes. There is a drivers restroom and bus pullout area. 
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,15974,"Other, Passenger or Parking (describe in Notes)",Hastings Park and Ride, 12303 N Division St,Spokane ,WA,99218,,,,,0,1,,135,0,1997,100,N,4/28/2017,4,N,The land this facility is located on is owned by WSDOT. This facility is operated as a park and ride. 
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,15975,Surface Parking Lot,Jefferson Park and Ride ,410 South Jefferson,Spokane ,WA,99204,,,,,0,1,,406,0,1981,100,N,4/28/2017,4,N,The property for the  Jefferson Park and Ride is underneath the I-90 freeway and owned by WSDOT.
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,15976,"Other, Passenger or Parking (describe in Notes)",K-Street Station,208 W 1St St,Cheney ,WA,99004,,,,,0,1,,28,0,2000,100,N,4/28/2017,4,N,This is a park and ride facility and transfer point for Cheney service routes. There is a driver restroom. 
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,15977,"Other, Passenger or Parking (describe in Notes)",Liberty Lake Park and Ride ,Mission And Meadowood Lane,Liberty Lake ,WA,99019,,,,,0,1,,165,0,1998,100,N,4/28/2017,4,N,This is a park and ride served by three routes. 
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,15978,"Other, Passenger or Parking (describe in Notes)",Medical Lake Transfer Station ,204 E Lake St,Medical Lake ,WA,99022,,,,,0,1,5100,,0,2000,100,N,4/28/2017,4,N,This facility is a end point for the Medical Lake route. This facility does not have parking. There is a driver restroom. Passengers board and alight at this location.
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,15979,"Other, Passenger or Parking (describe in Notes)",Mirabeau Point Park and Ride ,13209 East Indiana Avenue ,Spokane Valley ,WA,99216,,,,,0,1,,198,0,2000,100,N,4/28/2017,4,N,This is a Park and Ride Facility in Spokane Valley. There is a driver restroom. 
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,15984,"Other, Passenger or Parking (describe in Notes)",Pence-Cole Valley Transit Center,10501 E 4Th Ave,Spokane Valley ,WA,99206,,,,,0,1,,235,0,1989,100,N,4/28/2017,4,N,This facility is located in the Spokane Valley. There is a drivers restroom. This facility is used as a transfer to other routes. 
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,16619,"Other, Passenger or Parking (describe in Notes)",West Plains Transit Center,10810 W. Westbow Road,Spokane,WA,99224,,,,,0,1,,200,0,2018,100,N,9/17/2018,5,N,Facility is new and serves the West Plains area. There is a driver's restroom.
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,18873,"Other, Passenger or Parking (describe in Notes)",South Hill Park and Ride,31St Avenue & Se Blvd.,Spokane,WA,99223,,,,,0,1,,99,0,2007,100,N,2/15/2019,4,N,This is a Park and Ride Facility located on the central portion of the South Hill (City of Spokane) allowing passengers to access the downtown core and Plaza terminal in addition to the remainder of the PTBA.  There is a driver's restroom.
,2,Spokane Transit Authority,Full Reporter,Urban,,,MB,,18874,"Other, Passenger or Parking (describe in Notes)",Moran Station,5625 S. Palouse Highway,Spokane,WA,99223,,,,,0,1,,101,0,2020,100,N,6/30/2020,5,N,This is a Park and Ride Facility located on the upper South Hill (City of Spokane) allowing passengers to access the downtown core and Plaza terminal in addition to the remainder of the PTBA.  There is a driver's restroom.
